footnote_no,footnote
libtech_1_footnote,1In Hindi
libtech_2_footnote,"1The resolution was 	carried nem. con., all 	standing for a while in silence."
libtech_3_footnote,"1The resolution moved by Motilal Nehru deplored the riots, the exodus of Hindus from Kohat and the failure of the local authority to give them protection. It also advised the people not to accept the finding of the Government of India but to suspend judgment till the Board appointed by the Unity Conference or some other representative body had enquired into the event and come to decision. The resolution expressed sympathy for the sufferers in Gulburga riots."
libtech_4_footnote,2The resolution was carried.
libtech_5_footnote,"1After some speakers had supported the resolution, the President called upon Madan Mohan Malaviya to speak. As he was absent, the President put the resolution to vote speaking in Hindi."
libtech_6_footnote,1Before permitting a Panchama boy to speak for two minutes
libtech_7_footnote,"2Vide “Resolution on Calcutta Agreement and Spinning Franchise, Belgaum Congress, 26-12-1924."
libtech_8_footnote,1The resolution was later put to vote and carried.
libtech_9_footnote,1The fifth name is missing in the source.
libtech_10_footnote,1Cosmic illusion
libtech_11_footnote,1The source has “of”.
libtech_12_footnote,1Bounds or limits.
libtech_13_footnote,"1Vide “Hinduism”, October 6, 1921."
libtech_14_footnote,1The creed of Islam as expressed in the verse from The Koran: “There is no God but Allah and Mohammed is His apostle.”
libtech_15_footnote,1Shelters for crippled and aged cattle
libtech_16_footnote,"2Vide “Hind Swaraj - Chapter X : The Condition of India (Continued) : The Hindus and the Mahomedans”, November 22, 1909."
libtech_17_footnote,"1President over by N. C. Kelkar. As Gandhiji hat to leave immediately, the president requested him to say a few words."
libtech_18_footnote,1At its 16th annual 	session supporting the resolution condemning the Natal Boroughs 	Ordinance which deprived Indian of municipal franchise in Natal
libtech_19_footnote,"1Vide “Resolutions Moved from the Chair, Belgaum Congress”, 27-12-1924."
libtech_20_footnote,"2Vide “Speech Announcing Results of Spinning Competition, Belgaum Congress”, 27-12-1924."
libtech_21_footnote,"2Vide “Bolshevism 	or Discipline,” 21-8-1924."
libtech_22_footnote,"1Vide Appendix 	“M.N. Roy on Bolshevism”, 1-1-1925"
libtech_23_footnote,1The giver of plentiful food
libtech_24_footnote,1Viththal Lakshman Phadke
libtech_25_footnote,1Indulal Yagnik; an active political worker from whom Gandhiji took over
libtech_26_footnote,"1Akha Bhagat, Gujarati poet of the 17th century"
libtech_27_footnote,1Kathiawar Political Conference
libtech_28_footnote,2Business community
libtech_29_footnote,1The source has 	Magsar.
libtech_30_footnote,2A. V. Thakkar
libtech_31_footnote,1Devchand Parekh; 	barrister; social worker of Kathiawar
libtech_32_footnote,2From the postmark
libtech_33_footnote,1Literally dew; here a name for the fine muslin formerly woven in Dacca
libtech_34_footnote,"1The mythological king whom the sage Vishwamitra lifted up to the heavens, but whom the gods refused admission"
libtech_35_footnote,2 Mull
libtech_36_footnote,1 Ruler
libtech_37_footnote,1The source has “pity”.
libtech_38_footnote,3Mill-clods
libtech_39_footnote,"2Bhagavad Gita, II. 47"
libtech_40_footnote,"4For the Gujarati report vide Navajivan Supplement, 18-1-1925."
libtech_41_footnote,1A backward community in Gujarat
libtech_42_footnote,1Vide “With what Expection?” 7-12-1924
libtech_43_footnote,1God of wind
libtech_44_footnote,"1From the Navajivan Supplement, 18-1-1925, which carried the report of the Gujarati speech"
libtech_45_footnote,2The Gujarati idiom literally means: “I do not wish to drown myself in my ancestral well.”
libtech_46_footnote,2God of fire
libtech_47_footnote,"1Vide   “Speech on  Reforms Resolution at  Amritsar Congress”, January 1,"
libtech_48_footnote,"1Published under the title “The Duty of Students”, this is a summary of Gandhiji’s speech in Gujarati reported in Navajivan, 18-1-1925."
libtech_49_footnote,"3Literally, the eternal dharma"
libtech_50_footnote,"1Bhagavad Gita, II. 40."
libtech_51_footnote,"4Banaras, the holy place of the Hindus"
libtech_52_footnote,1From Bapuni Prasadi
libtech_53_footnote,1Gandhiji presided over the Kathiawar Political Conference held at Bhavnagar on January 8 and 9.
libtech_54_footnote,2Gandhiji left Trapaj on the 12th for Bhavnagar on his way to Ahmedabad and thence proceeded to Sojitra on the 16th. From the reference  to  Prabhashanker Pattani’s spinning it appears that the letter was written at Trapaj.
libtech_55_footnote,3Bhavnagar
libtech_56_footnote,
libtech_57_footnote,1Gandhiji had returned to Sabarmati from Bhavnagar in the morning.
libtech_58_footnote,"1A Gujarati bi-monthly published by the Gujarat Mahavidyalaya, affiliated to the Gujarat Vidyapith"
libtech_59_footnote,"1R. B. Athavale, professor of Sanskrit in the Gujarat Vidyapith"
libtech_60_footnote,"2Chairman, Reception Committee, Bengal Provincial Conference. The Conference was to be held at Faridpur."
libtech_61_footnote,"1Vide Appendix “Extract from C. Rajagopalachari’s comment on Charkha”, January 15, 1925."
libtech_62_footnote,1/2 					Md @Rs.40/-
libtech_63_footnote,2Simple food
libtech_64_footnote,1Dr. Sumant Mehta
libtech_65_footnote,3Muslim League
libtech_66_footnote,1Rich food
libtech_67_footnote,"4In Petlad district, 	Gujarat"
libtech_68_footnote,1Charles Freer 	Andrews (1871-1940); 	British missionary; 	 co-worker  of Tagore and Gandhiji; honoured as “Deenabandhu” (brother of the poor)
libtech_69_footnote,1Verses
libtech_70_footnote,"2Horace Alexander, 	represented the Society of Friends of Great Britain at the 	International Opium Conference at Geneva; vide 	“Message to 	International Opium Conference, Geneva”, before October 2, 1924."
libtech_71_footnote,1The philosopher king of Videha ; father of Sita
libtech_72_footnote,"1Hindus traditionally regarded as untouchables, whom Gandhiji later described  as Harijans, God’s folk"
libtech_73_footnote,5The ideal rule of 	Rama
