chapter_no,date,title,content
1,"December 	16, 1934",LETTER TO PREMABEHN KANTAK,"
        CHI. 	PREMA,     December 	16, 1934 
  	Your letters I shall send on to Narandas. Today also I got up at  	1.45 a.m. and started writing letters. It has become a habit with me 	now to wake up at about 2. I go to bed before 9 p.m. During the day, 	I take a nap once or twice and get half an hour to one hour. That 	seems to be enough for me.  	By writing “not revised” I ensure—and do—justice to myself 	and to the person to whom the letter is addressed. If by chance I 	have written “aaj mar gaya” instead of “Ajmer gaya”, 	the other party may correct the mistake or, in case of doubt, ask 	me. A letter which has not been revised should always be regarded as 	incomplete. But I would prefer, and so would you, that I write an 	incomplete letter to you rather than not write any.  	Most probably I shall be going to Delhi on or about the 27th. 	Continue to write to me at the Wardha address till you hear from me 	or you read in the papers.  	The atonement for any violation of a vow in a dream is generally 	greater vigilance and Ramanama on waking up from the dream. Such 	violations of vows or moral rules in dreams are signs of our 	imperfection. Unconsciously we harbour deep in our hearts the 	desires which we gratify in dreams. We should not despair because of 	such dreams, but should become more and more vigilant. Despair may 	be a sign of the person being attached to the senses; it is 	certainly a sign of his lack of faith. If a person tires of 	repeating Ramanama— despairs about its usefulness—shouldn’t we 	say that he has lost faith in it? When Columbus’s companions lost 	faith, they wanted to kill him. But with his eyes of faith Columbus 	could clearly see the coast and he asked his companions to give him 	some more time, and he reached America! ! ! If a person dreams that 	he is eating forbidden food, such a dream also means what I have 	explained above. There may be external causes for such dreams and, 	whenever we discover any, we should remove them. “I am the 	spotless Brahman that is witness of all the states.” This is what 	we sing. We can sing thus only if we strive ceaselessly to be that. 	The dreams that we get are a signthat we have not succeeded in 	becoming spotless. They are a warning light for us. 
 Not a leaf can stir without God’s grace, but we cannot dispense with human effort either, which is the means through which God’s grace works. Realization means nothing but pure and selfless service of all living creatures.
It is very good indeed that Kisanlibtech_1_footnotelibtech_2_footnotehas decided to stay with you.
 Blessings from
 BAPU
 From a photostat of the Gujarati: G.N. 10364. Also C.W. 6803 Courtesy: Premabehn Kantak
 "
2,"December 16, 1934",LETTER TO SHIVABHAI G. PATEL,"
  
 December 16, 1934
 CHI. SHIVABHAI,
 I got your letter. Give your wife the freedom that you have reserved for yourself. In matters in which both do not agree, each must be free to go his or her own way. She should, therefore, get training for using her freedom well. I see the good of you both in that.
 Take the fullest interest in village industries work. And do not forget that khadi is the center of such work.
 Blessings from
 BAPU
 From a photostat of the Gujarati: S.N. 9513. Also C.W. 429. Courtesy: Shivabhai G. Patel
 "
3,"December 	16, 1934",LETTER TO VENILAL A. GANDHI,"
         WARDHA, 
    CHI. 	VENILAL,  December 	16, 1934 
  	Who are the five members in  your  family?  Give  me  their  ages, 	etc. I think you should be content with only so much education as 	the poor can hope to provide their children. Can you do 	ordinaryreading with your eyes? Do you maintain good health in other 	ways?  Blessings 	from  BAPU  From 	Gujarati: C.W. 920. Courtesy: Venilal A. Gandhi    
 
 
 
 
 CHI. LABHU,"
4,"December 16, 1934",LETTER TO LABHUBEHN A. SHETH,"
  
 December 16, 1934
  	If I had included your name in my letter to Amritlal, I would have 	been made a fool by your letter, wouldn’t I? This is the plight of 	one who leaves the trodden path. Who can tell whether your letter 	conveys your genuine desire for knowledge or is mere idle prattle? 	But I want to look great in your eyes, hence I must measure up to 	your yardstick! If anything, I am at least four times older than 	you. Am I not?  	How can I tell you where you can find steadiness, as though it were 	some commodity to be bought in a shop? If I were running a grocer’s 	shop here, this being my ancestral business, I would have sent it 	over to you without your asking for it. You have even sent an 	advance of one anna. You have wasted your years. Amritlal is no more 	worthy of being your father because he has failed to show me 	something that you have within you. But hasn’t the poet said, “The 	dear ones of the embodied soul are all selfish.” After all isn’t 	he only your embodied father? The one without a body that is your  	real Father dwells in your own heart. Know Him and you will not have 	to spend even an anna. Your learning is illusory if it does not lead 	you to Him. But if you are learning with this aim, you will be able 	to secure the release of Khan Saheblibtech_3_footnotelibtech_4_footnote, Sheikh, Jawahar and the others. But if you want to 	indulge in idle talk and play as with dolls then you must cast away 	the idea of greatness you associate with me or humbly confess that 	you never had genuine thirst for knowledge. Remember in this 	connection the story of Indra and Virochana. If you don’t know it 	yourself, ask Amritlal and let him also enjoy it and add to your 	knowledge.  From 	a copy of the Gujarati: Pyarelal Papers. Courtesy: Pyarelal   "
5,"December 	17, 1934",LETTER TO AMRIT KAUR,"
        DEAR 	SISTER,     December 	17, 1934 
  	I do hope that your meeting in Karachilibtech_5_footnotewill be a full success and that the sisters assembled 	there will rise above the petty quarrels of men by setting the 	example of refusing to divide themselves into     
 various groups. Surely religions are not made to set up  quarrels  among ourselves. I hope too that the meeting will give full support to the activities of the newly-formed Village Industries Association. It is essentially women’s work. Let it not be said of the city women that they cared not for their millions of sisters living in the  700,000 villages.
Here is a letterlibtech_6_footnotelibtech_7_footnotefor Dr. Maude Royden.
 Your note has just come in. The cutting is interesting. C.F. Andrews comes in today.
 It was a great joy to meet you both. I hope you were physically none the worse for your stay.
Love.
 BAPU
[PS.]
 I find that I shall not be in Delhi on 20th as I had intended to
 be. I am likely to be there between 27th-29th. Having gone there, I am supposed to stay there two weeks at least and four at the most.
 M. K. G.
 RAJKUMARI AMRIT KAUR 4A STAFF LINES KARACHI
 From the original: C.W. 3516. Courtesy: Amrit Kaur. Also G.N. 6325
 "
6,"December 17, 1934",LETTER TO BARINDRA KUMAR GHOSH,"
  
 December 17, 1934
 I  have  glanced  through  your  booklibtech_8_footnote.  It  has  proved  a  severe disappointment. You have lost yourself in the exuberance of your own language. You have missed the spirit of non-co-operation and civil resistance. You have glorified slavery; our vice has become virtue in your estimation. I may not argue with you. Time will show us the true way. What does it matter so long as we pursue the path that seems to us to be right?
 Yours sincerely,
 M. K. G.
 From the manuscript of Mahadev Desai’s Diary. Courtesy: Narayan Desai
 "
7,"December 	17, 1934",LETTER TO DR. GOPICHAND BHARGAVA,"
  
 
 
WARDHA,
    DEAR 	DR. GOPICHAND,  December 	17, 1934 
  	Is it not time you gave your decision about yourself and Jagannath? 	I want the names of the others whom you would recommend as agents. 
      DR. 	GOPICHAND BHARGAVA 	VACHWADI  LAHORE  Yours sincerely,  M. K. GANDHI "
8,,LETTER TO AMRITLAL V. THAKKAR,
9,"December 	17, 1934",LETTER TO VALLABHBHAI PATEL,"
  From 	the original: Dr. Gopichand Bhargava Papers. Courtesy: Nehru 	Memorial Museum and Library       December 	17, 1934  BHAI 	THAKKAR BAPA,  	I got your letter. In my wirelibtech_9_footnotelibtech_10_footnoteI 	only asked you to send Rs. 5,000 for research. Didn’t I say in it 	that the budget itself would be passed in Delhi?  	Nrisinhaprasad’s example must be said to be an excellent one. How 	many sanatanists like him did you come across in Kathiawar? I have 	no time to write about other things.  Blessings 	from  BAPU  From 	a photostat of the Gujarati: G.N. 1149       December 	17, 1934  BHAI 	VALLABHBHAI,  	I got your letter. I am not surprised that the lawyers did not like 	Khan   Saheb’s   statementlibtech_11_footnote.   We  should   be   satisfied   if   our   lawyers     
 approved of it. It was the only one which could serve our purpose. The Government is not likely to understand anything at present.
 Deenabandhulibtech_12_footnoteis arriving today and we shall know from him what happened.
 I think Jamnalalji will leave here on Thursday. Please do stay on there till then at any rate.
 Blessings from
 BAPU
[From Gujarati]
 Bapuna Patro—2: Sardar Vallabhbhaine, pp. 145-6
 "
10,"December 17, 1934",LETTER TO NARANDAS GANDHI,"
  
 December 17, 1934
 
CHI. NARANDAS,
 If Keshu succeeds, it will be a great achievement. Jamnalalji can utilize your services in many ways—to control the accounts, to examine things, to think out new ways and so on. The office is not going to be a small one. If you are here, I also can use your services in a good many ways if I am free.
 What you say regarding Shankaran is true. What can we do if Vijaya herself has become impatient to get married. According to me, she is not as yet at all fit to get married. Try to dissuade her. Most probably I will be leaving for Delhi on the 27th. Give Rs. 30 to Harilal.
 Blessings from
 BAPU
 
 From the Gujarati original: S.N. 33676
 
 
 
 
 
 
 
 
 
 
 
 
 
 CHI. SHARMA,"
