chapter_no,date,title,content
1,,TO THE COLONIAL-BORN INDIAN,"
         	Those of our Colonial-born friends who have not read the special   	contributionlibtech_1_footnotelibtech_2_footnoteto   this   journal   on    the    Native    Industries 	Exhibition in Durban, and [sic] published last week, we 	trust, will hasten to read it and ponder over it. It is written by 	one who is himself an idealist and who knows thoroughly what he is 	writing about. He is, moreover, a friend and fellow-worker in the 	Indian cause. Our contributor’s remarks are therefore worthy of 	careful consideration by every Indian whose life-mould has not yet 	been cast or, if it is already cast, does not give real 	satisfaction. Our future in South Africa depends largely upon the 	conduct of those who are born in this country and to whom India is 	merely a geographical expression.  	We associate ourselves with the remarks of our contributor that 	“lolling on stools in lawyers’ offices” is no “useful 	ambition”. A moment’s thought ought to convince our friends 	that a nation cannot be built out of clerks or even merchants.“Back 	to the  land”  is  General Botha’s advice even to the Europeans 	who, after all, do follow many useful occupations. The world lives 	on its farmers and those who are indispensable to farmers, e.g., 	carpenters, shoemakers, black- smiths, masons, bricklayers, tailors, 	barbers, etc. It is a sad fact that very few Colonial−born 	Indians are found willing enough to learn or take up these truly 	noble (because useful) professions. We all live upon the great 	industry of the Natives and Indians engaged in useful occupations in 	this country. In this sense they are more civilized than any of us, 	not excluding European non-producers, inhabiting this continent. 	Every speculator may leave the country; every lawyer may shut down 	his office, every merchant may wind up his business; and yet we 	should live comfortably on this land endowed by nature with a 	beneficent climate. But if the great Native races were to stop work 	for a week, we should probably be starving. It must, then, be a 	privilege for us to be able to copy their productive industry and 	their ability as matters of useful handicraft. We assure our friends 	that, even if all the      
 galling disabilities which we labour under in South Africa were to be removed at a stroke the pen, our condition would in no wise be satisfactory until our Colonial-born friends direct their undoubted ability and energy in the channels pointed out in the contribution we have drawn attention to.
 Indian Opinion, 15-7-1911
 "
2,,INDIA’S SORRY PLIGHT,"
  
 The news that we have had of a complete settlement is satisfying. A campaign which called forth such sacrifices could have had only one result. [Yet] reflecting over the outcome, one is moved to sorrow at our unfortunate state here. Things are so bad that it would seem an edifice had rotted and lay about in ruins. If you still see a vestige of form[about it], it is then due to its solid foundations. People have been enfeebled in body and mind, and economically. Extreme poverty prevails all around. There is a [Gujarati] saying about the idle barber who keeps himself busy shaving wooden seats; likewise you must have also heard the one about “the weak husband who is brave with his wife”. Sin is the fruit of the tree of poverty. The economic situa-tion has greatly deteriorated. People ask in despair how they can make a living. Here you will [of course] say that agriculture is the best of all. But that is for men who are patient and of a steady temperament. People are in an abject  state because of wranglings over affairs of caste, and  unhealthy  rivalry in regard to commu-nal dinners and social customs; [people’s] tendency to be satis-fied with the earnings of a few hours’ work, say four, six, eight or ten hours; and to waste the rest; such misguided contentment, the terror of the plague, etc. Education, which is believed to be a means for promoting happiness has become instrumental in bringing about the worst state of misery. The strain of learning leaves one a physical wreck. The methods of learning are such that they wholly wear one out in body, in mind, and financially. Add to  this  the  burden of [keeping up] status in society. By the time a man is mature and knowing and tries to hold his head high, he  is weighed down with the responsibilities of family.
 We find these reflections in a letter by a certain experienced and educated Indian of South Africa to another. The correspondent has
 given a faithful and vivid picture of conditions in India. We thought it necessary to cite these views and comment on them for the benefit of readers. A patriot’s first duty is to know the state of his country. Having done so, his next duty is to search for a remedy. This done, his third duty is to give effect to the remedy. The state of the country is as set forth above. One cannot question that description. Once the  remedy is know, it is up to the readers to put it into practice. Our function is to help them to discover the remedy.
 In the very process of setting forth the country’s sorry plight, the correspondent mentioned some of the reasons. Let us consider them further. Starvation is not a cause of misery. It is itself misery. The contentment men find in service is not a cause of degradation; it is degradation in itself. Wranglings over affairs of caste, hypocrisy, unhealthy rivalries, the terror of the plague—these are not causes of a fallen state; they constitute that state. [In fact] there is a single cause for all these. We have forsaken our duty. We have forgotten God and we worship Satan. A man’s duty is to worship God. Telling one’s beads is no symbol of that worship; neither is going to mosque or temple., nor saying the  namazlibtech_3_footnoteor  the  gayatrilibtech_4_footnote. These things are all right as far as they go. It is necessary to do the one or the other according to one’s religion. But by themselves they are no indication of one’s being devoted to god in worship. He alone truly adores god who finds his happiness in the happiness of others, speaks evil of none, does not waste his time in the pursuit of riches, does nothing immoral, who acquits himself with others as with a friend, does not fear the plague or any human being. Such a one will not, for fear of his caste, give communal dinners; if he is young, he will not, for fear of his men of his caste, marry before he is old enough or until he feels the need for it, and, if a father, he will not, for fear of men of his caste, ruin his son’s and daughter’s future. Such a one will not pause, in deciding on any course of action, to think of what any individual or community would think of it. He will only ask himself: ‘What will God within me say of this deed of mine?’ The upshot of all this is that all of us, whether Hindus, Muslims, Parsis or Christians, have forsaken our true religion. If this view is right, what we need is not remedies against the plague or revolt against the British rule; neither big associations with theirostentatious ways of doing things, nor societies
 
 nor meetings; neither will it be any use to keep looking at one another., waiting to act till others give us the lead. One thing alone is needful; all of us, having learnt our duty; must presevere in it till the moment of death. If this view is right, we need help from none save God. We can then do our duty in the midst of a conflagration, can still do it even if placed on the edge of a sword. The worst then that can happen is that we lose our mortal bodies. Why fear this? Fear will not keep the body alive. It will perish, when the appointed hour comes.
 If we do our duty in this manner, so easy if only we will think of it, we shall know the rest as we go on. The first need of a man lost in a thick wood at night is light. He may then bide without fear till he finds the road. When he does find it, he will take it straightaway. If he finds any institutions on the way, he will use them as bridges for crossing rivers and streams. If the bridges are in disrepair, he will examine them with the aid of the light and call attention to the cracks of other defects. This light of duty is easy for anyone to acquire and once it is acquired, the way will be found forthwith; even a child will admit that.
[From Gujarati]
 Indian Opinion, 15-7-1911
 "
3,"July 17, 1911",LETTER TO MAGANLAL GANDHI,"
  
 Monday night [July 17, 1911]libtech_5_footnote
CHI. MAGANLAL,
 Your letter regarding the trust and other matters came to hand only today. It will be better if you address your letters to the Farm hereafter. I propose going to Johannesburg only once a week, that is, on Monday.
 
 The arrangement about the Library is all right. Do not order books for the present. It is better just to collect money.
 I also think it is no longer necessary to keep a separate account of the profits from the store. If the matter cannot be settled just now, we shall dispose of it when I go there [next]. Please make a note of this.
 And now to the main part of your letter. With a little reflection, you will be able to see that the question who should send out whom just does not arise. When Phoenix is really in difficulties, there will be no question of sending out or retaining anybody. He alone will stay on there who has got into the true spirit. The problem then will be whether anyone will stay at all. No salaries are paid today, but only a kind of maintenance allowance. Who will remain, prepared to have this reduced, to face extreme suffering and live on plain bread—that will be the problem. This means that the problem will not arise. We shall know then who the true mother is and who the false. The doubt that has occurred to you is pointless.
 And so are your fears about the children. India, being a land of virtue, has sports of wickedness. So also, other countries, though lands of sin, have oases by way virtuous spots. We are, however, doing our work with our eyes fixed on India. Where is the room, then, for any question about the children? Phoenix will have, and has, a constitution which will enable all children who so desire to visit India. And how can anyone say that [the spirit of] Phoenix will remain confined to Phoenix alone? Wherever the aims of Phoenix are present, there you will have Phoenix. Do you forget that we are all preparing ourselves for India? Should you and your children, however, lay down their lives for India in Phoenix itself, what harm will there be?
 If we live in Phoenix as we would in India, there will be only this difference between India and Phoenix: we shall have adopted the virtuous practices of India and eschewed the evils that obtain there to- day. Is this anything to be sorry about? I shall write more on hearing from you.
 If you consider my atmanlibtech_6_footnoteto have great power, yours, too., has it. There is no difference between us in respect of our atmans. The moment you rid yourself of whatever in you is foreign to the nature of the atman—timidity, doubt, irresolution, etc.—we are equals, The
 
 only difference lies  in  the  fact  that  I  have,  with  great  effort,  got rid of many of my defects. If you make the bid with a determined mind, you, too will be able to cleanse yourself of all such defects and more.
 Chhaganlal, Anandlal, Jamnadaslibtech_7_footnoteand others   may  possibly  be there before this letter reaches you. I for one am very glad that they are all coming;
 You ask to have a test; but that you cannot have from me. When the time is ripe, you will get it without asking for it. Readiness is all.
 It does not seem likely that any member [of the party coming] will have difficulty in landing. All the same, I have made the necessary recommendationlibtech_8_footnoteto the office.
 Blessings from
 MOHANDAS
 [PS.] I hope a copy of the Trust Deed will be in your hand next week. It is only a draft.
 From the Gujarati original in Gandhiji’s hand: C.W. 5091. Courtesy: Radhabehn Choudhri
 "
4,"July 23, 1911",LETTER TO H. S. L. POLAK,"
  
 Sunday night [July 23, 1911]libtech_9_footnote
MY DEAR HENRY,
 The first news I must give you now is that Foolabhai’s letter tells me that I.O. is suppressed in India. You know Foolabhai of Potchefs- troom. The news lacks confirmation. But if it is true, it is nothing surprising.  They  could  not  very  well  suppress  my  translationslibtech_10_footnoteof Ruskin’s Unto This Last and not suppress I.O. which either in the English or the Gujarati columns re-echoes those views more or less forcibly. If the paper is suppressed, my first thought is that I must accept the challenge and go to India at the earliest possible moment. This may alter our or my plans. It is evident that sooner or later the Andamans must be my home. And why not? That home should be as sweet as any other if it be purchased with duty done. But what about
 
 you? You and Millie must consider the thing. Of course, you are not at [all] bound to follow me in my expanded activity. Phoenix ought still to continue. But with me wandering in India or being taken to the Andamans you will have to ensure your own living. If you have sufficient faith in Truth of course your living is assured. ‘Look at the lily of the valley, etc.’ Of course it may be that I am agitating you quite uselessly. And yet it is not so. This position is bound to arise sooner or later. The sooner probably the better, if it is in its own time. This does not in any way alter your immediate programme. You will continue your honeymoon together with your work there and go to India in October. Only I thought I must pass on the news with my reflections. You will have with this copy of the draft Trust Deed. Please let me have your criticism in detail. A copy is going to  Dr.Mehta too. Every settler is also having a copy for consideration. I propose to attach to the Deed a schedule containing the signatures of [the] settlers.libtech_11_footnotelibtech_12_footnotePlease let me have yours. It should be on foolscap-size paper so that I may be able to use the very paper for the other signa- tures.
 I hope you have now Gregg’s opinion. There was no delay after I understood your cable.
With love to you all,
   [PS.]  BHAI    Kallenbach will probably leavelibtech_13_footnotelibtech_14_footnotenext week by s.  s.  Armadale 
  Castle. I hope you will make it a point to meet him at 	Waterloo. He is travelling 3rd-class throughout. I am anxious that 	he should meet Miss Winterbottomlibtech_15_footnote, Aylmer Maude and such other men and women.  BHAI  From 	the original: 	Gandhi-Polak 	Correspondence.  	Courtesy:  National 	Archives of India              "
5,"July 25, 1911",LETTER TO HARILAL GANDHI,"
  
 
 
 [LAWLEY,]
   CHI. 	HARILAL, Ashadh Vad O [July 25, 1911]libtech_16_footnote 
  	There should have been a letter from you from India. You met Chi. 	Chhaganlal there, and he is now already here. I do hope there will 	be one by next mail.  	Chhaganlal has brought news that Revashankerbhai advised you to join 	some commercial class in Bombay, deprecating [the idea of your going 	to] Ahmedabad. Chhaganlal also told me that you, on the other hand, 	continued to prefer Ahmedabad, up to the time he left. I still 	consider Ahmedabad to be better. It serves our purpose better. 	Though English may be less easy to learn in Ahmedabad, Gujarati, 	Sanskrit, etc., can certainly be done well there. I personally do 	not like Bombay at all. You may, however, do what you think best.  	I see from Chanchi’s letter that Manilallibtech_17_footnoteis  suffering  from  a serious illness. Please try 	if you can to persuade him to come here. Let him and Bali both come. 	Open air and nutritious but simple food is the only remedy for a 	tuberculosis patient. Please write to Chanchi not to expect regular 	letter from me. The burden on me at present is especially heavy, I 	go to Johannesburg only on Mondays. This is how things go on: 	physical labour on the farm up to 10 a.m.; teaching work at the 	school from 1.00 to 4.30 p.m.; meal at 5.30 p.m. and office and 	other correspondence at night. As I do everything single- handed, I 	have no time left and I do writing work till late at night. It is 9.45 p.m. now as I 	write this and I have more letters to write yet.  	Mr. & Mrs. John, Rambhabhailibtech_18_footnote, Mrs. Phillips, Mr. K. Naidoo and his wife are at the 	Farm. There are five boys and two girls in my school. But as they 	all belong to different standards, even these few are too many.  	I am still on saltless diet. I personally feel better for it and as 	for Ba, it appears her very life has been saved. So far as I can 	see, she is a      
 new woman altogether. Even the children take saltless diet on alternate weeks. It is possible they might, by and by, adopt it for good. Mr. Kallenbach has also started the experiment of saltless diet. I have a feeling that it purifies the blood to a very high degree.
Manilal is at Phoenix. It seems to me his mind is quite at peace
there.
I saw Mr. Smuts againlibtech_19_footnotelibtech_20_footnoteas Mr, Quinn’s comrades have not yet
 been released. I still hope that they will be. Only two persons remain now. Smuts talked about the new Bill also. I found him quite amen- able, in conversation at least. Perhaps he might even repeal the tax on women in Natal. I took occasion to raise this issue as well.
 Let me know how Chanchi and  Rami  are  doing.  You  may  send both here whenever you feel inclined to. Take the money  required from Revashankerbhai.. Ba simply longs for them, I told her that as you were in India the decision regarding their coming here should be left to you.
 Could you read anything while on board ship? Was your lugg- age inspected on your landing at Bombay? Give me all such details;
 Blessings from
 MOHANDAS
 From a photostat of the Gujarati original in Gandhiji’s hand: S.N. 9535
 "
6,"July 25, 1911",FRAGMENT OF LETTER TO MANILAL GANDHI,"
  
 [About July 25, 1911]libtech_21_footnote
 .  .  .libtech_22_footnotelibtech_23_footnoteNowadays  I   am   chained   to   the   school.   The   school   works regularly from 1 to 4.30 p.m. Only on Mondays I let it off since I go to Johannesburg on that day. It is kept working on Sundays too. We have something like school for three hours in the morning as well, but only manual labour is done—either domestic chores or work on the farm. Because of these things, I see the bodies and minds of the children improving from day to day.
 
vide “Letter to Minister of Interior”, 20-5-1911.
 Until you put your heart in the work, you won’t be able to study. If you cannot do this here, please do not imagine you can do it in England. My impression is that Jamnadas is also your schoolfellow. If so, the two of you, I feel, should be able to get on very well. Do look after him and see that he does not bored there.
 Blessings from
 MOHANDAS
 From the Gujarati original in Gandhiji’s hand: C.W. 102. Courtesy: Sushilabehn Gandhi
 "
7,"July 29, 1911",LETTER TO H. S .L. POLAK,"
         MY 	DEAR HENRY,     Saturday night [July 29, 1911]libtech_24_footnote 
  	There is yet no confirmation from India of the alleged pros- 	cription of I.O. So after all Foolabhai may have been 	misinformed. Kallenbach leaves by the same mail as this. I have 	nothing new to tell you and I am tired of writing. I have been 	writing to Aylmer Maude and others about K.’s visit to London and 	his desire to see them. They will insist on presenting him an 	address. He has refused to accept it at  a public meeting. I have 	not interfered at all. I have simply carried out your instructions 	even  in  Publishing  his  portraitlibtech_25_footnotelibtech_26_footnote.  The  Hindus  are presenting him with a set of 	Russian books and the Chinese with a set of Carlyle.  	Chhaganlal and Anandlallibtech_27_footnotehave now returned. Chh. has brought your pet Jamnadaslibtech_28_footnotelibtech_29_footnote. With 	love all round,  Yours,  BHAI  From 	the original: 	Gandhi-Polak 	Correspondence.  	Courtesy:  National 	Archives of India             "
8,"July 29, 1911",AN AGREEMENT,"
  
 [July 29, 1911]libtech_30_footnote
Articles of Agreement between Lower House and Upper House.
 Lower House is to proceed to Europe on a sacred pilgrimage to the members of his family during the month of August next. Lower House is not to spend any money beyond necessaries befitting the position of a simple-living poor farmer.
 Lower House is not to contract any marriage tie during his absence. Lower House shall not look lustfully upon any woman.
 Lower House is to travel 3rd-class whether by sea or land. Lower House may, if the exigencies of his business in Johannesburg permit it,visit India with Dr. Mehta. In the event of his so doing he will travel the same class as Dr. Mehta.
 Lower House will not tarry long in London or any other place, save the homes of the members of the family.
 The consideration for all the above tasks imposed by Lower House on himself is more love and yet more love between the two Houses ≈such love as, they hope, the world has not seen. In witness whereof the parties hereto solemnly affix their signatures in the presence of the Maker of all this 29th day of July at Tolstoy Farm.
 UPPER HOUSE LOWER HOUSE libtech_31_footnote
 From the original: Gandhi-Kallenbach Correspondence. Courtesy: National Archives of India
 "
9,"July 	31, 1911",ADDRESS TO H. KALLENBACHlibtech_32_footnote,"
        TO      JOHANNESBURG,  July 	31, 1911 
 HERMANN 	KALLENBACH, 	ESQ.  	On behalf of the Transvaal British Indian Association, we, the 	Chairman and Honorary Secretary, ask your acceptance of this small 	token of the affection and esteem your whole-hearted and brotherly      vide 	“Reception to Mr. 	Kallenbach”, 5-8-1911. 
 co-operation has won from the British Indians of the Transvaal.
 Yours help during the long struggle that was forced upon us by reason of the immigration and registration laws was the more valuable because it was spontaneous.
 Your timely generosity in placing Tolstoy Farm at the disposal of the passive resisters proved an invaluable aid to us. The acts of personal service rendered by you to our people in adversity can never be repaid.
 We thank you also for your work as Hon. Secretary of the Tran- svaal European Committee.
 All these things and many more have made the Indian commu- nity your life-long debtors, and we pray that God may bless you for them.
 A. M. CACHALIA CHAIRMAN
 M. K. GANDHI HON. SECRETARY
 BRITISH INDIAN ASSOCIATION
 Indian Opinion, 5-8-1911
 "
10,"August 1, 1911",LETTER TO CHHAGANLAL GANDHI,"
  
 JOHANNESBURG,
 Shravan Sud 7 [August 1, 1911]libtech_33_footnote
CHI. CHHAGANLAL,
 It appears from your letter that you are upset again. I see no reason why you should be.
 Chi. Jamnadas cap, if he so desires, appear for Cape Matric or the London Matric, though I do not know what he will gain thereby. The time he will spend in studying for the examination, things which are to be later forgotten, will be as good as wasted. The point to be considered is what Jamnadas ultimately wants to do. Do you intend to fix him up in Phoenix or have you brought him here just for the sake of his health? Whatever may have been your intention, you have acted wisely in bringing him over. .libtech_34_footnoteu se.d t o f.ind out and develop the
 
 general abilities of their pupils. Modern education seems to me to be a thorough fraud. I sighed when I read the prospectus of Davar’s Schoollibtech_35_footnote; such is the state of my mind at present.
 I am aware that the debt to Revashankerbhai is increasing. I am wondering how to repay it. It is for me to think about the debt you have incurred. It will benefit us both if you do not take upon yourself the burden unnecessarily. Make up your mind not to incur any debt hereafter. Please let me know how much you will need to draw every month, including the sum that you must send to Khushalbhai and leaving the debt incurred you out of account. I think the, Phoenix constitution [needs to be] amended. Please think it over and write to me frankly. Do not mind if I express my views in strong terms. In my present state of mind I can hardly express my ideas in gentle words or through hints. Just fancy how a pauper will dance for joy if he comes upon the philosophers’ stone. Such . . .libtech_36_footnotelibtech_37_footnoteis not possible all at once.
 I read Indian Idylls (Edwin Arnold’s) to the boys. It  hasex cellent transactions of narrative poems from the Mahabharata. Amongst them I read “The Enchanted Lake” and found it to be superb. What is its sanskrit title? Please let me know if you or anyone else there knows it . I have been thinking that we should have a free translation made into Gujarati verse by Ambaramlibtech_38_footnotelibtech_39_footnoteand publish it. All the Pandavas go to a lake in the hope of finding water. But in their impatience they drink from the lake without answering questions [put to them] by the Yaksha, the guardian spirit of the lake, and fall down unconscious. Yudhishthira goes last and drinks water after giving the answers. All his answers relate to [the nature of] obligation, but they are very ingenious. Perhaps you know the dialogue.
 It will be a good thing if you start writing in English gradually. If you understand Letters of John Chairmanlibtech_40_footnotefully, you may translate it. I shan’t have the time for it. I re-read the book recently. It is invaluable.
 Blessings from
 MOHANDAS
 From a copy of the Gujarati original: C.W. 5092 Courtesy:  Chhaganlal Gandhi.
 
  "
