footnote_no,footnote
libtech_1_footnote,"1Vide 	“Sacrifice”, 	24-6-1926."
libtech_2_footnote,"1Vide “What is Natural?”, 13-6-1926."
libtech_3_footnote,1In this Lele had 	described how a few Hindus abused some Muslim boys for teasing a 	bull. He believed that Hindus had no right to demand the stoppage of 	cow-slaughter and that their agitation had to be ckecked.
libtech_4_footnote,"1This is presumably 	the cheque which Ambalal Sarabhai sent on June 27, in response to 	Gandhiji’s appeal for a contribution to the Servants of India 	Society Relief Fund (S.N. 10953). Vide 	“Letter to V. S. 	Srinivasa Sastri”, 16-6-1926."
libtech_5_footnote,2This is not 	available.
libtech_6_footnote,"2Vide “Letter 	to C. Vijayaraghavachariar”, 27-6-l926."
libtech_7_footnote,"1E. Stanley Jones, 	American missionary, author of The 	Christ of the Indian Road, etc."
libtech_8_footnote,1From the postmark
libtech_9_footnote,"1In a 	 letter of 	February 20, 	l926, Mrs. 	Armstrong   and 	 Mrs.   Howard 	  had"
libtech_10_footnote,"1Vijayaraghavachariar 	had complained, 	in his 	letter of 	July 8, 	(S.N. 10955), 	 of Gandhiji’s 	failure to bless 	his efforts 	to construct 	a temple 	for the villagers 	and to 	ask some of his “capable and willing supporters” to help the cause."
libtech_11_footnote,"3The text of this, 	entitled “Nationalism and Christianity”, was published in"
libtech_12_footnote,1From the postmark
libtech_13_footnote,"2Of July 5 (S.N. 11128). In it the addressee had explained that, on the basis of"
libtech_14_footnote,"3This was in 	connection with a World Conference of Young Men’s Christian 	Associations at Helsingfors, which Gandhiji had finally declined to 	attend."
libtech_15_footnote,"4The addressee’s 	identity is not known; 	but it is likely 	that he was the ‘student in a national 	college’ Gandhiji 	mentions in 	“Students and non-co-operation”, 	15-7-1926."
libtech_16_footnote,"1According to a Free Press report, published in the Bombay Chronicle, this message was sent to Nayak, a Bengali paper, for its Deshbandhu Number which was published on July 11, 1926."
libtech_17_footnote,"1Kothari sent this 	letter of assurance on August 6 as directed by Harold H. Mann, one 	of the trustees (S.N. 11132-4)."
libtech_18_footnote,"2On February 	24, 1926 	A. A. Paul 	had written 	to Gandhiji 	inviting him on 	behalf of the 	Student Christian 	Association of India, 	Burma and Ceylon, 	to visit 	China (S.N. 11362). 	On March 	3 Gandhiji 	replied (S.N. 11363). 	To a 	further letter 	from Paul on 	March 9 	(S.N. 11364) Gandhiji 	replied on March 	15 (S.N. 	11365). Paul had 	acknowledged Gandhiji’s 	letter on 	March 26 	(S.N. 11366). On 	May 4 	he had 	forwarded to 	Gandhi copies of 	two letters which T. 	Z. Koo, a 	Chinese intellectual had 	written to Paul 	explaining the aim, 	scope etc.” of 	Gandhiji”s proposed 	visit to China 	(S.N. 11367-9). 	On May 9, Gandhiji wrote 	to Paul  tentatively  	accepting the invitation 	(S.N. 11370). On May 30 	he replied to 	Paul’s further letter 	of May 24 (S.N. 	11371) conveying more Chinese suggestions regarding the visit (S.N. 11372)."
libtech_19_footnote,1As is the source
libtech_20_footnote,"1The identity of the 	addressee, who was in Ceylon, is not known."
libtech_21_footnote,"2Gandhiji had 	received from the addressee a letter dated May 21, 1926."
libtech_22_footnote,"3This item may be treated as omitted as it appears in Vol. XXX under June 12, 1926, the correct date."
libtech_23_footnote,1Fruits of accumulated deeds of previous births
libtech_24_footnote,"1Literally, major vows in Jainism, ahimsa, satya, asteya, brahmacharya, aparigraha, practised by ascetics"
libtech_25_footnote,1Pure and wholesome
libtech_26_footnote,"1Gandhiji met the Governor of Bomay on May 18, 1926 in connection with the Royal Agricultural Commission."
libtech_27_footnote,"2Literally, minor vows in Jainism, those practised by householders"
libtech_28_footnote,1V. S. Srinivasa Sastri
libtech_29_footnote,"2The addressee had 	suggested in his letter of June 18, 1926 that the English rendering 	of Gandhiji’s autobiography which was being serially published in 	Young India had 	better be done by Valji Govindji Desai."
libtech_30_footnote,1From the postmark
libtech_31_footnote,2Servants of lndia Society
libtech_32_footnote,2It is likely that 	the letter was addressed to the Manager of Balaramapuram Ashram.
libtech_33_footnote,1The Anniversary 	Number of The 	Searchlight was 	published on 14-7-1926.
