footnote_no,footnote
libtech_1_footnote,1Extracted from 	Pyarelal’s “The First Lesson”. A group of 20 to 25 workers and 	representatives of relief organizations had met Gandhiji in the 	dining saloon of the Kiwi 	on the morning of 	November 7.
libtech_2_footnote,"1Carried out by a group of terrorists on April 18, 1930"
libtech_3_footnote,1In 1917
libtech_4_footnote,1Extracted from Pyarelal’s “Overproof is Admission”. Several prominent Muslim League leaders of Tippera District met Gandhiji at Chandpur on board the Kiwi before he left for Chaumuhani.
libtech_5_footnote,"2K. Nasrullah, M. L. A. and Parliamentary Secretary in the Home Department of the Muslim League Ministry in Bengal"
libtech_6_footnote,3Vide the preceding item.
libtech_7_footnote,1Vide “An 	Autobiography”
libtech_8_footnote,"2St . 	Matthew, 	vii. 21"
libtech_9_footnote,"1According to a report in Hindustan Standard, 8-11-1946, Gandhiji addressed a gathering of about 10,000 people—Hindus and Muslims—waiting from  early morning at Laksham Junction—en route to Chaumuhani, which he reached shortly after midday."
libtech_10_footnote,1What follows is 	from The Hindu.
libtech_11_footnote,"1The Hindu, 10-11-1946, reported: “After Gandhiji concluded the 20 minute speech and before a Bengali translation of the speech could be given by Satis Chandra Das Gupta, it was time for Muslims to offer the evening namaz. An interval of ten minutes was allowed to enable Muslims in the gathering to offer their prayers.”"
libtech_12_footnote,"2Extracted from 	Pyarelal’s “Weekly Letter”. The meeting was held in the 	compound of the Hindu Vidya Mandir, a local school. The audience was 	estimated at 15,000, the majority of whom were Muslims."
libtech_13_footnote,1The report said: “A deputation from Chittagong waited upon Gandhiji at Chaumuhani and apprised him of the situation in Chittagong.”
libtech_14_footnote,"1Extracted from Pyarelal’s “Weekly Letter”. Gandhiji was on his way back to Chaumuhani in the evening after a visit to Gopairbagh where, according to The Bombay Chronicle report, 19 out of the 22 male members of a family had been butchered and burnt in a corner of the compound. At Dattapara, the house where Gandhiji halted had at the time some 6,000 refugees."
libtech_15_footnote,2Gandhiji reached Chaumuhani on November 7.
libtech_16_footnote,3Extracted from Pyarelal’s “Weekly Letter”
libtech_17_footnote,1Extracted from 	Pyarelal’s “Weekly letter”. Pyarelal says: “That night 	Shamsuddin Saheb with his colleagues from Calcutta and some local 	prominent Muslims saw Gandhiji and discussed the question of 	refugees.”
libtech_18_footnote,"2According to The Bombay Chronicle, Gandhiji invited questions from the refugees."
libtech_19_footnote,3This sentence is from The Bombay Chronicle.
libtech_20_footnote,"2Jitendra 	Chakravarti, Secretary, Bengal Charkha Sangh"
libtech_21_footnote,1From the date of 	the enclosure
libtech_22_footnote,"2Vide “Who 	Can be a Trustee”, 3-11-1946"
libtech_23_footnote,"1Vide “Speech 	at Prayer Meeting”, 14-11-1946"
libtech_24_footnote,2Extracted from 	Pyarelal’s “Weekly Letter”. It being a silence-day the speech 	was read out.
libtech_25_footnote,1This appeared under the title “An Appeal to Conscience” as reported by Pyarelal.
libtech_26_footnote,1This had reference 	to Gandhiji’s intended fast over the Bihar atrocities.
libtech_27_footnote,"1The addressee, a 	professor in Calcutta University, had accompanied Gandhiji during 	his Noakhali tour till November 8 and then left to resume university 	work."
libtech_28_footnote,"1Gopinath Bardoloi, Prime Minister of Assam"
libtech_29_footnote,2He rejoined 	Gandhiji on November 17.
libtech_30_footnote,2Extracted from 	Pyarelal’s “Weekly Letter” in Harijan. 	The audience 	consisted mostly of refugees.
libtech_31_footnote,"1Vide “Letter to Mahesh Datt Mishra”, 22-10-1946 and “Letter to Mahesh Datt Mishra”, 24-10-1946"
libtech_32_footnote,2This sentence is from Hindustan Standard.
libtech_33_footnote,"1Prabhavati, 	addressee’s wife"
libtech_34_footnote,1The rest of the paragraph is from Hindustan Standard.
libtech_35_footnote,"1Pyarelal says what follows  was  explained  by  Gandhiji   in   the   evening. In  the  discussion which  followed,  Thakkar  Bapa  and  Sucheta   Kripalani   also took part."
libtech_36_footnote,"1The officials included the District Magistrate, the Superintendent of Police and some officials. There were besides a number of representatives of relief organizations, the refugees and some local Muslims."
libtech_37_footnote,"2In Gandhi’s 	Emissary, “Discussion 	with Amiya Chakravarty”, 4-12-1946, the addressee explains that 	these were his drafts of letters written to interpret Gandhiji to 	Stafford Cripps and Pethick- Lawrence."
libtech_38_footnote,1This is in 	Devanagari.
libtech_39_footnote,2The session was held in New Delhi on November 19 and 20 and at Meerut from November 21.
libtech_40_footnote,"3Madan Mohan Malaviya died on November 12, 1946; vide also “Letter to V.  A. Sundaram”, 18-11-1946"
libtech_41_footnote,4Extracted from Pyarelal’s “A Venture in Faith”
libtech_42_footnote,1Addressee’s wife
libtech_43_footnote,1J. B. Kripalani
libtech_44_footnote,1Extracted from 	  Pyarelal’s “Weekly  Letter”.	Gandhiji left 	Dattapara for Kazirkhil 	in the 	afternoon. En 	route he 	addressed a public meeting at Shahpur.
libtech_45_footnote,"2Vide “Speech 	at Public Meeting”, 14-11-1946"
libtech_46_footnote,3In New Delhi
libtech_47_footnote,"3Hindu Mahasabha leader, who had been working for the formation of a peace committee"
libtech_48_footnote,"1Extracted from 	Pyarelal’s “Weekly Letter”. At Kazirkhil, Gandhiji had been 	lodged in a partially destroyed house which had been cleaned up and 	made habitable. Prayers were held in the compound of the house."
libtech_49_footnote,"1A village, four 	miles from Kazirkhil, where the addressee was working. Gandhiji had 	posted her in Siraudi centre and she had under her charge ten 	villages."
libtech_50_footnote,1Extracted from 	Pyarelal’s “Weekly Letter”. The meeting was held in the school 	maidan.
libtech_51_footnote,2Omission as in the source
libtech_52_footnote,1From the Udyogshala of Harijan Sevak Sangh
libtech_53_footnote,1Extracted from 	Pyarelal’s “Weekly Letter”
libtech_54_footnote,1What follows is 	extracted from Pyarelal’s “The ‘Do or Die’Mission”.
libtech_55_footnote,"1Gandhiji had been 	disbarred on November 10, 	 1922,  following 	 his conviction 	by Ahmedabad 	Sessions Court on March 	18, 1922."
libtech_56_footnote,
libtech_57_footnote,"2Abdul Goffran, 	Minister for Civil Supplies, Bengal Government"
libtech_58_footnote,1The addressee 	replied saying: “The university releases me for your service and 	 as long 	as you are  in Bengal.	I 	shall try 	to fulfil your conditions.”
libtech_59_footnote,"3Shamsuddin Ahmed 	met Gandhiji on November 8, vide 	“Discussion with 	Muslim League Leaders”, 8-11-1946."
libtech_60_footnote,"2Extracted from 	Pyarelal’s “Weekly Letter”. On the morning of November 17, 	Gandhiji had visited the village of Dashgharia, two miles from 	Kazirkhil, where he was met by a large number of women, who had all 	been forcibly converted and now reconverted to their own religion."
libtech_61_footnote,4Hindustan 	Standard has “in 	God’s name”.
libtech_62_footnote,"3Vide “Letter 	to Viyogi Hari”, 18-11-1946"
libtech_63_footnote,"1Vide “Letter 	to Viyogi Hari”, 16-11-1946 and “Telegram to Viyogi Hari”, 18- 	11-1946"
libtech_64_footnote,"2Gandhiji was later 	assured “that they had not boycotted the meeting but as it was 	Sunday and the bazaar day, the women were afraid to come out as 	there would be many Muslims, including goondas 	about. Vide 	also “Speech at 	Prayer Meeting”, 19-11-1946"
libtech_65_footnote,3Vide 	“Malaviyaji”.
libtech_66_footnote,4This was found 	among items of this date in the source.
libtech_67_footnote,"5Vide “To 	Bihar”, 6-11-1946"
libtech_68_footnote,1Extracted from 	Pyarelal’s “Weekly Letter”
libtech_69_footnote,2Secretary to Madan 	Mohan Malaviya. The superscription is in Tamil.
libtech_70_footnote,1The report 	said that Gandhiji’s interview to 	“a special 	correspondent” was on “the eve of his departure for Srirampur”. He left for Srirampur on November 20.
libtech_71_footnote,2ibid
libtech_72_footnote,3Hindi Sahitya 	Sammelan in Karachi
libtech_73_footnote,"4Extracted from 	Pyarelal’s “Weekly Letter”. It being a silence day, the speech 	was read out. The first and the last sentences are reproduced from 	Hindustan Standard, 	22-11-1946, which also reported that “the prayer meeting was held 	in the camp compound.”"
libtech_74_footnote,"5Vide “Letter 	to D. B. Kalelkar”, 25-10-1946 and “Letter to D.B. Kalelkar”, 	12-11-1946"
libtech_75_footnote,1Extracted from Pyarelal’s “The ‘Do or Die’ Mission”
libtech_76_footnote,"2According to 	Hindustan Standard, 	this was Uma Guha."
libtech_77_footnote,"3Vide footnote 	3, “Speech at Prayer Meeting”, 17-11-1946"
libtech_78_footnote,5From Mahatma 	Gandhi—The 	Last Phase
libtech_79_footnote,"1President, All-India Kisan Sabha; President, Andhra Provincial Congress Committee; Member, Congress Parliamentary Party; Founder-President, Swatantra Party"
libtech_80_footnote,2ibid
libtech_81_footnote,2From the reference to decision of “going into isolation  from  my companions”. Gandhiji reached Srirampur on November 20; vide the preceding item.
libtech_82_footnote,2The enclosure is not traceable.
libtech_83_footnote,3This word is in Devanagari.
libtech_84_footnote,
libtech_85_footnote,
libtech_86_footnote,1A Congress leader
libtech_87_footnote,"1Vide “Statement 	to the Press”, 20-11-1946"
libtech_88_footnote,2This is in 	Devanagari.
libtech_89_footnote,3Harekrushna Mahtab
libtech_90_footnote,"1Abha Gandhi, wife of Kanu Gandhi"
libtech_91_footnote,2President of the 	Utkal Provincial Congress Committee; subsequently nominated as a 	member of the Constituent Assembly
