footnote_no,footnote
libtech_1_footnote,"1The witer had 	praised the Natives’ industry, manual skill and intelligence which 	were in the evidence at the exhibition. He felt that Colonial-born 	Indians had no desire to be useful, that education would merely 	serve to produce clerks among them and that practical training in 	agriculture or a useful trade was the best way to equip them for 	public service as well as for life. Indian 	Opinion, 8-7-1911."
libtech_2_footnote,1The Islamic prayer
libtech_3_footnote,"1The Somali, by which Chhaganlal Gandhi sailed from India, was first  expected to arrived at Durban on july 15, 1911, according to the German East African Line advertisement in Indian Opinion, 15-7-1911. A news-item appearing in the Gujarati section the same week, however, mentions that the boat would arrive on july 18, 1911, instead. Acually she arrived on July 20, 1911, Indian Opinion 22-7-1911. From Gandhiji’s letter of July 12, 1911 to Maganlal Gandhi (p.123), it is clear that he has heard from Chhaganlal Gandhi but is awaiting a cable from him, presumably about his arrival. It was therefore, on a Monday following July 12, 1911, that this letter was written, that is, on July 17, 1911. On this Monday, it was still believed that s.s. Somali would arrive on July 18, 1911. Thus it is that Gandhiji says later in the letter that Chhaganlal and the others must have arrived by the time Maganlal got this letter."
libtech_4_footnote,2The Rigvedic hymn to the Sun God
libtech_5_footnote,1The individual self which neither does nor suffers anything
libtech_6_footnote,1A brother of the addressee
libtech_7_footnote,"1Vide also 	Appendix Extracts from Immigrants Restriction Bill (1912) and Orange 	Free State Constitution”, 3-2-1912."
libtech_8_footnote,2This letter to the Ragistrar of Asiatics is not available.
libtech_9_footnote,3From the following item
libtech_10_footnote,"4Entitled “Universal Dawn”; vide “Our Publications”, 7-5-1910."
libtech_11_footnote,"1Chhaganlal Gandhi, 	who is 	referred to in this 	letter as 	having already 	arrrived, returned to South Africa in 1911, and in that year Ashadh 	Vad 0 corrresponds 	to July 	25. The zero 	date also written as 	Vad 30 	is peculiar to 	the lunnar 	Vikram calendar 	and denotes the last day of the dark fortnight."
libtech_12_footnote,"2For Europe, mainly 	to visit his family in Germany"
libtech_13_footnote,"2Manilal 	Lakshmichand Adalaja; husband of Balibehn, Harilal’ sister-in-law."
libtech_14_footnote,"3Florence A. 	Winterbottom, Corresponding Secretary of the Union of Ethical 	Societies, London"
libtech_15_footnote,3Rambhabai Sodha
libtech_16_footnote,"1Although there is no record of this visit, it must have been after May 20;"
libtech_17_footnote,"2Judging from the similarity of contents between paragraph 1 of this letter and paragraph 4 of the preceding items, this was written about the same time. In any case, it was written soon after July 20 when Jamnadas Gandhi arrived in Natal with Chhaganlal Gandhi."
libtech_18_footnote,3The first few pages of the letter are not available
libtech_19_footnote,"1Inferred from 	Kallenbach’s departure for London; vide “Reception to Mr. 	Kallenbach”, 5-8-1911."
libtech_20_footnote,"2As a supplement to 	the issue of Indian Opinion dated 5-8-1911; ibid., p. 136."
libtech_21_footnote,2The signature is in 	Kallenbach’s hand.
libtech_22_footnote,"3Son of Amritlal 	Gandhi, a cousin of Gandhiji"
libtech_23_footnote,4Cousin of Gandhiji
libtech_24_footnote,"1 From the contents; vide also vide “Reception to Mr. Kallenbach”, 5-8-1911."
libtech_25_footnote,2Two pages are missing here.
libtech_26_footnote,"3This was presented 	to Kallenbach on July 31, 1911, when he left for Europe;"
libtech_27_footnote,"3Ambaram Bhatt, who wrote poems about satyagraha"
libtech_28_footnote,4By Lowes Dickinson.
libtech_29_footnote,"1Chhaganlal Gandhi brought Jamnadas with him when he arrived in July; vide “Letter to Maganlal Gandhi”, 7-7-1911. The letter was therefore written in 1911 in which year Shravan Sud 7 corresponds to August 1. The date is confirmed by Chhaganlal Gandhi to whom we owe this letter."
libtech_30_footnote,1Davar’s College of Commerce.
libtech_31_footnote,2Four pages are missing here.
