footnote_no,footnote
libtech_1_footnote,1Not reproduced here
libtech_2_footnote,"1This was published with the sub-titles, “Proceeding from Natal to the Transvaal, Thirty-seven Persons Arrested, Released by Court”."
libtech_3_footnote,"1Vide “Johannesburg Letter”, 26-11-1907"
libtech_4_footnote,2The translation has been collated with the English report of the trial;  vide
libtech_5_footnote,"1Vide “Letter to Colonial Secretary”, Before 7-12-1907."
libtech_6_footnote,"1Vide “Trial of Mahomed Essak”, 2-12-1907"
libtech_7_footnote,2Not available
libtech_8_footnote,"1This was, however, 	declined by the authorities."
libtech_9_footnote,1This was published as “A Special Report”.
libtech_10_footnote,"1The reference is to Ram Sundar Pundit’s release. Vide “Ram Sundar Pundit”, 21-12-1907"
libtech_11_footnote,"1Gandhiji addressed a crowded meeting in the Hamidia Islamic Society hall in the evening. Earlier that morning, Gandhiji had received a telephone message from Mr. H.F.D. Papenfus, Acting Commissioner of Police for the Transvaal, asking him to call on him. Upon arriving there, he was informed that arrests had been ordered of himself, Thambi Naidoo (chief picket, Johannesburg), P.K. Naidoo (picket, Johannesburg), C.M. Pillay, Jamadar Nawab Khan (pickets, Johannesburg), Karwa (ex-soldier, Johannesburg), Leung Quinn (Chairman, Chinese Association, Johannesburg), John Fortoen (Chinese picket), Martin Easton (Johannesburg), Ram Sundar Pundit (Germiston), G.P. Vyas (Pretoria), A.F.C. Beg (Pretoria), M.I. Desai (chief picket, Pretoria), A.M. Cachalia (Pretoria), Ismail Suliman Suj (Pretoria), Goolam Mahomed Abdool Rashid (Pretoria), B. Gangaram (Pretoria), V.U. Sheth (Pretoria), Ismail Jooma (Pretoria), Rahmat Khan (Pretoria), M.M. Khanderia (Pietersburg), Amershi Gokul (Pietersburg) and Ambalal (Pietersburg). Gandhiji gave his word that all would appear before the respective magistrates at 10 a.m. the next day, Saturday, December 28. Mr. Papenfus accepted this guarantee. Vide Indian Opinion, 4-1-1908."
libtech_12_footnote,1The original has “hardly”.
libtech_13_footnote,"1Not reproduced here, vide also “Indians of Delagoa Bay”, 28-12-1907"
libtech_14_footnote,"1The Gujarati proverb quoted here literally means: Hunger will drive a man to hard manual work, even to join a musical band."
libtech_15_footnote,"2The struggle was launched in September 1906; vide “Speech on the Black ACT”, Before 9-11-1906 to “The Mass Meeting”, 11-11-1906"
libtech_16_footnote,3The original has “three”.
libtech_17_footnote,"4The meeting unanimously adopted a resolution protesting against the Immigration Restriction Act, a copy of which was to be forwarded to the Imperial Government through the High Commissioner."
libtech_18_footnote,"1Vide “Brave Women of England”, 26-6-1907"
libtech_19_footnote,"1Vide “The Wisdom of the East”, 15-6-1907 and “The Wisdom of the East Series”, 13-7-1907"
libtech_20_footnote,2The extracts quoted here have been collated with an English review published   in Indian Opinion.
libtech_21_footnote,"1Vide “Johannesburg Letter”, 14-12-1907"
libtech_22_footnote,1Not reproduced here
libtech_23_footnote,2This was Gandhiji’s 	first trial in a court of law. This report was published under the 	title “Mr. Gandhi Ordered to Leave the Transvaal”.
libtech_24_footnote,"2This appeared in 	Indian Opinion, 	4-1-1908, as a “Letter to the Press”."
libtech_25_footnote,"1After his own trial, vide the preceding item, Gandhiji defended the other accused, the first to be examined being P.K. Naidoo."
libtech_26_footnote,"1At the 	conclusion of 	the trial, 	Gandhiji addressed a 	large gathering  of 	Indians, Chinese and 	Europeans in 	Government Square. 	Speaking first in 	Hindustani, he 	narrated what had 	happened at 	the trial. 	This is a report 	of what 	he said 	in English 	to the Europeans."
libtech_27_footnote,2J.W. Leonard
libtech_28_footnote,"1The meeting was convened to thank Gandhiji for the services rendered by him  in the crisis which faced the Asiatic communities in the Transvaal. It was attended, among others, by about 400 permanent Chinese residents; the Acting Chairman of the Chinese Association, Mr. J. L. Wengsee, presided."
libtech_29_footnote,"1Gandhiji gave 	this interview commenting 	on Sir 	Raymond West’s remarks 	made in 	London that 	both sides had 	gone “too far”—the 	Transvaal Government had 	“cynically” ignored the 	susceptibilities of 	the Indians 	and the Indians 	had put “the 	most, instead 	of the 	least, insulting 	construction” on the 	Acts of 	that Government. 	He suggested 	a compromise. 	The Indians 	should offer to aid the 	work of 	identification by 	“inoffensive means”, 	and tender 	co-operation in 	regulating immigration on 	terms of “inoffensive 	registration” of 	residents in 	the country. 	“A joint 	committee should 	be constituted, 	and the Indian leaders 	should be made responsible. 	Failing an 	arrangement, the 	Indians should, as 	British subjects, claim 	from the King the 	protection against 	ill-usage which His 	Majesty would 	be bound 	to afford 	them in 	a foreign country.”"
libtech_30_footnote,"2For his petition to the High Commissioner, vide “Petition to High Commissioner”, Before 6-11-1907"
libtech_31_footnote,"1This is at variance with the report in the English section of Indian Opinion  of the same date, which says that Mr. Quinn announced the appointment of an acting Chairman during his absence, and that Mr. H. S. L. Polak was appointed Honorary Adviser to the Chinese Association."
libtech_32_footnote,2Central South African Railways
libtech_33_footnote,"1These cases had been postponed on December 28, 1907, when Gandhiji and some other Indians were tried. Vide “Trial at Johannesburg”, 28-12-1907 & Trial of"
libtech_34_footnote,"1Frederick Sleigh Roberts of Kandahar, Pretoria and Water ford (1832-1914); Field Marshal and Commander-in-Chief, India, 1885-93; C-in-C, South Africa, 1899-1900; Colonel-in-Chief, Overseas and Indian Forces in Europe, during World War I, 1914; author of Forty-one Years in India. During the Boer War, Gandhiji’s Natal Indian Ambulance Corps carried his son’s body from the field; vide Autobiography, Part III, Ch. X. After the War, Roberts was in charge of  the occupation forces in the Transvaal; Gandhiji mentions his pro-Indian sympathies during this period; vide “The British Indian Association and  Lord  Milner”, 11-6-1903. For message of congratulations on his relief of Kimberley, vide “Congratulations to British Generals”, Prior to 26-3-1900"
libtech_35_footnote,"1Vide “Memons who have escaped”, 16-11-1907, “Punditji’s  Patriotic Service”, 23-11-1907 & “Ram Sundar Pandit”, 7-12-1907"
libtech_36_footnote,"2The date of this letter is mentioned in the reply sent by the Receiver of Revenues, who said: “In reply I beg to point out to you that Indian traders who are disposed to contravene the law in the manner indicated render themselves liable to the provisions of the Revenue Licence Ordinance, 1905, which imposes heavy penalties on any persons carrying on any trade or business without being in possession of a licence, irrespective of whether the persons are offenders against the requirements of any other statute or not."
libtech_37_footnote,1A literal rendering of the Gujarati expression which would here mean that events are poised for a climax
libtech_38_footnote,"2Vide “Deputation 	Notes -II”, 17-11-1906 & “Deputation to Morley”, 	22-11-1906."
libtech_39_footnote,1Vide the preceding item.
libtech_40_footnote,1This was very likely drafted by Gandhiji.
libtech_41_footnote,"1Vide “The 	Mass Meeting”, 11-11-1906"
libtech_42_footnote,1This and the 	following item are both reports of the same interview.
libtech_43_footnote,1Permit Officer
libtech_44_footnote,"2Vide “General 	Smuts’ Speech”, Before 10-1-1908"
libtech_45_footnote,1Sometime Lieut-Governor of the Transvaal
libtech_46_footnote,"2Patrick Duncan, former Colonial Secretary in the Transvaal Government; member of the Legislative Council"
libtech_47_footnote,"2Vide “Interview to the Tribune”, 20-10-1906, “Interview to the Morning Leader”, 20-10-1906, “Letter to the Times”, 22-10-1906,”Representation to Lord Elgin”,31-10-1906 & “Deputation to Lord Elgin”, 8-11-1906"
libtech_48_footnote,"3Town Clerk of Johannesburg, 1909-3; Assistant Colonial Secretary for Urban Affairs in the Transvaal, 1903-6 and later nominated member of new Transvaal Legislative Council; a pioneer of the Closer Union Movement; had a passion for “scientific method” and “is now known to fame as the missionary for diarchy in India”; vide Satyagraha in South Africa, Ch. X; “sole author” of Asiatic Law Amendment Ordinance, designed because equality, according to him, was impossible as between whites and Indians; vide “Johannesburg Letter”, 11-5-1907. The Progressive Weekly described him as “one of the rising hopes of the stern and unbending Progressives”."
libtech_49_footnote,"1The reference is to Resolution IV passed at mass meeting of September, 1906; vide “The Mass Meeting”, 11-11-1906"
libtech_50_footnote,"2Vide  “Johannesburg Letter”, 13-4-1907"
libtech_51_footnote,"1January 4, 1908. General Smuts had made the following points among others: (I) Mr. Gandhi had argued that the Asiatic Act was class legislation “but the whole subject had been dealt with as class legislation since 1885, and the Indians had submitted to it”; (2) “the law had not been passed for chasing the Asiatics out of the country who had been there for 10, 15 or 20 years” but “to recognize all Asiatics who were in the country before the war” and to “stop further immigration”; (3) “no parliament in the country was capable of repealing the Act”; (4) they had the British Government with them and he saw no reason why it should not continue to assist the Transvaal; (5) if the Indians did not submit to the law they must take  the  consequences. They could be refused licences, placed in prison (about 9,500 of them) which would not be very effectual, or put over the border. The Indians had been misled by their leaders and the Government had arrested these. If they came forward not as individuals but as a whole to be registered then the opportunity would be given them. However, he was not expressing the opinion of the Government but his own."
libtech_52_footnote,"2His Mayville speech 	of January 4; vide 1st 	footnote of “Interview to The 	Transvaal Leader”, 	6-1-1908."
libtech_53_footnote,"3This article and 	the two others that follow were written clearly before January 10, 	when Gandhiji was tried and sentenced."
libtech_54_footnote,"1Vide “Chamney’s Report”, 13-4-1907 & “Johannesburg Letter”, 13-4-1907"
libtech_55_footnote,"1Actually, it was published in January 1908; vide “Blue Book”,29-2-1908"
libtech_56_footnote,"1Vide “General Smuts’ Speech”,Before 10-1-1908"
libtech_57_footnote,"1Vide  “Natal Municipal Bill”, 23-2-1907"
libtech_58_footnote,"2Literally, “the blind can see and the deaf can hear”."
libtech_59_footnote,1This was published 	under the title “Mr. Gandhi Suggests A Compromise”.
libtech_60_footnote,"1On December 27, 1907; vide 1st footnote of “Speech at Hamida Islamic Society”, 27-12-1907."
libtech_61_footnote,"4Vide “Interview 	to The Star”, 	6-1-1908 and “Interview to The 	Transvaal Leader”, 	6-1-1908"
libtech_62_footnote,"1Vide “Ram Sundar ‘Pundit”,4-1-1908"
libtech_63_footnote,3A Gujarati saying. This image is based on the Indian custom of applying a
libtech_64_footnote,"1Literally, the title reads “News-letter”. These despatches were published weekly in Indian Opinion as “From Our Johannesburg Representative”. The first despatch appeared on March 3, 1906; vide “Johannesburg Letter”, 26-2-1906"
libtech_65_footnote,"2Sir George Arbuthnot; prominent banker, six times a member of the Legislative Council at Fort St. George and seven times elected chairman of the Madras Chamber of Commerce; filed an insolvency petition after his bank had crashed. Early in May, 1907, he was charged with cheating and breach of trust."
libtech_66_footnote,"1Reporter of London Daily Telegraph and a J.P. of the Transvaal; an active sympathizer of the Indian cause, sometime Secretary for Lands in the Transvaal, Honorary Secretary, Native Affairs Society, Transvaal"
libtech_67_footnote,"2Vide “Some English Terms”, 28-12-1907"
libtech_68_footnote,"2What follows here is the English version of Miss Schlesin’s speech taken from Indian Opinion, 11-1-1908."
libtech_69_footnote,"1Sonja Schlesin; a Jewish girl with “a character as clear as crystal and courage that would shame a warrior”; joined Gandhiji as a steno-typist at the age of 16; made herself very useful to Indian Opinion; was ardently interested in the Indian cause. “Thousands of stalwart Indians looked up to her for guidance. When during the satyagraha days almost everyone was in jail, she led the movement single-handed. She had the management of thousands, a tremendous amount of correspondence, and Indian Opinion on her hands, but she never wearied.” Vide also Satyagraha in South Africa, Ch. XXIII, and Autobiography, Part IV, Ch. XII."
libtech_70_footnote,"2Vide “Letter to Receiver of Revenues”, p. 6; and for his reply, vide 2nd footnote of “Letter to Receiver of Revenues”, 4-1-1908 ."
libtech_71_footnote,"3Firmness, insistence"
libtech_72_footnote,4Truth
libtech_73_footnote,5One who offers satyagraha
libtech_74_footnote,1A well-known Johannesburg barrister
libtech_75_footnote,2This is not available.
libtech_76_footnote,"3Vide also “Ram Sundar”, Before 10-1-1908"
libtech_77_footnote,"1Held on December 28, 1907;vide “Speech in Government Square”, 28-12-1907"
libtech_78_footnote,"2Vide “Trial at Johannesburg”, 28-12-1907"
libtech_79_footnote,"1William Hosken; rich and prominent member of Transvaal Legislative Assembly; chairman of Committee of European Sympathizers  which  mediated between the satyagrahis and the Government in the 1908 campaign; had subsequently to give up his political career because of “his negrophile tendencies”. Vide  Satyagraha in South Africa, Ch. XIII and XVI, and “Mr. Hosken’s Inevitable”, 10-8-1907 ."
libtech_80_footnote,"1Chairman, Natal Indian Congress. An old Transvaal resident, he crossed over into the Colony in July 1908 and refused to give his thumb-impression at the border under Act 2 of 1907. He thus courted arrest to establish the right of entry of old Transvaal Indian residents which Smuts was later to question."
libtech_81_footnote,"2This petition was drafted and sent on the day on which the 76 new-comers joined Gandhiji and his fellow-satyagrahis in jail that is, on January 21, 1908; vide “My Experience in Gaol[-II]”, p. 142 and “My Experience in Gaol[-III]’’,21-3-1908"
libtech_82_footnote,
libtech_83_footnote,
libtech_84_footnote,
libtech_85_footnote,"1The translation here has been collated and brought in line with the English text in Indian Opinion, 11-1-1908."
libtech_86_footnote,1The names are not 	reproduced here and the figures in square brackets indicate the 	number of 	persons from each town.
libtech_87_footnote,1This is the Star report as reproduced in Indian Opinion under the title “Mr. Gandhi’s Valediction: Leaders Imprisoned”.
libtech_88_footnote,"2The Indian Opinion version, however, is dated January 29, 1908."
libtech_89_footnote,"1In October 	1908, the Rev. 	Joseph J. 	Doke wrote 	about this occasion 	of Gandhiji’s 	first imprisonment as 	follows: “There is 	the trial 	in the 	B Criminal 	Court,   a 	great mass of 	the excited 	Asiatics crushed in at 	the door, and spreading 	to a 	great crowd 	outside. The cynical 	Magistrate with his face 	flushed, presiding at 	the Bench; 	the horse-shoe of 	legal offices below”. 	Vide M.K. Gandhi: An 	Indian Patriot in 	South Africa."
libtech_90_footnote,"1Rand Daily Mail in its account of the trial also mentions John Fortoen, C."
libtech_91_footnote,"1Gandhiji was “somewhat agitated”, as he recorded some years later; being alone in custody, he “fell into deep thought”. “Home, the Courts where I practised, the public meeting,—all these passed away like a dream, and I was now a prisoner.” If the people failed to fill the prisons, “two months would be as tedious as an age”. But these thoughts soon filled him with “shame”. And he recalled how he had asked people to look upon prisons as “His Majesty’s hotels”. “This second train of thought acted upon” him as “a bracing tonic”. Vide Satyagraha in South Africa, Ch. XX."
libtech_92_footnote,"1This is taken from “My Gaol Experiences[-II]”,21-3-1908 and was drafted by Gandhiji; “My Experience in Gaol [-III]”21-3-1908"
libtech_93_footnote,2The words “over the age of sixteen years” do not occur in Cartwright’s draft. Gandhiji added the words “over the age of 16”. The additional word “years” found in the Pretoria Archives version would suggest that the Cartwright draft together with Gandhiji’s substantial emendations on it (S. N. 4907) was re-typed  and  minor changes of a purely verbal character made on a subsequent draft which  is  not available.
libtech_94_footnote,3The Cartwright draft has only “the Indian community”.
libtech_95_footnote,"1This letter as well as the draft Cartwright brought to Gandhiji in jail were published in Indian Opinion, 11-7-1908. The draft was either prepared or approved by General Smuts; vide Satyagraha in South Africa, Ch. XXI and “Johannesburg Letter”,"
libtech_96_footnote,"1The offer of voluntary registration, which was an alternative to compulsory registration of all Asiatics envisaged by the Asiatic Law Amendment Ordinance, was first made at the Transvaal Indian mass meeting of March 29, 1907. Vide “Mass Meeting of Transvaal Indians”, 6-4-1907."
libtech_97_footnote,"1“violating our consciences” added by Gandhiji. The  Pretoria  Archives version has, however, “conscience” in the singular."
libtech_98_footnote,3The draft has “the penalties of the Act be not applied” from which Gandhiji deleted the words “penalties of the”.
libtech_99_footnote,"1This was republished with minor variations in Indian Opinion, 8-2-1908."
libtech_100_footnote,2The draft had “cast” which Gandhiji changed to “casting”.
libtech_101_footnote,"1Vide “Letter to Colonial Secretary”, 28-1-1908."
libtech_102_footnote,"1The Gujarati version of this letter (p. 55) is dated February 2, 1908. The English letter was presumably written between January 30 and February 2, 1908."
libtech_103_footnote,"2His Mayville speech; vide 1st footnote of “Inter to the Transvaal Leader”, 6-1-1908"
libtech_104_footnote,"1On the evening of the day of his release, Gandhiji explained the terms of “the compromise” to fellow-Indians at a public meeting held under the auspices of the British Indian Association. The text of this speech was published only in the Gujarati section under the title “The Settlement Explained”."
libtech_105_footnote,1Asiatic Registration Act
libtech_106_footnote,"2Harry Solomon Leon Polak ; assistant editor of The Transvaal Critic who joined Indian Opinion (“Our Trial”, 31-12-1904) after Gandhiji had struck up a “casual” acquaintance with him in the Johannesburg vegetarian restaurant; “had a wonderful faculty of translating into practice anything that appealed to his intellect”; he took to life in Phoenix “like a duck takes to water” and “we began to live like blood brothers”, says Gandhiji who was also best man at his wedding. Became Editor, Indian Opinion in 1906 during Gandhiji’s absence in England and a full-fledged attorney in 1908 after having served an apprenticeship with Gandhiji; was arrested after the “Great March” into the Transvaal in 1913; visited India and England to help African Indian cause Vide Autobiography, Part IV, Ch. XVIII, XXI & XXII and Satyagraha in South Africa, Ch. XXIII & XLV."
libtech_107_footnote,1In the Gujarati Gandhiji uses “register” for “registration certificate”.
libtech_108_footnote,"2This is extracted 	from a precise of events in the Transvaal sent by Ritch to the 	Colonial Office, which was subsequently printed. The cable was 	republished in Indian 	Opinion, 7-11-1908."
libtech_109_footnote,3“Leader of the Chinese residents of Johannesburg”; chairman of the Chinese Association and the Cantonese Club.
