footnote_no,footnote
libtech_1_footnote,"1For Gandhiji’s 	observations on the control of the palate, vide 	“Letter to Narandas 	Gandhi”, 12-8-1930."
libtech_2_footnote,1From the Marathi 	saint Namdev
libtech_3_footnote,1Radhabehn Gandhi
libtech_4_footnote,2Of the Bhagavad 	Gita
libtech_5_footnote,"1Rambhau Khare, son 	of Narayan Moreshwar Khare"
libtech_6_footnote,"1Industry; here the 	Ashram activities like spinning, etc."
libtech_7_footnote,"1From the reference 	to the 	travelling wheel 	it appears 	this was written 	some time after August 	18; vide “Letter 	to Mirabehn”, 	18-8-1930 In another 	letter to her 	of October 	5, Gandhiji 	says he 	did not miss 	a week 	in writing 	to her. 	Since no letter 	dated between August 24 	and September 7 	is available, it 	is likely this was 	written on 	or about 	August 31, 1930."
libtech_8_footnote,"1The original letter 	has a remark, in a different hand, “about 1-9-30”. Monday fell 	on September l."
libtech_9_footnote,"1The source has only 	September, as the original seems to have been damaged here. However 	Bapuna Patro-10: Shri 	Prabhavatibehnne, pp. 	33-4, gives this date."
libtech_10_footnote,1The original was 	written in Gujarati.
libtech_11_footnote,1As in the printed 	source.
libtech_12_footnote,"1Ishopanishad, v. 	1"
libtech_13_footnote,"1For Gandhiji’s 	translation of 	this bhajan 	by Kabir, 	vide “Ashram 	Bhajanavali”, 15-12-1930 	under the date 5-9-1930."
libtech_14_footnote,"1After meeting Sir 	Tej Bahadur Sapru and M. R. Jayakar the Viceroy addressed   a letter 	to Sapru 	on August 	28, vide 	Appendix Viceroy’s 	letter to 	Sir T.B. 	Sapru”, 28-8-1930. 	Sapru and Jayakar then met Motilal Nehru, Jawaharlal Nehru and Dr. 	Syed Mahmud at 	Naini Jail 	on August 	30 and 	31 and 	showed them 	the Viceroy’s letter as 	also notes of 	conversation with 	him, vide Appendix 	“Notes of Conversations 	with Viceroy’s”, 	5-9-1930. The Nehrus 	then gave them their 	final note addressed to 	Gandhiji, vide 	Appendix “Note 	From Nehrus”, 	31-8-1930.. With these 	documents Sapru 	and Jayakar 	saw Gandhiji 	and other 	leaders at Yeravda 	Jail on September 	3, 4 and 5. A draft 	of this 	Statement available in 	Gandhiji’s hand in 	S.N. 1927 bears some 	changes and 	additions in 	a handwriting other than Gandhiji’s."
libtech_15_footnote,1The draft did not have this paragraph.
libtech_16_footnote,1The draft did not 	have these paragraphs.
libtech_17_footnote,1The draft here reads: “starving millions living in the plains of India who make”.
libtech_18_footnote,2The draft did not have these paragraphs.
libtech_19_footnote,1The draft has “Government”.
libtech_20_footnote,2This word is added 	in the draft.
libtech_21_footnote,3The draft has “a 	desire”.
libtech_22_footnote,"4The words “the 	people of ”, not found in The 	Hindu version, were 	added in the"
libtech_23_footnote,5The draft has “get”.
libtech_24_footnote,6The draft has “her”.
libtech_25_footnote,7The words following 	this do not appear in the draft. Gandhiji simply wrote
libtech_26_footnote,1The name has been 	omitted.
libtech_27_footnote,2The draft has “substance” which was changed to “gift of nature”.
libtech_28_footnote,"2The Hindu version here has “the”, evidently a misprint."
libtech_29_footnote,3Added in the draft
libtech_30_footnote,"1Jamnadas Gandhi, 	then in Rajkot jail"
libtech_31_footnote,2Jain scriptures.
libtech_32_footnote,3The draft has “a tremendous”.
libtech_33_footnote,4The draft here reads: “is more likely to be faulty.”
libtech_34_footnote,5The draft here reads: “It is another matter if those in charge of the Congress organization desire to see any of us.”
libtech_35_footnote,1In the Gujarati 	dictionary under preparation then in the Gujarat Vidyapith
libtech_36_footnote,1This is in Urdu.
libtech_37_footnote,"1The work of 	translation was begun on May 6, 1930 and the last hymn was 	translated on December 15. For Gandhiji’s version of the Ashram 	Bhajanavali, vide “Ashram 	Bhajanvali”, 15-12-1930."
libtech_38_footnote,1The source bears 	this date though not in Gandhiji’s hand.
libtech_39_footnote,1‘Bheek’ (Marathi) means alms; ‘beek’ (Gujarati) means fear.
libtech_40_footnote,2Vide the 	following item. The year has been supplied by the addressee.
libtech_41_footnote,1Addressee’s 	daughter
libtech_42_footnote,"1The addressee was 	put in the Arthur Road Prison, Bombay."
libtech_43_footnote,1Manibhai Revashanker Zaveri
libtech_44_footnote,1J. B. Kripalani’s 	sister
libtech_45_footnote,1Gandhiji’s 	birthday according to the Vikram calendar fell on September 19.
libtech_46_footnote,1A mythical tree 	which grants all wishes
libtech_47_footnote,1On the occasion of 	Gandhiji’s birthday the addressee had offered to dedicate her life 	to him.
libtech_48_footnote,2Rajchandra
libtech_49_footnote,2A. T. Gidwani’s 	wife
libtech_50_footnote,1From the draft 	available in S.N. 19980. In the source the word is obli-terated.
libtech_51_footnote,2Gandhiji uses an 	arbitrary feminine form in Gujarati.
libtech_52_footnote,"1Vide “Letter 	to Jail Superintendent, Yeravada”, 12-2-1923."
libtech_53_footnote,1Younger brother of 	the addressee
libtech_54_footnote,2The original was in 	Gujarati.
libtech_55_footnote,1Daughter of Ambalal 	Sarabhai
libtech_56_footnote,1Kamalabehn Lundy
libtech_57_footnote,"1On her arrival at 	Howrah Mirabehn was forbidden from joining a women’s procession 	which was to take her round the city. Nevertheless she proceeded to 	join the procession which was lathi-charged. She was taken to a 	police station and later allowed to leave. Some university students 	who shouted at the police for being rough with the women were 	mercilessly beaten. The incidents which led to a hartal the next day 	are described, in some detail by Mirabehn in her autobiography The 	Spirit’s Pilgrimage, 	pp. 115-7."
libtech_58_footnote,2She had been 	arrested.
libtech_59_footnote,1The name has been omitted.
libtech_60_footnote,1Addressee’s son
libtech_61_footnote,"1The source gives the date as “22nd Monday ’30”. In 1930 Monday fell on 22nd in September and December. This letter, however, appears to belong to September; vide letters to Gangabehn Vaidya, 22-9-1930."
libtech_62_footnote,"1The original letter 	has a remark in a hand other than Gandhiji’s, “About 25-9-1930”. 	The nearest Tuesday was on this date."
libtech_63_footnote,"1Ambalal Chaturbhai 	Patel, then Kalelkar’s student"
libtech_64_footnote,2Lying still on 	one’s back
libtech_65_footnote,1Addressee’s 	sister
libtech_66_footnote,"1This was translated 	on September 27, 1930."
libtech_67_footnote,1Sylvan hermitages
libtech_68_footnote,"1The twelfth day of the dark half of Bhadrapad, which was Gandhiji’s birthday according to Vikram Calendar"
libtech_69_footnote,1Not quite legible
libtech_70_footnote,1Repetition of the four preceding sentences seems to be inadvertent.
libtech_71_footnote,1Deep breathing
libtech_72_footnote,"1Bhagavad Gita, IX, 26"
libtech_73_footnote,"3By Nandlal; vide 	“Letter to Narandas 	Gandhi”, 9/14-10-1930."
libtech_74_footnote,1Of Bhagavad 	Gita
libtech_75_footnote,1The original was in 	Gujarati.
libtech_76_footnote,"1The 100th hymn, referred to in the postscript, was translated on this date; Vide “Ashram Bhajanavali”, 15-12-1930. The letter however bears the date “12-10-1930” in Mirabehn’s handwriting."
libtech_77_footnote,2ibid
libtech_78_footnote,1The names have been omitted.
libtech_79_footnote,"1Fenner Brockway had 	met with a car accident in late 1927. Vide 	“Letter to 	A. Fenner 	Brockway”, 11-2-1928."
libtech_80_footnote,1As in the printed 	source
libtech_81_footnote,"1From the reference 	to the forgotten friend, it appears this was written before the 	letter to the addressee dated October 17, 1930."
libtech_82_footnote,2Madan Mohan 	Malaviya was 	arrested a 	second time on 	August 27 	while attending the 	meeting of 	the Congress 	Working Committee. He was 	sentenced to 	six months’ 	simple imprisonment.
libtech_83_footnote,1Garment made from 	tree bark
libtech_84_footnote,1The original was in 	Gujarati.
libtech_85_footnote,"1Presumably of 	Anasaktiyoga; 	vide “Letter 	to Hemprabha Das Gupta”, 14-12-1930."
libtech_86_footnote,"2Of Bhagavad 	Gita, Chapter XII, 	which reads: “If thou art also unequal to this method of constant 	practice, concentrate on service for Me; even thus serving Me thou 	shalt attain perfection.”"
libtech_87_footnote,"1Vide “Letter 	to Kalavati Trivedi”, 17-10-1930."
libtech_88_footnote,"1Younger sister of 	Ardeshir Godrej who had donated Rs. 100,000 for the cause  of 	temperance and 	untouchability, and 	had in consequence lost 	his Government contracts."
libtech_89_footnote,"2Benarsidas 	Chaturvedi, who had lost his wife"
libtech_90_footnote,"3Bhagavad Gita, 	XII. 12"
libtech_91_footnote,"1Vide “Letter 	to Narandas Gandhi”, 16-10-1930."
libtech_92_footnote,"3Addressee’s 	younger sister, residing in the Ashram at this time"
libtech_93_footnote,1Daughter of Sitala 	Sahai
libtech_94_footnote,"1D. B. Kalelkar was 	released on November 29, 1930."
libtech_95_footnote,"1Ishopanishad, 	v. 15"
libtech_96_footnote,1The original was in 	Gujarati.
libtech_97_footnote,2As a speaker at 	meetings on temperance and untouchability
libtech_98_footnote,1A baby boy
libtech_99_footnote,2The word is 	illegible here.
libtech_100_footnote,1Son of Valji G. Desai; Gandhiji lovingly called Mahendra “Mansinh”
libtech_101_footnote,1Prison
libtech_102_footnote,1Presumably the 	addressee’s mother-in-law
libtech_103_footnote,"1Younger sister of 	Kashinath Trivedi, residing in the Ashram at this time"
libtech_104_footnote,1Addressee’s wife
libtech_105_footnote,2From the postmark
libtech_106_footnote,"3This was forwarded 	by Major R. V. Martin to G. F. S. Collins, Secretary to the 	Government of Bombay, with the following note on October 21, 1930:"
libtech_107_footnote,1According to the 	source the addressee started writing to Gandhiji in 1930 when her 	husband fell ill in the prison.
libtech_108_footnote,2Dr. S. 	Radhakrishnan
libtech_109_footnote,
libtech_110_footnote,4Dr. Louis Kuhne
libtech_111_footnote,1K. G. Mashruwala’s
libtech_112_footnote,"2Vide “Letter 	to Narandas Gandhi”, 21-10-1930"
libtech_113_footnote,3ibid
libtech_114_footnote,1The allusion probably is to Kabir.
libtech_115_footnote,1Punning on the word 	“Parnakuti”
libtech_116_footnote,"1Books by the 	author, published in 1925 and 1930, respectively"
libtech_117_footnote,2ibid
libtech_118_footnote,1The letter was 	written while Gandhiji was in custody and not able to speak his
libtech_119_footnote,1The original has 	“of ”.
libtech_120_footnote,1The letter from 	Jayaprakash Narayan was enclosed with this letter.
libtech_121_footnote,2The holy and the 	evil spirits according to Zoroastrian scriptures
libtech_122_footnote,1Seven-year old 	brother of Kashinath Trivedi who was then residing in the Ashram
libtech_123_footnote,1The original was in 	Gujarati.
libtech_124_footnote,1The name has been omitted.
libtech_125_footnote,"2Prabhavati, wife of 	Jayaprakash Narayan"
libtech_126_footnote,"1The discourses, 	like those on the Ashram vows which preceded them, were intended to 	be read out at the Ashram prayer meetings; vide 	“Letter to Narandas 	Gandhi”, 22-7-1930. They were later published under the title 	Gitabodh and 	an English translation appeared under the title Discourses 	on the Gita. For the 	text of these discourses, vide“Letters 	on the Gita”, 	21-2-1932."
libtech_127_footnote,2Here a line is 	missing in the source.
libtech_128_footnote,1The source has 	apara which 	is obviously a slip.
libtech_129_footnote,"2Who passed away in Octobers, 1930; vide, “Letter to Lilavati”, 16-10-1930."
libtech_130_footnote,1“May Our flag fly 	high”
libtech_131_footnote,
libtech_132_footnote,1Hemprabha Das Gupta
libtech_133_footnote,"3Who had passed away 	in early October; vide 	“Letter to Narayan 	Moreshwar Khare”, 11-10-1930."
libtech_134_footnote,"1The addressee 	cannot be identified. However, the letter is listed in the G.N. 	Register among those addressed to Mahalakshmi Madhavji Thakkar."
libtech_135_footnote,1The letter so far 	is in Urdu. The rest is in Gujarati.
libtech_136_footnote,1The letter was 	evidently begun earlier and completed on this date.
libtech_137_footnote,4ibid
libtech_138_footnote,2ibid
libtech_139_footnote,3ibid
libtech_140_footnote,1The names have been omitted.
libtech_141_footnote,2The name has been omitted.
libtech_142_footnote,"3H. N. Brailsford, English journalist, author of Rebel India (1932)"
libtech_143_footnote,"1 For the text of the discourse which followed, vide, “Letters on the Gita”—Ch."
libtech_144_footnote,"4‘Savyasachi’ was one of the names of Arjuna, who could shoot arrows with both the right and the left hand. Here, it would mean a spinning-wheel which could be turned with either hand."
libtech_145_footnote,"1The source does not 	mention the addressee. But in “Letter to Narandas Gandhi”, 	13/17-11-1930 where Gandhiji discusses spinning as yajna 	he asks Naran- das to 	“understand” what he has said on the subject in his letter to 	Mahadev Desai. Presumably this is the letter."
libtech_146_footnote,2Krishna Nehru
libtech_147_footnote,"5Presumably, by his inventive skill"
libtech_148_footnote,
libtech_149_footnote,
libtech_150_footnote,1Omission as in the source. What follows seems to have been taken from a subsequent letter.
libtech_151_footnote,"2Bhagavad Gita, 	XVI. 13"
libtech_152_footnote,6Rama’s devoted brother in the Ramayana
libtech_153_footnote,
libtech_154_footnote,7Prabhudas’s desire to name his spinning-wheel ‘Bharati’
libtech_155_footnote,"1Bhagavad Gita, 	II. 50"
libtech_156_footnote,1Underlined in the 	source
libtech_157_footnote,"1Jawaharlal Nehru 	who had been 	arrested on 	April 14, 	1930, was 	released on 	October 11 and rearrested on October 19, 	and sentenced to 23 	months’ imprisonment."
libtech_158_footnote,1Bapubhai Dhruva
libtech_159_footnote,"1Vide “Letters 	on the Gita”, 	21-2-1932."
libtech_160_footnote,1The name has been omitted.
libtech_161_footnote,"1Vide”Fragment of Letter to Mahadev Desai”, 3-11-1930."
libtech_162_footnote,"2The source has 	“November 18”, but Monday was on November 17."
libtech_163_footnote,3N. R. Malkani
libtech_164_footnote,
libtech_165_footnote,"1For the text of the 	discourse which followed, vide 	“Letters on the 	Gita”—Ch."
libtech_166_footnote,
libtech_167_footnote,
libtech_168_footnote,
libtech_169_footnote,"1This was in reply 	to a letter dated October 28, 1930 from Pyare Lal Govil, Sub-Judge, 	Muzaffarnagar, U.P. He had lost his parents some 15 to 20 years ago 	and his only sister 16 years before writing. Narrating the 	circumstances of the death of his only child, a 24-year old 	daughter, following a delivery, he wrote that the sepsis from which 	she was suffering could not be diagnosed in time. He blamed himself 	for “culpable mistakes” resulting in her death. He further 	wrote: “If God has made destinies and every thing happens as has 	been fixed beforehand then there is no use in praying for mercy. If 	He is powerless then He need not be approached."
libtech_170_footnote,1Vide “Letter to Prabhavati” 24-11-1930.
libtech_171_footnote,1Mutilated in the 	source
libtech_172_footnote,1Of Bhagavad 	Gita
libtech_173_footnote,2Dr. Choithram 	Gidwani’s
libtech_174_footnote,2Light on the Gita’
libtech_175_footnote,1One word is 	illegible in the source.
libtech_176_footnote,1A word here is 	illegible in the source.
libtech_177_footnote,2ibid
libtech_178_footnote,1The name has been 	omitted.
libtech_179_footnote,"1The addressee in her letter had expressed disillusionment about the sincerity of the Ashram workers. In the absence of Satis Chandra Das Gupta, she  was  attempting to run the Ashram on her own. She had expressed the possibility of employing paid workers if the efforts of the Ashram inmates were inadequate, and had enclosed extracts from a letter from Satis Chandra Das Gupta which was more in the nature of a discourse upon Tarini’s death. (S.N. 16758-m)"
libtech_180_footnote,1The name has been omitted.
libtech_181_footnote,"1For the text of the discourse which followed, vide “Letters on the   Gita”  —Ch."
libtech_182_footnote,1Probably the Home 	Department
libtech_183_footnote,"1This was quoted by D. B. Kalelkar in an interview to The Bombay Chronicle. On the basis of the discussions he had with Gandhiji before his release on November 29, 1930, he observed: “He does not think himself competent enough to guide the political struggle today because he is removed from the field of action. To a  satyagrahi, imprisonment is a civil death. But as a prisoner he can give authoritative instructions for prospective satyagrahi prisoners. Daring my stay with him in the Yeravda jail I discussed with him various aspects of the jail life and elicited from him some useful instructions. He had no objections to my sharing them with workers in the cause of swaraj. I give them below as they occur to me."
libtech_184_footnote,"1From the reference 	to the addressee’s desire to leave the Ashram; which she did 	before November 11, 1938; vide 	“Letter to Narandas 	Gandhi”, 11-11-1930."
libtech_185_footnote,
libtech_186_footnote,1The names have been omitted.
libtech_187_footnote,"1For the text of the 	discourse which followed, vide 	“Letters on the 	Gita”— 	Ch."
libtech_188_footnote,1Addressee’s 	mother-in-law
libtech_189_footnote,3ibid
libtech_190_footnote,2ibid
libtech_191_footnote,"1One who clings to 	the Name, which is his very self"
libtech_192_footnote,1These four sentences are in Urdu.
libtech_193_footnote,1This is in Urdu.
libtech_194_footnote,1The reference is to 	the Dandi March.
libtech_195_footnote,"2A Gujarati 	rendering, by Narasinhrao Divetia, of Newman’s Lead, 	Kindly"
libtech_196_footnote,1The names have been omitted.
libtech_197_footnote,"1For the text of 	the discourse 	which followed, vide 	“Letters on 	the Gita”— 	 Ch. IV."
libtech_198_footnote,"1Literally, ‘elder 	sister’, here 	addressee’s mother who 	was  then at  the 	 Ashram."
libtech_199_footnote,3ibid
libtech_200_footnote,1Chhotabhai Kalyanji 	Mehta
libtech_201_footnote,4ibid
libtech_202_footnote,20-12-19302
libtech_203_footnote,1Entitled 	Mukhacharyavijnana
libtech_204_footnote,"3Kathopanishad, I. ii. 2"
libtech_205_footnote,"1From the contents 	it appears this letter was written after the letter to the addressee 	dated December 13, 1930. The Sunday following it was December 14."
libtech_206_footnote,"1Ashram Bhajanavali is a collection of devotional songs which formed part of the morning and evening prayers at Gandhiji’s ashrams. They were in various languages and taken from various sources, some of them obscure, but all fairly popular in Hindu religious tradition. Gandhiji rendered these into English for Mirabehn’s benefit, in the first place, during his imprisonment in Yeravda Central Prison. The work of translation was begun on May 6, 1930 and the last hymn was translated on December 15."
libtech_207_footnote,"1Hoyland’s adaptation of this reads: I bow to Thee, O Saviour-God:"
libtech_208_footnote,1Note by Gandhiji: “Cow=agriculture”
libtech_209_footnote,"2Note by Gandhiji: “1st verse rewritten on 20-12-1930.” Gandhiji first wrote  it on May 6, again on November 20 and then finally on this date."
libtech_210_footnote,"1Ishopanishad, 15"
libtech_211_footnote,1Kathopanishadm II. ii. 15
libtech_212_footnote,2Note by Gandhiji: “Brahmin=education”
libtech_213_footnote,"1Kathopanishad, I. iii. 9"
libtech_214_footnote,
libtech_215_footnote,"2Ishopanishad, 18"
libtech_216_footnote,4Ibid
libtech_217_footnote,
libtech_218_footnote,
libtech_219_footnote,
libtech_220_footnote,
libtech_221_footnote,"2Note by Gandhiji: “This should have been later. It is the translation of verse 14, p. 28, 6th edition.”"
libtech_222_footnote,"5Note by Gandhiji: “4, page 24, 6th ed.”"
libtech_223_footnote,"3Mundakopanishad, I. ii. 11"
libtech_224_footnote,"4Note by Gandhiji: “Verse 15, p. 28, 6th ed.”"
libtech_225_footnote,"1Kathopanishad, II. ii. 9."
libtech_226_footnote,
libtech_227_footnote,
libtech_228_footnote,
libtech_229_footnote,
libtech_230_footnote,"5Kathopanishad, I. iii. 3-4"
libtech_231_footnote,
libtech_232_footnote,"6Note by Gandhiji: “5-6, p. 24”"
libtech_233_footnote,"1Mundakopanishad, I. ii. 12"
libtech_234_footnote,2Ibid.
libtech_235_footnote,"3Kathopanishad, II. ii. 9"
libtech_236_footnote,4Ibid.
libtech_237_footnote,
libtech_238_footnote,
libtech_239_footnote,2Ibid.
libtech_240_footnote,"1Mundakopanishad, II. ii. II"
libtech_241_footnote,
libtech_242_footnote,
libtech_243_footnote,3The source has “who”.
libtech_244_footnote,
libtech_245_footnote,2Ibid
libtech_246_footnote,"4Kathopanishad, II. ii. 13"
libtech_247_footnote,"1Mundakopanishad, III. ii. 5"
libtech_248_footnote,
libtech_249_footnote,
libtech_250_footnote,2Ibid
libtech_251_footnote,
libtech_252_footnote,2Ibid
libtech_253_footnote,3Ibid
libtech_254_footnote,4The source has ‘‘his”.
libtech_255_footnote,5Note by Gandhiji: “For 14 & 15 verses see leaf 8.”
libtech_256_footnote,"1Taittiriyopanishad, II. 9."
libtech_257_footnote,"2Taittiriyopanishad, VIII. 2"
libtech_258_footnote,3Ibid
libtech_259_footnote,4lbid
libtech_260_footnote,"5Mundakopanishad, II. ii. II"
libtech_261_footnote,"6Mundakopanishad, I. ii. 12"
libtech_262_footnote,"1Brihadaranyakopanishad, VI. iii. 6"
libtech_263_footnote,"2Chhandogyopanishad, I. i. 10"
libtech_264_footnote,3 Ibid.
libtech_265_footnote,4 Ibid.
libtech_266_footnote,"1Taittiriyopanishad, II (Shantipath)"
libtech_267_footnote,"2Brihadaranyakopanishad, III. 28"
