footnote_no,footnote
libtech_1_footnote,"1Vide “Snake 	Poisoning”, 17-8-1935."
libtech_2_footnote,"2Pyarelal, Kumarappa 	and Devdas"
libtech_3_footnote,1Gosibehn Captain
libtech_4_footnote,"2Vide “Letter 	to Biswanath”, 14-9-1935."
libtech_5_footnote,1Felt
libtech_6_footnote,"1The message 	extracted from “Weekly 	Letter” by Mahadev 	Desai who had 	explained: “When 	some years ago Gandhiji came to know about the public celebration 	of his 	birthday’, he 	said: ‘Let 	the day be consecrated 	to spinning 	for Daridranarayana.’ 	And ever 	since, the celebrations 	have taken the form 	of some 	kind of 	khadi work. This year the Hindu [Vikram era] date was separated from 	the Christian date by 	nine days and 	people devoted the 	whole time to 	extra spinning 	or selling 	khadi or 	making khadi collections. 	As the 	24th of September 	(birthday according to 	the Hindu year) coincided 	with the Harijan Day, in many parts of India effort was made to do some special acts of service for the Harijans         Several places, including our"
libtech_7_footnote,2Ibid
libtech_8_footnote,1The name has been omitted.
libtech_9_footnote,"1Gandhiji presided over its twelth session in Ahmedabad from October 31 to November 2, 1936; for his presidential and concluding addresses."
libtech_10_footnote,2Ibid
libtech_11_footnote,1The addressee had requested Gandhiji to translate a few sentences from the 20th chapter as she was not able to understand the Future Perfect.
libtech_12_footnote,"2Vide “Letter to K. M. Munshi”, 8-7-1935."
libtech_13_footnote,2The addressee had complained that the corrections in pencil faded out.
libtech_14_footnote,"1Vide “Letter to Kasturba Gandhi”, 24-8-1935"
libtech_15_footnote,2Omission as in the source
libtech_16_footnote,"1Not reproduced here; written by Harihar Sharma, it gave an account of the origin and progress of Dakshin Bharat Hindi Prachar Sabha and the decision of its Executive Council to “organize Hindi Prachar Week from September 30 to October 6, 1935         in order to convey the message of Hindi to every home in South India and"
libtech_17_footnote,"2James Maxton’s 	book, Lenin, appeared 	in 1932."
libtech_18_footnote,3About the Tilak Swaraj Fund
libtech_19_footnote,1Not reproduced here
libtech_20_footnote,"1Vide Appendix, 	“Spinners’ Welfare”, 28-9-1935."
libtech_21_footnote,"1Vide “A Renunciation”, 21-9-1935."
libtech_22_footnote,"1Vide “Letter 	to Chhaganlal Joshi”, 25-9-1935."
libtech_23_footnote,1Addressee’s wife
libtech_24_footnote,"2Vide “Letter 	to S. Ambujammal”, 14-8-1935."
libtech_25_footnote,1At Srinagar
libtech_26_footnote,2Principal exponent 	of the Ayurvedic system of medicine and author of
libtech_27_footnote,"1Bachubhai Bhimji 	Ramdas, addressee’s brother’s son"
libtech_28_footnote,1Daughter of S. 	Srinivasa Iyengar. The superscription in this and the other letters 	to the addressee is in Hindi.
libtech_29_footnote,2This is in Hindi.
libtech_30_footnote,"2This appeared in Harijan Sevak, 12-10-1935, and a Gujarati version in"
libtech_31_footnote,1This appeared under “Notes”. Vide also the following item.
libtech_32_footnote,1This is written in 	the form of a note to the preceding item.
libtech_33_footnote,"2Editor, Harijan 	Sevak"
libtech_34_footnote,1The addressee was in Germany with his wife Kamala who was undergoing treatment in a sanatorium.
libtech_35_footnote,2In 1929
libtech_36_footnote,2P. G. Mathew
libtech_37_footnote,1Amritlal V. Thakkar
libtech_38_footnote,3The superscription 	and the subscription in this and the other letters to the addressee 	are in Hindi.
libtech_39_footnote,4Ibid
libtech_40_footnote,"1K. S. Savant, 	a Harijan 	sculptor, to whom 	Gandhiji gave a  testimonial;  vide"
libtech_41_footnote,"2The letter is not reproduced here. The correspondent had written that jaggery could be preserved during rainy season in gunny bags with cloth lining, stored under wheat straw."
libtech_42_footnote,3The Congress session was scheduled to be held in April 1936.
libtech_43_footnote,4Of autobiography
libtech_44_footnote,1Daughter of 	Chimanlal Shah
libtech_45_footnote,3Not available
libtech_46_footnote,"1Not reproduced here. Amritlal V. Thakkar had written that Harijans in  Kavitha, a village in Ahmedabad district of Gujarat, had been subjected to great hardships by caste Hindus and therefore they had decided to vacate the village. Vide also “Our Duty”, 31-8-1935."
libtech_47_footnote,1The letter is not reproduced here.
libtech_48_footnote,"2Shankar alias 	Satish, elder son of 	D. B. Kalelkar"
libtech_49_footnote,1This name has been 	omitted in this and subsequent letters to the addressee.
libtech_50_footnote,3Agatha Harrison
libtech_51_footnote,"1Kedarnath Kulkarni, 	Kishorelal Mashruwala’s guru"
libtech_52_footnote,"1Indira, addressee’s 	daughter"
libtech_53_footnote,1Addressee’s wife
libtech_54_footnote,"2A part 	of this 	letter is 	available in 	Mahadev Desai’s Diary 	under this date. 	The original, 	which is damaged 	here, however bears the date 18-10-1935."
libtech_55_footnote,1Sister of Harilal 	Gandhi’s wife
libtech_56_footnote,2Dadabhoy Naoroji’s 	granddaughter
libtech_57_footnote,"1Balkrishna Bhave, younger brother of Vinoba Bhave"
libtech_58_footnote,"3Vide “Letter 	to Jawaharlal Nehru”, 19-12-1935."
libtech_59_footnote,"2Letter of 	introduction addressed to Agatha Harrison, which is not available"
libtech_60_footnote,2Harilal Gandhi’s 	daughter
libtech_61_footnote,"1The addressee had referred to Gandhiji’s renunciation;  vide  “A Renunciation”, 21-9-1935."
libtech_62_footnote,"2Extracted from Mahadev Desai’s “Weekly Letter”. The addressee, “one of the best workers working in a Gujarat village”, had restricted his needs to Rs. 5 a month."
libtech_63_footnote,3The addressee and 	Kumibehn Maniar
libtech_64_footnote,"4Kunvarji Parekh, 	husband of Rami, Harilal Gandhi’s elder daughter"
libtech_65_footnote,"1The source has “16 ounces of soyya bean”, which is a slip; vide “A Correction”, 19-10-1935."
libtech_66_footnote,2Ibid
libtech_67_footnote,"3Vide “Message on Italo-Abyssinian Crisis”, 2-8-1935."
libtech_68_footnote,1The extracts from the chapter are not reproduced here.
libtech_69_footnote,2The source has “and”.
libtech_70_footnote,2The A.I.S.A. Council met from October 11 to 13.
libtech_71_footnote,"1Extracted from Mahadev Desai’s “Weekly Letter”. Earlier, members had expressed their doubts and difficulties regarding “Gandhiji’s proposal for a new departure in the khadi policy”."
libtech_72_footnote,"1For the resolutions adopted at the meeting; vide “A.I.S.A. Resolution”, 11-10-1935."
libtech_73_footnote,2Sarojini Naidu’s 	daughter
libtech_74_footnote,3Vithaldas Jerajani
libtech_75_footnote,3Addressees’ 	daughter
libtech_76_footnote,1Rabindranath Tagore 	was touring with a ballet troupe to collect funds for the 	Visva-Bharati.
libtech_77_footnote,
libtech_78_footnote,1All-India Women’s 	Conference
libtech_79_footnote,"1This last sentence 	has been included in “Letter to Mathuradas Trikumji”, 14-10-1935"
libtech_80_footnote,"2Kunwar Shamshere 	Singh, a retired surgeon, addressee’s brother"
libtech_81_footnote,"1Vide “Vacate Kavitha”, 5-10-1935."
libtech_82_footnote,1A thin soup of 	tamarind and pulses
libtech_83_footnote,1Vide the 	preceding item.
libtech_84_footnote,"2This appeared in 	Harijan, 19-10-1935, 	under the title “Unfortunate”."
libtech_85_footnote,1The subscription is 	in Gujarati.
libtech_86_footnote,"2On being asked by an Associated Press of India representative for his comments on this, Ambedkar said : “I have made up my mind to change my religion. I  do not care if the masses do not come. It is for them to decide. Kavitha does not"
libtech_87_footnote,"3On October 14 at 	the Bombay Presidency Depressed Classes Conference, Nasik, B.R. 	Ambedkar had said : “Because we have the misfortune to call 	ourselves Hindus, we are treated thus. If we were members of another 	faith none dare treat us so ."
libtech_88_footnote,2The addressee had 	requested Gandhiji to take better care of his already indifferent 	health.
libtech_89_footnote,1The source has “after”.
libtech_90_footnote,2Congress 	constitution
libtech_91_footnote,"3Secretary, Board of 	Management, Swaraj 	Bhawan Trust; vide 	also the 	following item."
libtech_92_footnote,3The constitution 	was sent by air mail and the addressee had protested against  this expenditure.
libtech_93_footnote,"1Not reproduced here. The correspondent, a social worker, had suggested a simple remedy for scorpion stings : “Make a saturated solution of common salt, allow it to settle for a day and decant the clean solution. A drop of this solution put into each eye removes the pain of the sting instantaneously.”"
libtech_94_footnote,1This is not reproduced here.
libtech_95_footnote,2Extracted from 	Mahadev Desai’s “Weekly Letter”. The student had “ex- 	pressed his keenness to serve during his spare time without 	prejudice to his studies”.
libtech_96_footnote,"1Vide “Plight of School Children”, 9-9-1926 and “Sexual Perversion”, 27-6-1929."
libtech_97_footnote,2The correspondent had written that “after local tests you may give the information to the rest of the world”.
libtech_98_footnote,"2Vide “Notes subtitle - For Four Rupees a Month”, 12-10-1935."
libtech_99_footnote,3Vijaya N. Patel
libtech_100_footnote,1Harijan Sevak Sangh
libtech_101_footnote,2The name has been 	omitted.
libtech_102_footnote,"3At the instance of the Depressed Classes Federation Conference of the C. P. and Berar held on October 20, Patitpawandas, head of the Berar Maharashtra Temple- entry Satyagraha Movement, D.K. Bhagat, Chairman, C.P. and Berar Matang Society, T.A. Purohit of Arvi and D.S. Shende of Nagpur met Gandhiji at 9 p.m."
libtech_103_footnote,"1Nrisinhaprasad Kalidas Bhatt, founder of the Lokbharati"
libtech_104_footnote,"1Vide “Snake Poisoning”, 17-8-1935."
libtech_105_footnote,2Sharda C. Shah
libtech_106_footnote,1Only the last sheet of the letter is available.
libtech_107_footnote,"1The period, of about  a week, from the date of Gandhiji's birthday according  to the Vikram Calendar and October 2; vide “Message on Birthday”, 12-10-1935."
libtech_108_footnote,2Lilavati Asar
libtech_109_footnote,
libtech_110_footnote,"1Vide “Letter 	to Amrit Kaur”, 13-10-1935."
libtech_111_footnote,2Crisp chapati
libtech_112_footnote,
libtech_113_footnote,1As summarized by 	Mahadev Desai. The workers had undergone a fortnight's study course 	from October 8 to 22.
libtech_114_footnote,"2The source has ""work""."
libtech_115_footnote,1Bread
libtech_116_footnote,"4Vide “Statement to the Press”, 15-10-1935."
libtech_117_footnote,"1Vide “Speech at A.I.S.A. Council meeting”, on or before 13-10-1935."
libtech_118_footnote,2Seeker of knowledge
libtech_119_footnote,"1Umadevi, daughter of Jamnalal Bajaj"
libtech_120_footnote,"1The A.I.C.C. 	had met at 	Madras on 	October 17 	and 18 	to consider the 	question of 	office acceptance and 	that of 	the Congress and 	the States. The 	Committee felt 	that considering the 	long interval 	that would 	elapse before 	the provincial elections 	under the 	new Constitution, as 	well as the uncertain character of the 	 political conditions 	during the period, 	it would be inadvisable 	to  commit 	 the Congress 	to any decision 	regarding office acceptance."
libtech_121_footnote,1Sushila Gandhi's 	father
libtech_122_footnote,"2From the 	contents this letter 	appears to have 	been written before the 	one to  the addressee dated October 25, 1935; vide “Letter to Jaiji Petit”, 25-10-1935."
libtech_123_footnote,2Addressee’s 	daughter
libtech_124_footnote,1C.F. Andrews
libtech_125_footnote,"2Vide “A.I.S.A. Resolution”, 11-10-1935."
libtech_126_footnote,"1Vide “Letter 	to Draupadi Sharma”, 24-8-1935."
libtech_127_footnote,1Not reproduced here
libtech_128_footnote,1The source has 	“one”.
libtech_129_footnote,"2According to Vikram 	calendar the new year begins on the day following Diwali, i.e., 	Kartak Sud 1."
libtech_130_footnote,3Addressee’s son
libtech_131_footnote,"1Vide “An 	Experience”, 30-11-1935."
libtech_132_footnote,2Not translated here
libtech_133_footnote,"3The addressee 	reached England on 	October 29, 	1935. Evidently the 	letter was 	written some time about 	this period. Again, in 	his letter dated November 	7, 1935, 	to the addressee, Mahadev 	Desai wrote that Khurshed had already left."
libtech_134_footnote,"4Khurshed Naoroji, 	grand-daughter of Dadabhai Naoroji"
libtech_135_footnote,1Addressee's son
libtech_136_footnote,"1Gujarati Sahitya 	Parishad, over which Gandhiji was 	to preside; 	the session, 	however was 	postponed owing to 	Gandhiji's illness and 	was held from October 31 	to November 	2, 1936. 	For Gandhiji's 	Presidential and 	concluding addresses 	at the session"
libtech_137_footnote,1Address from a copy
libtech_138_footnote,1Gangabehn Majmudar
libtech_139_footnote,2Indian Opinion
libtech_140_footnote,2G. V. Mavalankar
libtech_141_footnote,"1Vide “Letter to Jawaharlal Nehru”, 10-10-1935."
libtech_142_footnote,"1Founder-member of 	the Servants of 	India Society, social 	reformer and friend 	 of Harijans. He 	passed away on 	November 16, 1935; 	vide “Telegram 	to R. R. Bakhale”, 16-11-1935."
libtech_143_footnote,"2At Kavitha; vide 	“Vacate Kavitha”, 	5-10-1935."
