chapter_no,date,title,content
1,"July 16, 1940",MYSORE JUSTICE,"
       	After I had sent my notelibtech_1_footnoteon  Shri   H.  C.  Dassappa’s  Case,  I received the 	following from a Bangalore advocate:  You 	have now material which 	is sufficient 	to give 	an indication 	of the 	independence of the 	Mysore Judiciary. It is undoubtedly under the control and 	lead of 	Sir D’Arcy 	Reilly. The other 	Judges in the 	High Court follow in 	his footsteps, and 	no single 	instance can be 	recalled when 	any Puisne Judge 	of the 	High Court of 	Mysore has 	had the strength to 	demur to 	even the 	excesses committed 	by the 	chief Justice 	in the language, 	form and tone 	of his 	judgements, the 	Government, which 	professes not to 	interfere with either the 	High Court or 	the Judiciary is 	evidently well satisfied 	about the Judges 	of the 	High Court of 	Mysore. For 	a dozen 	years important 	judgements have come 	from the Judges 	of the 	High Court which have 	clearly shown that 	they have yielded 	to the pressure of the bureaucracy  while professing fear of God and 	of  no man. Probably it is this practical docility that has made the Government  Order 	on Political 	Reforms in 	the State 	silent to the 	point of 	being sinister 	as regards 	recommendations for the 	reform of 	the Judiciary 	in the 	State. To 	cap it 	all comes the 	pronouncement in 	Shri H. 	C. Dasappa’s case 	that in 	this country 	truth is 	so often degraded 	into a 	political catch-word.’ 	The reference 	to the 	country is 	wide enough 	in its 	mischief and 	implications so 	as to embrace all 	people whether 	Congressmen or others 	and whether 	they reside in 	the States 	or in British 	India. What basis had Sir 	D’Arcy Reilly for 	such an 	assumption? And 	what evidence 	had he 	for such 	a general 	charge against a 	whole country? Is 	it moral on 	the part 	of Sir 	D’Arcy Reilly to 	condemn Sri 	H. C. Dasappa 	and debar 	him on 	the ground 	that he preferred 	a charge that he could 	not prove, and do the same thing under a different guise in   a 	judgment? My 	correspondent’s complaint is right. But Judges are above all law, at least in 	Mysore. Like kings they can do no wrong.  SEVAGRAM, 	July 16, 1940  Harijan, 21-7-1940              
  "
2,"July 16, 1940",KHAN SAHEB’S AHIMSAlibtech_2_footnote,"
  
 In the storm that shook most of the members of the Working Committee Khan Saheb Abdul Ghaffar Khan stood firm as a rock. He had never any doubt about his position, and his statement which I reproduce below should serve as a beacon light to all of us:
 Some recent resolutions of the Congress Working Committee indicate that they are restricting the use of non-violence to the fight for India’s freedom against constituted authority. How far and in what manner this will have to be applied in the future I cannot say. The near future will perhaps throw light on this. Meanwhile it is difficult for me to continue in the Congress Working Committee, and I am resigning from it. I should like to make it clear that the non-violence I have believed in and preached to my brethren of the Khudai Khidmatgars is much wider. It affects all our life, and only this has permanent value. Unless we learn this lesson of non-violence fully we shall never do away with the deadly feuds which have been the curse of the people of the Frontier. Since we took to non- violence and the Khudai Khidmatgars pledged themselves to it, we have largely succeeded in ending these feuds. Non-violence has added greatly to the courage of the Pathans. Because they were previously addicted to violence far more than others, they have profited by non-violence much more. We shall never really  and effectively defend ourselves except through non-violence. Khudai Khid- matgars must, therefore, be what our name implies - pure servants of God and humanity - by laying down our own lives and never taking any life.
 It is worthy of the Khan Saheb [ and all that he has stood for during the past twenty years ]libtech_3_footnotelibtech_4_footnote. He is a Pathan, and a Pathan may be said to be born with rifle or sword in his hand. But the Khan Saheb deliberately asked his Khudai Khidmatgars to shed all weapons when he asked them to join the satyagraha against the Rowlatt Act. He saw that this deliberate giving up of the weapons of violence had a magical effect. It was the only remedy for the blood feuds which were handed down from sire to son and which had become part of the normal life of  a  Pathan.libtech_5_footnoteThey   had   decimated   numerous   families,  and   non-
 
 
 
 violence seemed to the Khan Saheb to have come as a longed-for salvation. The violent blood feuds would otherwise have no end and would spell the end of the Pathans. He saw as clear as daylight that, if he could persuade his people not to retaliate, the suicidal feuds would cease and the Pathans would be able to give a better account of their bravery. They took up his message and put into practice what with them became non-violence of the brave.
 Being so clear about his own faith and that of the Khudai Khidmatgars, there was for him no escape from resignation of him membership of the Congress Working Committee. His continuing on it would have been anomalous and might have meant an end of his life’s work. He could not ask his people to join as recruits in the army and at the same time forget the law of tribal retaliation. The simple Pathan would have argued with him-and the argument would have been irresistible-that the present war was a war of retaliation and revenge, and that there was no difference between it and their blood feuds.
 I do not know how far the Khan Saheb has succeeded in carry- ing his message to his people. This I know that with him non-violence is a matter not of intellectual conviction but of intuitive faith. Nothing can therefore shake it. About his followers he cannot say how far they will adhere to it. But that does not worry him. He has to do his duty which he owes to them. The result he leaves to God. He derives his ahimsa from the Holy Koran. He is a devout Mussalman. During his stay with me for over a year I never saw him miss him namaz (pra- yers) or his Ramzan fast (except when he was ill). But his devotion to Islam does not mean disrespect for other faiths. He has read the Gita. His reading is slight but selective, and he immediately assimilates what appeals to him. He loathes long argument and does not take long to make up his mind. If he succeeds in his mission, it would mean the solution of many another problem. But the result no one can predict. ‘The lot is cast into the lap, but the whole disposing thereof is of the Lord.’
 SEVAGRAM, July 16, 1940
 Harijan, 21-7-1940"
3,"July 16, 1940","THE ANNUAL SPINNING
SACRIFICElibtech_6_footnote","
  
 Shri Narandas Gandhi has issued his usual appeal for intensive spinning during the 71 days before my seventy-first birthday. He began this way of celebrating it six years ago with an appeal for 66 thousand yards. Last year he made an appeal for 70 lakhs of yards, and the response was beyond his expectation-over 4 crores of yards of yarn were spun.
 I commend his appeal to all. The response to his appeal should increase with my increasing years. If the annual quota of the National School in Rajkot is any index, the response would seem to be on the increase. But the appetite of Daridranarayana is insatiable, and it demands still greater response. It is a Herculean task to liquidate the unemployment and starvation of crores of people. Let me hope that every lover of the wheel will contribute his or her quota to this task and make the sacrifice a worthy one. Let them approach the task intelligently and with a proper regard for its sacredness. Let them, therefore, devote not only more time to spinning, but also endeavour to do it better by keeping all their spinning tackle in proper trim and thus increasing their speed. If they will watch the revolutions of the spindle and find out the secret of putting up the speed, I am sure that at the end of the sacrifice they will have nearly doubled the speed.
 SEVAGRAM, July 16, 1940
 Harijan, 21-7-1940
 "
4,"July 16, 1940","HOW TO CULTIVATE
AHIMSA?libtech_7_footnote","
  
 Q. What is the good of your crying ‘ahimsa, ahimsa’ in season and out of season? Will it by itself teach people to be non-violent? Would it not be better, instead, to tell people how pure ahimsa or the ahimsa of the strong can be cultivated?
A.   Your is a very timely and opportune question. I have  attem-
 pted before this on more occasions than one to answer it. But my effort has, I confess, been rather desultory. I have not concentrated upon it, or given it the weight I might have. This was all right while I was devoting all my energy to forging means to give battle to Govern-
 
 ment. But it had the result of retarding the growth of pure ahimsa, so that today we are not even within ken of the ahimsa of the strong. If we now want to advance further, we ought, at least for some time, to completely forget the idea of offering non-violent resistance to cons- tituted authority. If non-violence in the domestic field is successfully achieved, we shall surely see the non-violence against constituted authority revived in its purified form, and it will be irresistible.
 Now that I am no longer in the Congress, I may not offer civil disobedience even in my own person in its name. But I am certainly free to offer civil disobedience in my individual capacity whenever it may be necessary. No one need suppose that all civil disobedience will necessarily be taboo while the country is still being educated in the ahimsa of the strong. But those who may want to join the non-violent force of my conception would not entertain any immediate prospect of civil disobedience. They should understand that, so long as they have not realized ahimsa in their own person in its pure form, there can be no civil disobedience for them.
 Let not the mention of pure ahimsa frighten anybody. If we have a clear conception of it and have a living faith in its matchless efficacy, it will not be found to be so hard to practise as it  is  sometimes supposed to be, it will be well to remember the immortal Mahabharata verselibtech_8_footnotelibtech_9_footnotein this connection. The Seer Poet therein loudly proclaims to the whole that dharma includes within itself  both legitimate artha and kama, and asks why men do not follow the royal road of dharma that leads to both earthly and spiritual bliss. Dharma here does not signify mere observance of externals. It signifies the way of truth and non-violence. The scriptures have given us two immortal maxims. One of these is: “Ahimsa is the supreme Law of dharma.” The other is:“There is no other Law  or  dharma  than truth.” These two maxims provide us the key to all lawful artha and kama. Why should we then hesitate to act up to them? Strange as it may appear, the fact remains that people find the easiest of things oftentimes to be the most difficult to follow. The reason, to borrow a term from the science of physics, lies in our inertia. Physicists tell us that inertia is an essential and, in its own place a most useful, quality of matter, it is that alone which steadies the universe and prevents if from flying off at a tangent. But for it the latter would be a chaos of
 
 motion. But inertia becomes an incubus and a vice when it ties the mind down to old ruts. It is this kind of inertia which is responsible for our rooted prejudice that to practise pure ahimsa is difficult. It is up to us to get rid of this incubus. The first step in this direction is firmly to resolve that all untruth and himsa shall hereafter be taboo to us, whatever sacrifice it might seem to involve. For, the good these may seem to achieve is in appearance only, but in reality it is deadly poison. If our resolve is firm and our conviction clear, it would mean half the battle won, and the practice of these two qualities would come comparatively easy to us.
 Let us confine ourselves to ahimsa. We have all along regarded the spinning-wheel, village crafts, etc., as the pillars of ahimsa, and so indeed they are. They must stand. But we have now to go a step fur- ther. A votary of ahimsa will or course base upon non-violence, if he has not already done so, all his relations with his parents, his children, his wife, his servants, his dependants, etc. But the real test will come at the time of political or communal disturbances or under the menace of thieves and dacoits. Mere resolve to lay down one’s life under the circumstances is not enough. There must be the necessary qualifica- tion fro making the sacrifice. If I am a Hindu, I must fraternize with the Mussalmans and the rest. In my dealings with them I may not make any distinction between my co-religionists and those who might belong to a different faith. I would seek opportunities to serve them without any feeling of fear or unnaturalness. The word ‘fear’ can have no place in the dictionary of ahimsa. Having thus qualified him- self by his selfless service, a votary of pure ahimsa will be in a position to make a fit offering of himself in a communal conflagration. Simi- larly, to meet the menace of thieves and dacoits, he will need to go among, and cultivate friendly relations, with, the communities from which thieves and dacoits generally come.
 A brilliant example of this kind of work is provided by Ravishanker Maharaj. His work among the criminal tribes in Gujarat has evoked praise even of the Baroda State authorities. There is an almost unlimited field for this kind of work and it does not call for any other talent in one besides pure love. Ravi shanker Maharaj is an utter stranger to English. Even his knowledge of Gujarati is barely sufficient for everyday use. But God has blessed him with unlimited neighbourly love. His simplicity easily wins all hearts and is the envy
 of everybody. Let his example provide a cue and inspiration to all those who may be similarly engaged in other field of satyagraha.libtech_10_footnote
 SEVAGRAM, July 16, 1940
 Harijan, 21-7-1940
 "
5,"July 16, 1940",IMPOSSIBLElibtech_11_footnote,"
  
Miss Muriel Lester writes:
 See how you are misquoted by Sherwood Eddylibtech_12_footnotein his latest book I Saw God Do it. I have been asked to send you this cutting from it so that you may reply to it if you want to. Here is the extract.
 “We have maintained throughout this chapter that some are called to be conscientious objectors as absolute pacifists to challenge the whole war system, but that the majority will feel it to be their duty forcibly to defend their country when it is attacked or its vital interests are threatened. Gandhi himself, the most effective and the greatest living pacifist, is not an absolutist
 but a relativist, a realist and, to a large degree, a practical states-man. He is effectively using non-violent resistance to achieve the indepen-dence of India, but he recognizes that a modern State cannot be maintained without both a police force and an army. When the writer asked him personally how a divided Indian army could be commanded by a Moslem, a Hindu or a Sikh, he told me they could first ask an American or some foreign neutral to lead their army. But Gandhi pacifists and Indian nationalists would defend their country if attacked by Japan or Soviet Russia or any other foreign power by the full force of their army. So, I believe, should our own country.”
I  can only say that I  have no  recollection of  my having ever
 made such a statement. I know Dr. Sherwood Eddy well. I remember too his visit. The astounding statement put into my mouth belies all I have ever written or said about the defence of India.  Even  if  I believed in armed defence, I should never want a foreign general to lead my army. I may have foreign instructors but not officers. If, therefore, Dr. Eddy sees these lines, and instead of correcting himself persists in his statement, I  can only  say   I   must   have  been absent-
 
 
 minded when I made the statement imputed to me. I cannot say I must have been drunk, because I do not drink.
 SEVAGRAM, July 16, 1940
 Harijan, 28-7-1940
 "
6,"July 16, 1940",LETTER TO SHARDABEHN G. CHOKHAWALA,"
  
 SEVAGRAM, WARDHA,
 July 16, 1940
 CHI. BABUDI,
 I have your letter. It is no game of marbles being a wife and mother. If we look upon it as a dharma, we can shape ourselves through it. If we realize that grihasthashramalibtech_13_footnoteis not for  pleasure but is a test for us, it becomes the biggest school for us. I should like both of you to shape your life on this pattern. It is good that Shakaribehnlibtech_14_footnotehas come. When you come here again, let her also accompany you. Let Shakaribehn stay there till this illness is over.
 Blessings from
 BAPU
 From Gujarati: C. W. 10029. Courtesy: Shardabehn G. Chokhawala
 "
7,"July 	16, 1940",LETTER TO K. M. MUNSHI,"
           BHAI 	MUNSHI,        SEVAGRAM,  July 	16, 1940 
  	I had your letter. I solved your problem yesterday itself. I have 	nothing to say now. Two courses are open, and either will be right 	if it is within your strength.“One’s own dharma though devoid of 	merit is better.”libtech_15_footnote  Blessings 	from  BAPU  From 	Gujarati: C. W. 7654. Courtesy: K. M. Munshi          "
8,"July 16, 1940",NOTE TO KRISHNACHANDRA,"
  
 For Surendra	July 16, 1940
 You may say this: Ephidrine is a useless thing. The homoeo- pathic treatment has to be continued. I am looking for other remedies. Be patient.
 From a photostat of the Hindi: G. N. 4354
 "
9,,UNREPENTANT,"
  
 By writing that “Appeal to Every Briton”libtech_16_footnotelibtech_17_footnoteI have invited upon my head an extra load of work which without God’s help I would be ill able to bear. If it is His will that I should shoulder it, He will give me the strength to carry on.
 When I decided to confine myself mostly to writing in Gujarati or Hindustani, I had no notion that I would have to write the appeal. It came to me like a flash, and the courage to write it came with it. I had resisted till then all pressure from English and American friends to give guidance. But I could not see my way. Now having addressed that appeal, I must follow up the reactions to it. A large amount of correspondence is pouring in upon me. Save for one angry telegram,  I had nothing but friendly criticism from Englishmen and even appreciation from some.
 I was grateful to H. E. the Viceroy for forwarding my offer to His Majesty’s Government. The correspondence with regard to it the readers have already seen or will see in this issue. Though no better response to the appeal was to be expected, I cannot help saying that is was the knowledge of the determination to carry the war to a victo- rious end that had prompted my appeal. No doubt the determi-nation is natural and worthy of the best British tradition. Nevertheless the awful slaughter that the determination involves should induce a search for a better and braver way to achieve the end. For peace has its victo- ries more glorious than those of war. The non-violent method would have meant no abject surrender. It would have confounded all modern tactics of war, indeed rendered them of no use. The new world order which all dream of would surely have been found. I hold a new order to be impossible if the war is fought to a finish or mutual exhaustion leads to a patched-up peace.
 
 Let me, therefore examine the argument advanced in a letter received from a friendlibtech_18_footnote. Here it is:
 Two English friends who admire you, say your appeal to every Briton cannot have any effect just now. It is impossible to expect the man in the street to do a complete volte face with any degree of understanding - indeed it  is impossible for the understanding [sic] to do, as you say, without a heart- belief in non-violence. The time to mould a new world on your lines will be after the war. They realize your way is the right one, but they say it needs endless preparation and instruction and big leadership - none of which they possess. Regarding India they say the attitude of the present authority is deplorable. Long ago India should have been declared as independent as Canada, and her people should be allowed to work out their own constitution. But what they are extremely perplexed about now is that you want absolute independence straightaway, and the next step you will take is  ‘no further help  to Britain in the prosecution of war, surrender to Germany, and opposition to  her by non-violent means’. You must explain what you mean in more detail so as to remove this misunderstanding. This is an honest reaction.
The appeal was intended to produce the effect now. It could not
 come out of a mathematical calculation. If the conviction could have come, action was an easy matter. The mass mind responds under pressure. That the appeal has not produced the intended result shows that either my word has no power or that God has a purpose of which we have no knowledge. The appeal has come from an anguished heart. I could not suppress it. It was not written for the moment. I am quite sure that it enunciates a truth of eternal value.
 If the ground is not prepared from now, there may be no time left after a dismal termination of the war for evolving a new order. Whatever the order, it will be in response to a conscious or uncon- scious effort from now. Indeed the effort began before my appeal. I hope that it has stimulated it. Perhaps given it a definite direction. I suggest to the non-official leaders and moulders of British opinion, if they are convinced of the truth of my position, to work for its ado- ption. Compared to the big issue raised in my appeal, the question of Indian independence pales into insignificance. But I hold with the two Englishmen that the British Government’s attitude is deplorable. The two friends are wholly wrong in the deduction they have drawn from
 
 
 the assumed recognition of India ‘s independence. They forget that I am out of the picture. Those who are responsible for the Working Committee’s last resolution have meant free India’s co-operation with Britain. With them, there is no question of surrender to Germany or non-violent opposition.
 But I must not here tarry on Indian independence and its implications, tempting though the subject is.
 The cuttings and correspondence before me say that  the Congress rejection of my advice to abstain from preparation for military defence of India precludes me from making the appeal to Britain or from expecting a favourable response. The argument is plausible, but only plausible. The critics say that , if I have failed with my people, I have no right to expect Britain whilst she is in the midst of a life-and-death struggle to listen to me. I am a man with a mission. India ‘s millions have never tasted the bitters of war as the British have. Britain, if she is to fulfil her declared purpose, needs a radical change in her policy. I feel that I know the change that is needed. My inability to persuade the Working Committee is irrelevant to the theme under discussion. There is no analogy between India’s case and Britain’s. I am, therefore, wholly unrepentant. I maintain that  in issuing my appeal I have acted wholly as a lifelong friend of Britain.
 A writer, however, retorts: “Address your appeal to Hitler.” In the first place, I did write to Herr Hitler.libtech_19_footnotelibtech_20_footnoteMy letter was publish din the Press some time after I addressed it. In the second place, there can be no meaning in my appeal to Herr Hitler to adopt non-violence. He is marching from victory to victory. I can only appeal to him to desist. That I have done. But to Britain, which is just now on the defensive, I can present the really effective weapon of non-violent non-co-opera- tion. Let my method be rejected on merits, not by bringing inapt analogies or untenable argument. The issue raised by me, I venture to think, is of universal importance, the usefulness of the non-violent method seems to be granted by all the critics. They  gratuitously assume the impossibility of human nature, as it is constituted, respon- ding to the strain involved in non-violent preparation. But that is begging the question. I say, ‘You have never tried the method on any scale. In so far as it has been tried, it has shown promising results.’
 SEVAGRAM, JULY 17, 1940
 Harijan, 21-7-1940
 "
10,"July 17, 1940",TRAVANCORE,"
  
 Some Travancoreans have thought I had neglected them. But I had not. It is no pleasure to me to criticize any State. Much of my work is done by negotiation. I criticise when I must. So when I was told by common friends that Sir C. P. Ramaswami Aiyar would like to meet me if an opportunity occurred, I stopped all reference to Travancore affairs. But the meeting was not to be. In reply to my inquiry I have the following extraordinary wire from him:
 Have just received your telegram.libtech_21_footnoteIn view developments in India including your recent statement and resolution of Working Committee with similar aims though different programmes, and also having regard to the close though unacknowledged connection existing between many of the leaders of Travancore State Congress and communist activities which have come to light after arrest of K. C. George, and in view of the openly hostile activities of Mr. T. M. Verghese and of Mr. G. Ramachandran who has been chosen by you to give advice as to Tranvancore, no useful purpose is likely to be served by any meeting. In these circumstances you are of course free to comment on Travancore affairs, but it is hoped that you will not accept versions furnished by persons who are discredited here and who depend for their influence, collection of funds, and their political existence, on possibility of getting periodical statement from you on one-sided data furnished by them. Most of the leading members of   State Congress  including Messrs V. K.  elayudhan,
 M.  N.  Parameswaran Pillai and others have openly dissociated themselves
 from State Congress activities. They number over 60.
 I fail to see the connection between the Working Committee’s resolution and my recent statement on the one hand and Travancore affairs on the other. The Working Committee have not even interested themselves in Travaneore affairs. The idea of our meeting did not originate with me. Sir C. P. Ramaswami Aiyar thought of it months ago. Even a date was fixed. But owing to a pressing engagement he had to keep, our meeting was postponed. As late as the 3rd of April he had wired saying he was writing to me about the interview. Have the Working Committee’s resolution and my statement so altered the situation that our meeting has become undesirable? The other things the worthy Dewan refers to are the very things which would have made our meeting fruitful. He had but to convince me that the State Congress was involved in communist activities of a dangerous nature,
 
 and I would have washed my hands clean of the local Congress and its doings. All communism is not dangerous. I do not know that Shri
 K. C. George is a communist. I warn the Dewan against being preju- diced by the mere name. I know many friends who delight in calling themselves communists. They are as harmless as a dove. I call myself a communist in their company. The underlying belief of communism is good and as old as the hills. But I have strayed.
 If Shri T. M. Verghese and Shri G. Ramachandran are untrustworthy, again our meeting is necessary to convince me of their untrustworthiness. I must confess I have profound admiration for their courage, self-sacrifice ability and integrity. Shri Ramachandran is an old member of Sabarmati who has never given me cause for distrusting him. Sir C. P. Ramaswami Aiyar knows me enough to feel sure that I would not hesitate to own my mistake if I discovered it. It was his duty, as it still is, to make an effort to convince me that the sources of my information are tainted. The extraordinary telegram has made me conclude that Sir C. P. Ramaswami Aiyar has nothing against the Congress or its members except that they are patriots without reproach and without fear. He hates their philosophy and seeks to crush them. All the evidence in my possession points that way, and the telegram confirms my impression.
 I have made an offer which I repeat. Let there be an impartial open inquiry into the whole conduct of the State Congress and its treatment by the State. Let the judge or judges be outsiders of known integrity. I shall advise the State Congress to accept the findings of such a court.
 If this simple offer is not accepted, I must be pardoned for rejecting the interesting denials by officials of the State Congress allegations and believing them and asking the public to do likewise.
 SEVAGARAM, July 17, 1940
 Harijan, 21-7-1940
  "
