footnote_no,footnote
libtech_1_footnote,"1Vide also 	“Letter to Secretary, Fiji Congress”, 14-11-1929."
libtech_2_footnote,"2The letter is not 	reproduced here. The correspondent reported that students considered 	their duty ended with payment of subscription to the khadi fund. 	Vide also 	“Speech at Allahabad University”, 17-11-1929."
libtech_3_footnote,"3A note on the same 	subject appeared in Navajivan, 	15-12-1929."
libtech_4_footnote,4The letter is not 	reproduced here. The correspondent had listed names of merchants in 	Tuni (Andhra) who were passing off mill-yarn cloth as genuine khadi.
libtech_5_footnote,"1Vide also “Letter to J. B. Pennington”, 14-11-1929."
libtech_6_footnote,1The Bardoli Satyagraha.
libtech_7_footnote,1Not reproduced here. It described the offer of a prize by the “Gandhi Movement” for a speedier spinning-wheel as an open admission of its basic economic error.
libtech_8_footnote,1The letter is not reproduced here. The correspondent had described revival of animal sacrifice by some Brahmins in his district.
libtech_9_footnote,"1Vide 1st footnote to “The U. P. Tour-IV”, 24-10-1929."
libtech_10_footnote,1On November 12
libtech_11_footnote,2On November 8
libtech_12_footnote,3On November 9
libtech_13_footnote,4On November 10
libtech_14_footnote,
libtech_15_footnote,"1 The addressee’s questions were, however, discussed by Gandhiji in Navajivan"
libtech_16_footnote,2On November 13
libtech_17_footnote,2The first Round 	Table Conference which was shortly to be held
libtech_18_footnote,3On November 14
libtech_19_footnote,"1At Gaya; vide  also “Speech at Subjects Committee, A.I.C.C.-II”, 1-1-1930."
libtech_20_footnote,1On November 16
libtech_21_footnote,2 Coastal Reservation Bill to reserve for Indians the trade along Coastal ports
libtech_22_footnote,2Tenure A lands
libtech_23_footnote,1Sub-division of a taluk
libtech_24_footnote,"2Kharabo, wasteland"
libtech_25_footnote,1Acre and guntha; a guntha is one-fortieth of an acre.
libtech_26_footnote,3Sub-plots
libtech_27_footnote,1The addressee 	maintained a register of Gandhiji’s weight.
libtech_28_footnote,1Vide the 	preceding item.
libtech_29_footnote,"1Vide 1st footnote “The U.P. Tour-VI”, 24-10-1929."
libtech_30_footnote,"1Vide “Speech at Allahabad University”, 17-11-1929."
libtech_31_footnote,1The third of the four ashramas of life during which one prepares for complete renunciation
libtech_32_footnote,4Addressee’s brother-in-law; vide the following item.
libtech_33_footnote,2The Bihar address 	was substituted for the Lahore address on the postcard.
libtech_34_footnote,"2Vide “Speech at Civic Reception, Allahabad”, 17-11-1929."
libtech_35_footnote,"1From June 13 to July 2, 1929"
libtech_36_footnote,2A variety of millet
libtech_37_footnote,3A scheduled tribe of South Gujarat
libtech_38_footnote,
libtech_39_footnote,1In 1917
libtech_40_footnote,"1Vide “Zamindars and Talukdars”, 5-12-1929. and “U. P. National Service”, 12-12-1929."
libtech_41_footnote,"1The letter is not reproduced here. The correspondent, referring to an article by Gandhiji in the Calcutta Municipal Gazette, hat said that his “plea for building special temples for untouchables is likely to be misconstrued”. For Gandhiji’s article in the Gazette, vide “Khaddar and untouchability: Duty of Indian Municipalities”, 12-10-1929."
libtech_42_footnote,"2The circular, not reproduced here, requested Congress Committees to send reports of the year’s foreign-cloth boycott work,"
libtech_43_footnote,1The letter is not 	translated here. The correspondent had given an account of the work 	he was doing in East Africa.
libtech_44_footnote,"1Vide “Declaration of Trust”, 26-11-1929."
libtech_45_footnote,"2These are not reproduced here; vide also footnote to “Letter to J. C. Kumarappa”, 14-11-1929."
libtech_46_footnote,1Gandhiji uses the English word.
libtech_47_footnote,"1Bhagavad Gita, III. 36"
libtech_48_footnote,2Addressee’s wife
libtech_49_footnote,"1Vide “Our 	Brethren the Trees”, 5-12-1929."
libtech_50_footnote,"1Inferred from the 	addressee’s article, “Letters from Bapu”, in Incidents 	of Gandhiji’s Life, p. 	279, wherein he writes this and another note, vide 	“Note to Reginald 	Reynolds”, 3-12-1929 were “evidently written between Gandhiji’s 	return to the Ashram at the end of November 1929 and his departure 	to Wardha.” Gandhiji reached the Ashram on November 26 and left 	for Wardha on December 6."
libtech_51_footnote,"2Vide “The 	Third-Class Carriage”, 12-12-1929."
libtech_52_footnote,2Seeker of knowledge
libtech_53_footnote,"3Published under the 	title “The Futility of Violence” in Young 	India,"
libtech_54_footnote,"3Aspirant for 	moksha, i.e., 	salvation"
libtech_55_footnote,"1Vide 1st 	footnote to “Note to Reginald Reynolds”, 2-12-1929 and “Letter 	to Mirabehn”, 2-12-1929."
libtech_56_footnote,1Shankarlal Agrawal and Umiya were married in the Ashram on this day.
libtech_57_footnote,"2Uma was married to 	Shankarlal Agrawal on this date, which was a Wednesday."
libtech_58_footnote,1The following paragraph was addressed to Shankarlal Agrawal.
libtech_59_footnote,"2Vide “Letter to Mirabehn”, 2-12-1929."
libtech_60_footnote,"1Navajivan, 12-1-1930, has the following additional paragraph."
libtech_61_footnote,1Only extracts are reproduced here.
libtech_62_footnote,2This is followed by 	instructions for 	his secretary: 	“Make  sure  of  the 	 address”.
libtech_63_footnote,"1The addressee was 	to preside over the Congress at Nairobi beginning from December 6, 	1929."
libtech_64_footnote,"1Dated December 5, 	1929. It read: “Your letter. Viceroy’s invitation to me 	personally for twentythird received through Sapru and accepted long 	ago. Viceroy intended inviting you also but feared you had no time. 	He can now be informed you can meet him. His object is discuss 	Congress view freely with us. Presence of non-Congressmen with 	entirely different views will not help. I think only we two should 	interview. Have therefore not wired Vithalbhai. Wire your view.”"
libtech_65_footnote,1The source has the passages in quotes in English.
libtech_66_footnote,1Who had come from 	Kolhapur to learn khadi work
libtech_67_footnote,"2Addressee’s reply 	dated December 7, 1929 read: “Your wire. Think your presence 	interview indispensable. Meeting Vithalbhai Delhi tomorrow night. 	Shall wire.”"
libtech_68_footnote,1The name is omitted 	in the source.
libtech_69_footnote,"1This was in reply 	to the addressee’s telegram received on December 9,1929 which 	read: “Anxiously awaiting your wire for writing to the Viceroy. 	Sapru has consented.”"
libtech_70_footnote,2To reserve for Indians trade along the coastal ports
libtech_71_footnote,"3In reply to 	addressee’s request to Gandhiji to explain his inability to 	preside over the Social Conference; vide 	“Telegram to 	Ruchiram Sahni”, on or after 23-11-1929."
libtech_72_footnote,1Bridal bracelet
libtech_73_footnote,4The tribune 	report is date-lined 	December 7.
libtech_74_footnote,"2From the Viceroy; 	vide  “Telegram 	to Motilal 	Nehru”, 6-12-1929."
libtech_75_footnote,"3 Gandhiji, however, met the Viceroy on December 23, 1929; ibid."
libtech_76_footnote,
libtech_77_footnote,"2Conveying the 	contents of 	this letter, 	the addressee 	wrote to the 	Viceroy on 	December 11, 	1929: “Gandhi now 	writes to 	me that he 	has received 	a telegram 	from Motilal 	. . . that 	he (Motilal) 	has already 	received and accepted 	an invitation 	from Your 	Excellency to meet 	you on 	the 23rd 	of December 	and that 	the idea 	is to discuss 	the Congress 	point of view 	with Your Excellency with Congressmen 	alone. In these 	circumstances, Gandhi 	adds that it was 	wholly unnecessary 	for me 	to move in 	the matter. 	On receipt 	of this 	letter, I at once 	sent a copy 	of it to Mr. Jinnah 	and informed 	him that 	the arrangement 	had fallen 	through.” Vithalbhai 	Patel: Life and Times, Book 	II, p. 1072"
libtech_78_footnote,"1From the 	reference to 	the expected arrival of 	Madhavji Thakkar and 	his wife, Mahalaxmi, who 	came to Wardha before December 12, 	1929; vide 	“Letter  to 	Ramniklal Modi”, 12-12-1929."
libtech_79_footnote,2Cousin of Sumangal 	Prakash
libtech_80_footnote,
libtech_81_footnote,"1The addressee’s 	first child, a daughter, born in October 1929 and later named 	Sumitra"
libtech_82_footnote,2From the postmark
libtech_83_footnote,"1Here  follows a  note 	  that   as   Gandhiji   	was   engaged   in   a   competi- 	tion of 	spinning on 	the takli 	and the 	spinning-wheel, he 	could not 	sign the 	letter himself."
libtech_84_footnote,"1Ramchandra temple. Vide “Temples for ‘Untouchables’”, 28-11-1929."
libtech_85_footnote,"2Vide “Notes”, 28-11-1929."
libtech_86_footnote,"1The letter is not reproduced here. While sending Rs. 800, as promised, the correspondent had pointed out that Gandhiji’s visit to their college and the sum collected there were not mentioned in the tour account published in Young India."
libtech_87_footnote,1Only extracts from Mirabehn’s article are reproduced here.
libtech_88_footnote,"1This and the following paragraph are from Navajivan, 19-1-1930."
libtech_89_footnote,"2Vide “Appeal to Ahmedabad Labourers”, also “Textile Labourers’ Demand”?"
libtech_90_footnote,"1The letter is not translated here. The correspondent had described the various immoral practices in Banaras, its widow-homes, orphanages etc."
libtech_91_footnote,2Rules of moral 	discipline
libtech_92_footnote,3External religious 	observances
libtech_93_footnote,
libtech_94_footnote,"1This undated letter 	is placed after a letter of December 14,1929 in a series of 	photostat letters chronologically arranged and preserved by 	Ramniklal Modi"
libtech_95_footnote,"2Yudhishthira, eldest of the Pandava brothers"
libtech_96_footnote,1The letter is not translated here. The correspondent had described the feeble understanding of his wife whom he had been forced to marry in early childhood.
libtech_97_footnote,1The letter is not translated here. The correspondent had said that one does not get peace of mind by following the path of truth.
libtech_98_footnote,"1A  shorter note on the subject appeared in  Young  India,  21-11-1929;  vide"
libtech_99_footnote,"2Vide “Position of Women”, 17-10-1929."
libtech_100_footnote,1This is not translated here.
libtech_101_footnote,3The letter is not translated here. The correspondent had requested Gandhiji to comment on the report that Kasturba touched the feet of holy men.
libtech_102_footnote,"1Vide “Appeal to Ahmedabad Labourers”, 7-12-1929."
libtech_103_footnote,"1This is not translated here. The correspondent had described the plight of two deserted wives. For a contradiction of this, vide “To Contributors and Correspondents”, 23-2-1930."
