chapter_no,date,title,content
1,"May 20, 1946",AN ANALYSISlibtech_1_footnote,"
       	After four days of searching examination of the State  Paperlibtech_2_footnoteissued by the Cabinet Mission and the Viceroy on behalf 	of the British Government, my conviction abides that it is the best 	document the British Government could have produced in the 	circumstances. It reflects our weakness, if we would be good enough 	to see it. The Congress and the Muslim League did not, could not 	agree. We would grievously err if at this time we foolishly satisfy 	ourselves that the differences are a British creation. The Mission 	have note come all the way from England to exploit them. They have 	come to devise the easiest and quickest method of ending British 	rule. We must be brave enough to believe their declaration until the 	contrary is proved.  Bravery thrives upon the deceit of the 	deceiver.  	My compliment, however, does not mean that what is best from the 	British standpoint is also best or even good from the Indian. Their 	best may possibly be harmful. My meaning will, I hope, be clear from 	what follows.  	The authors of the document have endeavoured to say fully what they 	mean. They have gathered from their talks the minimum they thought 	would bring the parties together for framing India’s charter of 	freedom. Their one purpose is to end British rule as early as may 	be. They would do so, if they could, by their effort, leave united 	India not torn asunder by internecine quarrel bordering on civil 	war. They would leave in any case. Since in Simla the two parties, 	though the Mission suceeded in bringing them together at the 	Conference table (with what patience and skill they could do so, 	they alone could tell), could not come to an agreement, nothing 	daunted, they decen- ded to the plains of India, and devised a 	worthy document for the purpose of setting up the Constituent 	Assembly which should frame India’s charter of independence, free 	of any British control or influence. It is an appeal and an advice. 	It has no compulsion in it. Thus the Provincial Assemblies may or 	may not elect the delegates. The delegates, having been elected, may 	or may not join the Cons- tituent Assembly. The Assembly having met, 	may lay down a pro- cedure different from the one laid down in the 	Statement. Whatever is       
 binding on any person or party arises out of the necessity of the situation. The separate voting is binding on both the major parties, only because it is necessary for the existence of the Assembly and in no otherwise. At the time of writing. I took up the Statement, reread it clause by clause, and came to the conclusion that there was nothing in it binding in law. Honour and necessity alone are the two binding forces.
 What is binding is that part of it which commits the British Government. Hence, I suppose, the four members of the British mission took the precaution of receiving full approval of the British Government and the two Houses of Parliament. The Mission  are entitled to warm congratulations for the first step in the act of renunciation which the Statement is. Since other steps are necessary for full renunciation, I have called this one a promissory note.
 Though the response to be made by India is to be voluntary the authors have naturally assumed that the Indian parties are well- organized and responsible bodies capable of doing voluntary acts as fully as, if not more fully than, compulsory acts. Therefore, when Lord Pethick-Lawrence said to  a  Press  correspondentlibtech_3_footnote,“If   they  do come together on that basis, it will mean that they will have accepted that basis, but they can still change it, if a majortiy of each party they desire to do so, ” he was right in the sense that those who became delegates, well knowing the contents of the Statement, were expected by the authors to abide by the basis, unless it was duly altered by the major parties. When two or more rival parties meet together, they do so under some understanding. A self-chosen umpire (in the absence of the one chosen by the parties, the authors constitute themselves one) fancies that the parties will come together only if he presents them with a proposal containing a certain minimum, and he makes his proposal, leaving them free to add to, subtract from or altogether change it by joint agreement.
 This is perfect so far. But what about the units? Are the Sikhs, for whom the Punjab is the only home in India, to consider themselves against their will, as part of the section which takes in Sindh, Balu- chistan and the Frontier Province? Or is the Frontier Province also against its will to belong to the Punjab, called “B” in the Statement, or Assam to“C” although it is a predominantly non-Muslim pro- vince? In my opinion, the voluntary character of the Statement
 
 demands that the liberty of the individual unit should be unimpaired. Any member of the sections is free to join it. The freedom to opt out is an additional safeguard. It can never be a substitute for the freedom retained in paragraph 15(5) which reads:
 Provinces should be free to form groups with executives and legisla- tures and each group could determine the Provincial subject to be taken in common.
It is clear that this freedom was taken away by the authors by
 section 19 which“proposes” (does not order) what should be done. It presupposes that the Chairman of the Constituent Assembly at its first meeting will ask the delegates of the Provinces whether they  would accept the group principle and if they do, whether they [would] accept the assignment given to their Province. This freedom inherent in every Province and that given by 15(5) will remain intact. There appears to me to be no other way of avoiding the apparent conflict between the two paragraphs as also charge of  compulsion  which would immediately alter the noble character of the document. I would, therefore, ask all those who are perturbed by the group proposal and the arbitrary assignment, that, if my interpretation is valid there is not the slightest cause for perturbation.
 There are other things in the document which would puzzle any hasty reader who forgets that it is simply an appeal and an advice to the nation showing how to achieve independence in the shortest time possible. The reason is clear. In the new world that is to emerge out of the present chaos, India in bondage will cease to be ‘the brightest jewel’ in the British crown it will become the blackest spot in that crown, so black that it will be fit only for the dustbin. Let me ask the reader to hope and pray with me that the British crown has a better use for Britain and the world. The ‘brightest jewel’ is an arrogation. When the promissory note is fully honoured, the British crown will have a unique jewel as of right flowing from due performance of duty.
 There are other matters outside the Statement which are required to back the promissory note. But I must defer that examination to the next issue of Harijanlibtech_4_footnote.
 NEW DELHI, May 20, 1946
 Harijan, 26-5-1946
 
 
  "
2,"May 20, 1946",LETTER TO LORD PETHICK-LAWRENCE,"
  
 VALMIKI MANDIR, READING ROAD,
 NEW DELHI,
 May 20, 1946
 DEAR LORD,
 As the matters we discussed yesterday morning and the day before were very important and affected and still affect my attitude and corresponding action, I think it worth-while to reduce a summary to writing. You can correct me if there is a mis-understanding. This may even help you wherever necessary.
 I may add that I have conveyed to the Working Committee of the Congress the purport, to the best of my ability, of our talks.
With this preface I proceed to give the summary.
  You 	were good enough to 	assure me 	that you 	will see 	to it 	that European members of 	Provincial Assemblies, 	neither voted at the 	elections of 	delegates to 	the Consituent 	Assembly nor expected 	to be 	elected by 	the electors of 	non-Muslim delegates.  Election 	of the 	possible 93 	delegates on 	behalf of 	the States 	would be 	determinded by 	the Nawab 	Sahib of 	Bhopal and Pandit 	Jawaharlal Nehru. In 	the absence 	of an agreed 	solution, there should 	be no election 	of delegates 	on behalf 	of the 	States, the 	function of 	looking after the 	interests of 	the Princes 	and their 	people devolving upon 	the Advisory 	Committee referred to in 	clause 20 	of the State 	Paper.  In 	view of 	the fact 	that there is 	no machinery in 	British Baluchistan analogous 	to the Provincial 	Assemblies, it should be 	 treated as 	the special 	concern of the 	Constituent Assembly and 	should be 	included in 	the function 	of the 	Advisory Committee. 	Meanwhile it should 	be the 	duty of 	the Interim 	National Government 	to set up machinery to bring Baluchistan on a par with the other Provinces.  I 	ventured to 	suggest that Paramountcy 	should cease even 	while independence 	is at 	work in fact, though not 	in law, 	till the Constituent 	Assembly has finished 	its labours 	and divised 	a constitution. Sir 	Stafford saw 	danger in 	acting upon 	my suggestion. 	I hold 	the opposite view. 	Acceptance of 	my proposal would 	vivify the 	people of the States as if by a stroke of the pen. And the Interim 
 Government would be a boon to the Princes who, though the creation of the Paramount Power and dependent on it for the continuance of their existance, still chafed under its heavy hand. The immediate end of Paramountcy would test the sincerity of the Princes and the Paramount Power.
 But if this Indian feeling did not find an echo in your hearts, I personally would be satisfied with Sir Stafford’s view that Para- mountcy which had been admittedly use to protect the Princes against their people in the shape suppressing their liberty and  progress,  should for the time continue for the protection and progress of the people. If the people of the States are backward, it is not because they are different in kind from the people of the direct British parts of india but because they have been groaning under a double yoke. I endorsed also the suggestion that Paramountcy should be exercised in consultation with the National Government.
  I have written to you on my difficulty on gouping.libtech_5_footnotelibtech_6_footnoteI need say 	nothing more on 	the subject, 	pending reply to it.  Whilst 	I appreciate 	your and 	Sir Stafford’s 	frankness,  I would 	put on 	record my 	conviction that 	independence would 	in fact 	be a 	farce, if 	the British 	troops are 	in India 	even for peace 	and order 	within, or 	danger from without. 	The condition 	of India 	after  the 	labours of 	the Constituent 	Assembly are over 	will in this 	respect be no 	better than now. If 	the position 	about the 	troops persists, 	“indepen- dence next 	month” is 	either insincere or 	a thoughtless 	cry. Accep- 	tance of 	“Quit India” 	by the 	British is 	unconditional, whether 	the Constituent 	Assembly succeeds or 	fails in 	bringing out 	a constitution. 	A drastic revision of the attitude is a necessity in every case. 
 Finally it can in no way be contended that in the face of the troops, there would be natural behaviour in the Constiuent Assembly.
  As 	to the Interim 	Government, the more 	I think 	and observe, 	the more 	certain is 	my feeling that 	a proper 	National Government 	resposible in fact, 	if not 	in law, 	to the 	elected members of 	the Central 	Legislative Assembly, 	should precede the 	summons of 	the election 	of members 	of the 	Constituent Assembly. 	Only then, and not 	before, can 	a true 	picture of coming 	events be presented. 	The food 	crisis demands immediate 	formation of a 	strong, capable and 	homogeneous National 	Government. Without it, deep and universal corruption cannot end 
 
 without it the psychological effect will not be produced in spite of the landing on India shores of expected grain from outside. Every day’s delay in forming such a Government is agony added to the agony of famished millions of India. There can therefore be no question of party whether the Government is allowed to be formed by  the Congress or the Muslim League. The best and incorrouptible men or women from India are wanted for the purpose. I was therefore glad to find that the Viceroy was already moving in the matter as quickly as possible.libtech_7_footnote
 Your sincerely,
 M. K. GANDHI Gandhiji’s Correspondence with the Government, 1944-47, pp.193-5
 "
3,"May 	20, 1946",LETTER TO AMRIT KAUR,"
           CHI. 	AMRIT,        NEW DELHI,  May 	20, 1946 
 Your 	two notes.  	I am glad you are having some well-deserved rest. I still say don’t 	hurry, don’t worry. I shall give you timeby notice. I do not know 	when I shall be able to leave; not this week, I fear. While there is 	opportunity, give ample time to your brothers. Of course you will 	serve wherever you are. I would like you to be by my side but not at 	the expense of your brothers or your health and not in this heat so 	long as it is avoidable. Now you stay with Dalip as long as he wants 	you. And of course you are free to come whenever you want to.  	Sudhir is better. Pyarelal must give you news about the Mission. 	Love. 
   [PS.]     If D. does not 	return, shall I search for someone?  From 	the original: C. W. 4177. Courtesy: Amrit Kaur. Also G.N. 7813  BAPU 
          
  "
4,"May 	20, 1946",LETTER TO AMTUSSALAAM,"
            BETI 	A. S.,        N[EW] D[ELHI],  May 	20, 1946 
  	I have your letter. I asked Abha to read it to me while I was having 	my meal. Pyarelal read it. Now I am destroying it. What is there in 	it to hide? What harm is there if you take your sister-in-law with 	you to her village and train her? I would like it. Do what you want 	to do.  	I understand what you say about Hanif. I do not know how long I 	shall be here. To you all, "
5,"May 	20, 1946",SILENCE DAY NOTElibtech_8_footnote,"
      From 	a photostat of the Hindi: G.N. 518       Blessings 	from  BAPU          May 	20, 1946 
  	When service to the family comes into conflict with public ser- vice 	know that there is something wrong. For true service to the family 	is never opposed to public service.  	I have absolutely no doubt that they the sword can never give you 	the courage that ahimsa does. This is what we learn from ex- 	perience.  	This is what you both have to boldly say at tomorrow’s meeting, 	provided you have faith in it.  	I am firm on what I have said regarding the question of mon- keys,  	etc.libtech_9_footnoteThe  	monkey  has  no  rationality  whereas   man,   however stupid, is a 	rational animal and, therefore, we may not kill him but may accept 	death at his hands. Or, say, I do not have the courage to be killed 	by a monkey or a snake.  	The case of the Sikh brother is rather complicated. About the 	incident at Nankana Sahib I had expressed an opinion at the Shrine     
 itself that the true servant and soldier of Guru Govind Singh will be the Sikh who will wield the sword of non-violence.libtech_10_footnote
You may certainly come and stay in the Ashram.
 From a copy of the Hindi: Pyarelal Papers. Courtesy: Pyarelal
 "
6,"May 20, 1946","SPEECH AT PRAYER
MEETINGlibtech_11_footnote","
  
 NEW DELHI,
 May 20, 1946
 It being my silence day, I only want to say to you that  for  India it is a day for deep and serious thinking. We should do nothing in haste. For, we are deeling with the destinies of dumb millions. It therefor becomes our bounden duty that, with God as witness, we should think only of the country with its 40 crores of people, not of our petty selves nor of our respective communities or groups. And whatever we decide we should act upon without fear or shame.
[From Hindi]
 Hindustan, 21-5-946
 "
7,"May 21, 1946",MANGO SEED KERNEL,"
  
 A friend has sent me an extract from Current Science showing how mango seed kernel is a fair substitute for cereals and fodder:libtech_12_footnote
 I have known this use from my early youth. But no one seems to have thought of conserving this seed for food. The mango season is upon us and, though much time has been lost, it will be a good thing if every mango seed is saved and the kernel baked and eaten in the place of cereals or given to those who need it. Every ounce of food saved is so much gained.
 DELHI, May 21, 1946
 Harijan, 26-5-1946
 
 
 
  "
8,"May 21, 1946",A FAIR HIT,"
  
 A report from New Delhi dated 16th April, published in The Times of India of the 18th says that at a prayer meeting held on Tuesday eveninglibtech_13_footnoteyou said:
  	“The 	machinery and 	even engineers 	were all 	foreign. He 	had no 	enmity with machinery. 	Mills, he said, 	could not remove 	the poverty 	of India, 	but on 	the other 	hand had deprieved 	crores of 	villagers of 	their work 	and practically 	ruined them. Those Indians responsible for 	ruining the 	villages had 	become foreigners and 	as such they should live 	in foreign countries.” 
 How can you reconcile this statement with the gentlemen who form the Board of Trustees of the Kasturba Memorial Fund, the primary aim of which is to improve conditions in villages? Majoriy of these gentlemen are indus- trialists and owners of mills. Can they, who are responsible for ruining the villages, and still continue to ruin them by their mills, be ever capable of sincere help in improving the condition of villagers?
  You 	have so 	often talked and 	written against the 	curse of 	black market. 	How many 	of the trustees 	of the Kasturba 	Memorial Fund can lay 	their hands on 	their hearts and 	say they have not 	dealt in 	the black 	market either as buyers 	or sellers? 
 This is a fair hit. That mill-oweners and such others have joined the Kasturba Trust is a compliment to my ahimsa. Though I express my opinions strongly, there is no sting in them, nothing personal. I have no sense of shame in befriending millowners whose business, I hold, should be stopped, not forcibly but by reason. Education of the public could bring about results which no force can. I must say in favour of the capitalist class trustees that they never interfered with the decision of non-capitalist trutees. Indeed, they have always helped by their knowledge. The combination is good and beneficial to the Trust. Their sincerity cannot be questioned; for, they have faith in their capacity and the modern trend.
 As to black market, I do not know that any of the trustees have black market dealings. But should I discover any, I should think twice before inviting them to leave the Trust. They have not imposed themselves on the Trust.
 DELHI, May 21, 1946
 Harijan, 26-5-1946
 
  "
9,"May 21, 1946",HYPNOTISM OF ENGLISHlibtech_14_footnote,"
    
 The foregoing letterlibtech_15_footnotelibtech_16_footnoteis from a fellow-worker in the cause. He knows what he is writing about. Nor are the facts referred to by him unknown to the Indian public. The question is how to break the spell that the English language exercise over us. It is an essential part of our struggle for swaraj or else we shall have to revise our definition of swaraj. In slavery, the slave has to ape the manners and ways of the master, e. g., dress, language, etc. Gradually he developes a liking for it to the exclusion of every thing else. When the British yoke is lifted and we are independent, this infatuation with the English language will automatically go. In the meantime, let those who have realized the harm that this infatuation has done to the country, make it a point to use Hindustani or their mother-tongue only.
 It is a fact that the editors of English newspapers earn ten times as much as the editiors of newspapers in the Indian languages. The remedy for it also lies in our hands. The market value of English will find its natural level, once the British empire over India goes, for the simple reason that India cannot affod to pay on a lavish scale. India is  a poor country, and so long as the lot of the poorest of the poor remains unameliorated, we have no right to draw fat salaries. The fact, however, is that it rests with the newspaper-reading public to raise or reduce the prestige and price of the Indian languages newspapers. If they will cease to regard English papers as their gospel and transfer their patronage to Indian language newspapers instead, the proprietors will be compelled soon to take note of the change and adjust their policies accordingly. Something like that is happening already. There was a time when Indian languages newspapers had a poor circulation compared to English. Now the scales are reversed. Indian languages newspapers are increasing both in number and circulation.
 But those who are running newpapers in Indian languages also owe a duty in the matter even like the newspaper-reading public. The language of the newspapers in the Indian languages is often poor and the writing appearing in them lack originality. Newspapermen alone can remove these defects.
 NEW DELHI, May 21, 1946
 Harijan, 26-5-1946
 
  "
10,"May 21, 1946","NATURE CURE IN
KANCHANGAONlibtech_17_footnote","
    
 I settled down and started work in Uruli Kanchan in response to the invitation of the inhabitants there in the hope of making it a model nature-cure centre for the villages of India. The people of the village had promised their co-operation. They were to have provided the land and erected buildings on it. But that has not yet materialized. They have given the money. But that is not enough for buying land and buildings on it. Their acitve interest in it is more important than mere monetary aidlibtech_18_footnote.
 According to the reports received from co-workers there, the inhabitants of Kanchangoan have begun to understand and appreciate nature cure. And the workers have developed such self-confidence that they won’t mind if I do not return there before June. They say that the people are co-operating with them so whole-heartedy that they can well afford to wait till I descend from Mahabaleswar and Panchgani at the end of the warm season. All this has filled me with hopelibtech_19_footnote.
 Nature cure consists of two parts. Firstly, to cure diseases by the taking the name of God or Ramanama and secondlyy, to prevent illness by the inculcation of right and hygienic living. The report from the village says that the inhabitants are co-operating with them in keeping the village clean. I hold that where the rules of personal, domestic and public sanitation are strictly observed and due care is taken in the matter of diet and exercise, there should be no occasion for illness or disease. Where there is absolute purity, inner and outer, illness becomes impossible. If the village people could but understand this, they would not need doctors, hakims or vaidyas.
 In Kanchangoan there are hardly any cows. That is unfortunate. There are some she-buffaloes. But all the evidence that has come to me so far shows that buffalo’s milk is no match for cow’s in the health-giving quality. The vaidyas specially recommend cow’s milk for patients. I, therefore, hope that people of Uruli Kanchan will keep
 
 a herd of cows to ensure a supply of fresh clean cow’s milk to all. Milk is an absolutely necessity for health.
 Then, the sooner the buildings are erected the better. In the first place, it is a question as to how long we ought to go on using Shri Datar’s bungalow. Secondly, and that is more importatnt, so long as there is not adequate housing accommodation, proper treatment of patients is not possible. Accommodation for indoor patients is a neccesity. I shall always hope that Kanchangoan will become an ideal village. Nature cure implies an ideal mode of life and that in its turn presupposes ideal living conditions in towns and villages. The name of God is, of course, the hub round which the nature-cure system revolves.
 NEW DELHI, May 21, 1946
 Harijan, 26-5-1946
 "
