footnote_no,footnote
libtech_1_footnote,"1Vide “Speech 	at Khadi and Village Industries Exhibition”, 20-2-1940"
libtech_2_footnote,"2Vide “Speech 	at Gandhi Seva Sangh Meeting—IV”, pp. 22-2-1940"
libtech_3_footnote,2ibid
libtech_4_footnote,3For the Congress 	Working Committee meeting
libtech_5_footnote,"4President, 	Provincial Congress Committee, Nagpur"
libtech_6_footnote,1For the Congress 	session
libtech_7_footnote,1Reproduced from Mahadev Desai’s article “Gandhi Seva Sangh—II”. Gandhiji had this talk immediately before he addressed the Bengal Workers’ Conference. Vide the following item.
libtech_8_footnote,1A conference of about 200 constructive workers of Bengal and volunteers  of Malikanda was held in the morning.
libtech_9_footnote,2This paragraph is from Amrita Bazar Patrika.
libtech_10_footnote,3According to Mahadev Desai Gandhiji was referring to the disruption in Bengal in spite of a long tradition of educated and self-sacrificing men and women.
libtech_11_footnote,4A Harijan caste from Bengal
libtech_12_footnote,4Amrit Bazar Patrika here has : “If they did not offer resistance it might be that they would go away after shouting to their hearts’ content and the poison would not spread.”
libtech_13_footnote,"5Ishopanishad, 1"
libtech_14_footnote,1The following paragraph is from Amrita Bazar Patrika.
libtech_15_footnote,2ibid
libtech_16_footnote,3The following paragraph is from Amrita Bazar Patrika.
libtech_17_footnote,4Amrita Bazar Patrika here reports : “He conceded there was some truth the argument that to the extent they used khadi they deprived the mill workers of their bread.”
libtech_18_footnote,5The following paragraph is from Amrita Bazar Patrika.
libtech_19_footnote,1The following paragraph is from Amrita Bazar Patrika.
libtech_20_footnote,2 ibid
libtech_21_footnote,3ibid
libtech_22_footnote,4The following sentence is from Amrita Bazar Patrika.
libtech_23_footnote,3ibid 4 ibid 5  ibid
libtech_24_footnote,1This and the following paragraph are from The Bombay Chronicle.
libtech_25_footnote,2What follows is from The Bombay Chronicle.
libtech_26_footnote,"3In December, 1920"
libtech_27_footnote,
libtech_28_footnote,
libtech_29_footnote,6Duty towards nation
libtech_30_footnote,"1Gandhiji addressed a gathering of 50,000 before his departure for Calcutta  in the afternoon."
libtech_31_footnote,1Amrita Bazar 	Patrika adds here : “and establish a precedent in world
libtech_32_footnote,2This was the balance from the money collected for the session of Gandhi Seva Sangh
libtech_33_footnote,"1Vide “Letter to Rabindranath Tagore”, 27-3-1936."
libtech_34_footnote,"2Vide 	“Speech at Gandhi Seva Sangh Meeting—III”, 22-2-1940"
libtech_35_footnote,"1Vide “What I Saw In Santiniketan”, 2-3-1940"
libtech_36_footnote,3In 1922
libtech_37_footnote,
libtech_38_footnote,"1At its meeting on February 22, 1940; vide “Resolution at Gandhi Seva Sangh”, 12-2-1940"
libtech_39_footnote,2Vide “Sind Tragedy” 6-1-1940
libtech_40_footnote,"2Vide “Letter 	to Amrit Kaur”, 23-1940"
libtech_41_footnote,"1Vide “Letter 	to Amrit Kaur”, 18-2-1940"
libtech_42_footnote,1This was sent 	through Lalit Madhab Sharma and another leader of Manipur.
libtech_43_footnote,"2The report is 	date-lined “Gauhati, February 27, 1940”."
libtech_44_footnote,3Gandhiji gave this 	to the Press reporters before his departure for Patna.
libtech_45_footnote,3This appeared in 	Harijan under the title “What Resolution Means”.
libtech_46_footnote,1As supplied in the 	source
libtech_47_footnote,1This appeared under “Notes”.
libtech_48_footnote,1This is in the 	Devanagari script.
libtech_49_footnote,2The addressee was a 	candidate for. the Punjab University fellowship elections.
libtech_50_footnote,1From the G.N. 	Register
libtech_51_footnote,2The date-line is in 	Devanagari.
libtech_52_footnote,
libtech_53_footnote,"1Bhagavad Gita, II. 	47"
libtech_54_footnote,"2A. H. West, printer 	of Indian Opinion and a close associate of Gandhiji in South Africa."
libtech_55_footnote,"3The report is 	date-lined “Ahmedabad, 6-3-1940”."
libtech_56_footnote,"4Vide Appendix 	“ Resolution at Gandhi Seva Sangh”, 12-2-1940"
libtech_57_footnote,"5Vide “Is 	It War ?”, 17-2-1940 “Statement to the Press”, 14-2-1940 and 	“Another Englishman’s Letter”, 16-3-1940."
libtech_58_footnote,
libtech_59_footnote,1A mystic formula prescribed by a guru
libtech_60_footnote,1This appeared under “Notes”.
libtech_61_footnote,1Vide Appendix VI.
libtech_62_footnote,1The addressee was 	then rendering scavenging service at the Ashram.
libtech_63_footnote,"1In the source the 	place name Segaon has been struck off and substituted by Sevagram. 	This change was notified on March 5, 1940; vide “Segaon Becomes 	Sevagram”"
libtech_64_footnote,"1In connection with women volunteers for the Congress session  at Ramgarh. Vide footnote , 29-1-1940"
libtech_65_footnote,1The Home School of 	Bhavnagar with which Nanabhai was connected and the school at Ambla 	where addressee’s husband worked
libtech_66_footnote,1Manilal Gandhi’s 	daughter
libtech_67_footnote,1The source has 	these words in English
libtech_68_footnote,1Only excerpts are reproduced here.
libtech_69_footnote,2Addressee’s sister
libtech_70_footnote,"1Vide “Draft Resolution for A.I.C.C., Lahore”, 26-12-1929; “Speech at Congress Session, Lahore—II”, 31-12-1929 et seq."
libtech_71_footnote,"2Vide  “ 	Limbdi”, 31-8-1939"
libtech_72_footnote,3Nrisimhaprasad Kalidas Bhatt
libtech_73_footnote,1Only excerpts are reproduced here.
libtech_74_footnote,"2Vide A ppendix “A Resolution”, 1-3-1940."
libtech_75_footnote,3The word 	is unintelligible.
libtech_76_footnote,"2Vide “Letter to H. S. L. Polak”, 27-1-1937."
libtech_77_footnote,1This appeared under “Notes”.
libtech_78_footnote,1Reproduced from Mahadev Desai’s “Occasional Notes”
libtech_79_footnote,"1Bhagavad Gita, VI. 5"
libtech_80_footnote,"2The annual session of which was held at Allahabad from January  27  to  31, 1940"
libtech_81_footnote,"3Vide “Notes”, 11-12-1939."
libtech_82_footnote,"1Vide Appendix “A Resolution”, 1-3-1940."
libtech_83_footnote,2Only extracts are reproduced here.
libtech_84_footnote,"1Vide “What Is Woman’s Role ?”, 12-2-1940."
libtech_85_footnote,3Promissory note
libtech_86_footnote,2The discussion took place before Gandhiji left for Ramgarh on March 12.
libtech_87_footnote,"3St. Matthew, VII. 21"
libtech_88_footnote,"3Vide “A Brave Statement”, 26-3-1940."
libtech_89_footnote,"1Presumbaly, Prithvi 	Singh"
libtech_90_footnote,2This appeared under “Notes”.
libtech_91_footnote,1Gopabandhu Chaudhri
libtech_92_footnote,"2Vide “Task Before Us”, 6-2-1940"
libtech_93_footnote,"3Vide “Is It War ?”, 13-2-1940, “Statement to the Press”, 14-2-1940 and “Another Englishman’s Letter”, 16-3-1940."
libtech_94_footnote,"4They were sentenced to two years’ imprisonment on November 1, 1921."
libtech_95_footnote,1Reproduced from Mahadev Desai’s “Occasional Notes”.
libtech_96_footnote,"2Vide “Letter 	to Vijayabehn Pancholi”, 7-3-1940."
libtech_97_footnote,3Naranbhai 	Vallabhbhai Patel
libtech_98_footnote,1Gandhiji had 	promised the missionaries five minutes although he was busy 	preparing to leave for Ramgarh.
libtech_99_footnote,2This sentence is in 	Hindi.
libtech_100_footnote,3Samuel E. Stokes and C. F. Andrews
libtech_101_footnote,"2The discussion took place on March 12, the day Gandhiji left for Ramgarh."
libtech_102_footnote,4ibid
libtech_103_footnote,"2The source has 	“March 14”. However, from the reference to this cable in the 	letter to Agatha Harrison dated March 13 it is evident that this was 	drafted on March 13 and despatched on March 14 from Hazaribagh."
libtech_104_footnote,1Illegible in the source
libtech_105_footnote,"2The source, however, has “non-official”."
libtech_106_footnote,"3Vide “Another 	Englishman’s Letter”, 16-3-1940."
libtech_107_footnote,3The source has 	“care”.
libtech_108_footnote,"1This should perhaps read : “work out by agreement”; vide also “Another Englishman’s Letter”, 16-3-1940"
libtech_109_footnote,1Vide the 	who preceding items.
libtech_110_footnote,1Addressee’s son
libtech_111_footnote,2ibid
libtech_112_footnote,"3The proposal was opposed by Abul Kalam Azad, Jawaharlal Nehru and Vallabhbhai Patel."
libtech_113_footnote,1This appeared in 	Harijan under 	the title “An Insane Act”.
libtech_114_footnote,"2Formerly 	Lieutenant-Governor of the Punjab. He was shot dead by Udham Singh 	on March 13, 1940, at a meeting of the East India Association in 	Caxton Hall, London."
libtech_115_footnote,2The following paragraph is from Harijan.
libtech_116_footnote,"1The Congress Working Committee, which met at Ramgarh from March 15 to 19, passed the following resolution."
libtech_117_footnote,"2Earlier, Gandhiji had read out a draft resolution sent by Jayaprakash Narayan,  for the text of which, vide “Jayaprakash’s Picture”, 14-4-1940."
libtech_118_footnote,"3Vide “For Englishmen”, “For Englishmen”, 11-3-1940."
libtech_119_footnote,1The following paragraph is from Harijan.
libtech_120_footnote,"2The meeting was then addressed by Jawaharlal Nehru, Abul Kalam Azad and"
libtech_121_footnote,"1The meeting was attended by Abul Kalam Azad, Sarojini Naidu, Jawaharlal Nehru, Vallabhbhai Patel, Abdul Ghaffar Khan, Jamnalal Bajaj, Pattabhi Sitaramayya, Bhulabhai Desai, Shankerrao Deo, Profulla Chandra Ghosh, Harekrushna mehtab and"
libtech_122_footnote,
libtech_123_footnote,"4Vide “Letter to Carl Heath”, 13-3-1940."
libtech_124_footnote,"1This was followed by speeches of Bhulabhai Desai, P. C. Ghosh, Pattabhi Sitaramayya and others including Rajendra Prasad."
libtech_125_footnote,"1The report in Harijan here adds : “It would free them from what might be acting upon them as an incubus, and it would at the same time leave him free to pursue his experiment of ahimsa more intensively and without thought of the millions who looked to him for direction.”"
libtech_126_footnote,1I n 1917
libtech_127_footnote,1A Vedic mantra invoking the creative energy of the sun
libtech_128_footnote,"2Vide also “Statement to the press”, 14-3-1940."
libtech_129_footnote,"1Vide “Speech at Chowpatty, Bombay”, 6-4-1919"
libtech_130_footnote,2Gandhiji spoke in 	Hindi.
libtech_131_footnote,3In October 1934.
libtech_132_footnote,"1Both were addressed 	to Mahadev Desai, wherein among other things the addressee had said: 	“I had no other business except to press it again on Bapu that in 	my opinion we are going the wrong way and as the position is very 	critical, he should reconsider the position in the light of the 	views held by some of us.”"
libtech_133_footnote,4Congress 	Bulletin here has : 	“I should be allowed to serve the country in my own way with 	whatever strength is left to me.”
libtech_134_footnote,"1Vide “A Resolution”, 1-3-1940."
libtech_135_footnote,2This sentence is from Congress Bulletin.
libtech_136_footnote,"3Congress Bulletin has : “It should, therefore, not be difficult for me to remember you.”"
libtech_137_footnote,1This sentence is from Congress Bulletin.
libtech_138_footnote,2The following two sentences are from Congress Bulletin.
libtech_139_footnote,1Congress Bulletin here adds : “It should not mean that I should keep you in the dark regarding my feelings.”
libtech_140_footnote,"1Congress Bulletin here has : “The more I think about non-violence, the greater the virtues I find in it.”"
libtech_141_footnote,2This sentence is from Congress Bulletin.
libtech_142_footnote,4Congress Bulletin here adds: “So that any point that is not accepted today
libtech_143_footnote,3Congress Bulletin here adds: “Our fight is not yet over”.
libtech_144_footnote,
libtech_145_footnote,
libtech_146_footnote,5Congress Bulletin here adds: “They had every right to do so.”
libtech_147_footnote,1Congress Bulletin here reports : “I will tell them that God makes  no  distinction between Hindus and Muslims.
libtech_148_footnote,2Congress Bulletin here reports : “I have been an outlaw since 1918. Before
libtech_149_footnote,"3Congress Bulletin here has : “In one way it is a great thing but in another sense it can also be worthless, I can say I cherish love for all in my heart. Perhaps you also do so but your love must be active.”"
libtech_150_footnote,4The following five sentences are from Congress Bulletin.
libtech_151_footnote,
libtech_152_footnote,2Congress Bulletin here adds : “These are my ways. You may call them
libtech_153_footnote,5Congress Bulletin here has : “For love must be characterized by patience. I have heard friends criticising the charkha. I know you are all ready to go to jail but you must earn the right and pay the price for going to jail. You will not be going to jail as criminals.”
libtech_154_footnote,
libtech_155_footnote,3Congress Bulletin here has : “You may have other ways than truth and non-
libtech_156_footnote,
libtech_157_footnote,
libtech_158_footnote,3Congress Bulletin here has : “I fight British imperialism but I have no quarrel with those who run the imperialist machine. I do not want to destroy them but I want to bring about a change in them.”
libtech_159_footnote,4Congress Bulletin here adds : “I would be happy indeed if he could keep me in
libtech_160_footnote,"4On May 13 and 14, 1921; vide “Notes”, 4-8-1921."
libtech_161_footnote,"5Congress Bulletin here reports: “I do not read all that appears in the Urdu, Press ; but perhaps I get a lot of abuses there.”"
libtech_162_footnote,1The rest of the paragraph is from Congress Bulletin.
libtech_163_footnote,2Congress Bulletin here adds : “which never harms the man who uses the weapon.”
libtech_164_footnote,3The following paragraph is from Harijan.
libtech_165_footnote,"4A religious fair held once in twelve years in Allahabad, Hardwar, Ujjain and"
libtech_166_footnote,5Congress Bulletin here adds : “to try and see if the fight could be abandoned.”
libtech_167_footnote,6Congress Bulletin here has : “If Muslims who came to the Constituent
libtech_168_footnote,"1Congress Bulletin here reports : “You may have other methods, but so far as I am concerned I have only the same old programme. I know that that method has never harmed anyone who has followed it and even now if I can get your whole-hearted support and co-operation, I can show you what can be achieved within even a month.”"
libtech_169_footnote,2 Gandhiji addressed over ten thousand people who had attended the evening
libtech_170_footnote,6This sentence is from Congress Bulletin.
libtech_171_footnote,"3The date-line is from The Hitavada, 21-3-1940."
libtech_172_footnote,1What follows is from Harijan.
libtech_173_footnote,7Congress Bulletin here adds : “in South Africa”.
libtech_174_footnote,"2According to The Hitavada, 21-3-1940, Gandhiji was pacing up and down the verandah of his hut and listening to reports regarding the rain."
libtech_175_footnote,8The following two sentences are from Congress Bulletin.
libtech_176_footnote,3This sentence is from Harijan.
libtech_177_footnote,1Gandhiji spoke in Hindi.
libtech_178_footnote,4The following two sentences are from Harijan.
libtech_179_footnote,5 ibid
libtech_180_footnote,1The following two sentences are from Harijan.
libtech_181_footnote,"2St. Matthew, VII. 21"
libtech_182_footnote,2This sentence is from Harijan.
libtech_183_footnote,3The following two sentences are from Harijan.
libtech_184_footnote,4 ibid
libtech_185_footnote,
libtech_186_footnote,
libtech_187_footnote,
libtech_188_footnote,1The following three sentences are form Harijan.
libtech_189_footnote,1The rest of the paragraph is from Harijan.
libtech_190_footnote,2The delegation 	presented Gandhiji a book entitled The 	work of the Buddha by
libtech_191_footnote,"3President, 	Ministers’ Committee, Hyderabad State"
libtech_192_footnote,
libtech_193_footnote,
libtech_194_footnote,
libtech_195_footnote,
libtech_196_footnote,
libtech_197_footnote,"1This was reported 	to the United Press. The Ceylonese National Congress delegation 	consisting Jayawardhana, S. Jayasekara and Amaratunga met Gandhiji 	in the afternoon."
