footnote_no,footnote
libtech_1_footnote,"1Following the death 	of Maganlal Gandhi, Gandhiji had not sent any letter to the 	addressee."
libtech_2_footnote,"2Abbas Tyabji who 	was at the 	time assisting 	Vallabhbhai Patel in the 	Bardoli struggle 	had, while giving 	an account of the arrest 	and trial of  Ravishanker, 	mentioned the 	possibility of 	his own arrest."
libtech_3_footnote,3The letter is not 	reproduced here. The workers had complained that though they were 	required to attend Khadi Office punctually the Secretary himself was 	not punctual. They had asked: “. . . Why should this inferiority 	and superiority prevail among workers in the same field?”
libtech_4_footnote,"1This was an 	enclosure to “Letter to L. Cranna”, 13-7-1928. The addressee in 	his letter of May 18 had referred to it as of this date."
libtech_5_footnote,"2Cranna had earlier 	sent Gandhiji as letter addressed to “Sustaining Members” 	enclosing a cutting from Central 	Christian Advocate, 	which read :"
libtech_6_footnote,3Economics of 	Khaddar
libtech_7_footnote,"4An article by 	Mahadev Desai appeared in Hindi 	Navajivan, 10-5-1928, 	and a summary by Haribhau Upadhyaya in Young 	India, 9-8-1928, 	under the title “Khadi in Central India”."
libtech_8_footnote,1Institutions for bhajans
libtech_9_footnote,"1The saying attributed to Solon, however, is: “Call no man happy till he be"
libtech_10_footnote,1This is not 	available.
libtech_11_footnote,1From the postmark
libtech_12_footnote,"2In his 	letter of 	May 3, 	Motilal Nehru had 	written: “Dr. Ansari 	has instructed 	Jawahar to call a meeting of the Working Committee on the 16th May.        It will be"
libtech_13_footnote,"2The letter is not 	translated here. The correspondent had referred to the practice 	current among Jains of celebrating the end of a religious fast on 	Vaishakh Sud 3 	by feasting on a lavish scale, accepting gifts and singing as at a 	wedding. The correspondent had however refrained from such 	celebration and saved Rs. 201, which he sent to Gandhiji to spend on 	any cause he liked."
libtech_14_footnote,"1Vide “A Mill-owner on Boycott”, 5-4-1928."
libtech_15_footnote,1It appears the 	letter was dictated on May 10 and dispatched the next day after 	revision.
libtech_16_footnote,
libtech_17_footnote,"1Vide also “Interview to Mr. and Mrs. Bjerrum”, before July 14, 1927."
libtech_18_footnote,"1The addressee was 	Professor of Chemistry, Khalsa College, Amritsar."
libtech_19_footnote,"1Vide “Letter 	to Lajpat Rai”, 29-4-1928."
libtech_20_footnote,1Kanti Parikh had 	been injured during communal riots in Surat.
libtech_21_footnote,"1Vide “Letter 	to Devchand Parekh”, 11-5-1928."
libtech_22_footnote,1The addressee had suggested the use of radium chloride for treatment of Gandhiji’s blood-pressure.
libtech_23_footnote,"1From Gandhiji’s 	Bombay programme mentioned in the postscript; Gandhiji left 	Ahemedabad for Bombay on May 16, 1928."
libtech_24_footnote,"2The addressee came 	and met Gandhiji on 6th June; vide 	“letter to Vasumati 	Pandit”, June 6, 1928."
libtech_25_footnote,1These articles by C. F. Andrews are not reproduced here.
libtech_26_footnote,2Addressee’s name 	is omitted.
libtech_27_footnote,"1Gandhiji was in Bombay on May 18, 1928."
libtech_28_footnote,"1Here followed a 	list, which is not reproduced."
libtech_29_footnote,
libtech_30_footnote,"1This was sent in 	reply to a telegram received on May 19 from Mahomed Ali, Inspector, 	Industries, Aurangabad, which read: “Khadi Exhibition spinning 	demonstration succesful by your blessings. Maharajah Bahadur kissed 	your yarn and sends best salaams and promises to spin. Your 	blessings required.”"
libtech_31_footnote,1As in the source
libtech_32_footnote,1Not reproduced here
libtech_33_footnote,1Vide the 	following item.
libtech_34_footnote,"1Sastri’s cable 	from Cape Town read: “In continuation of my telegram dated 24th 	April 1928, No. 202, I have been obliged to cancel the tour in 	Transvaal and come to Cape Town to interview the Minister of 	Interior regarding condonation scheme. Have urged 1914 lines which 	Gandhi and Patrick Duncan favour. Department of Interior is keen on 	the scheme being operated notwithstanding recent judgments reported 	in my telegram dated April 27th No. 214. Indians Transvaal greatly 	agitated especially the Gujaratis but might be pacified by the 1914 	line. Minister promised consideration but I have misgivings."
libtech_35_footnote,"1A copy of this 	letter was forwarded to the Secretary, All-India Spinners’ 	Association."
libtech_36_footnote,1The addressee had 	been deported from America. His American wife also had lost her 	citizenship “by marrying a Hindu” .
libtech_37_footnote,1The telegram 	was sent 	by Vallabhbhai 	Patel in reply 	to the 	addressee’s letter 	of May 25. It was drafted 	by Gandhiji.
libtech_38_footnote,1Tagore had 	fallen ill 	on his 	way to London 	to deliver 	the Hibbert 	lectures at the 	Oxford University.
libtech_39_footnote,"2The draft is in 	Gandhiji’s hand. Mahadev Desai, reproducing the letter with a few 	verbal variations in The 	Story of Bardoli, says 	that it was sent by Vallabhbhai Patel."
libtech_40_footnote,3Vide the 	preceding item.
libtech_41_footnote,1By Reinhold Niebuhr
libtech_42_footnote,1As in the source
libtech_43_footnote,1This was in 	reply to 	the cable dated May 28 	received the 	next day. It read: 	“You cable to 	Hon. Sastri 	on illicit 	entrants not explicit. 	Did you obtain 	protection for all 	entrants in 	Transvaal who 	were in possession 	of registration 	certificates fraudulently 	obtained up 	to 1914? Could 	Congress be 	justfied in declaring  	Government as 	having committed a 	breach of 	1914 Settlement 	if Government 	now calls 	upon all fraudulent 	documents holders before Settlement to 	come forward 	for condonation? 	Please reply urgent” (S.N. 11989).
libtech_44_footnote,"1Rajagopalachari had in article commended the efforts of the workers at Abhoy Ashram (Comilla) in connection with the riots in late 1927. Vide also “Letter  to C. Rajagopalachari”, 27-5-1928."
libtech_45_footnote,1From the postmark
libtech_46_footnote,2Illegible in the source.
libtech_47_footnote,"3Vide “Telegram 	to Harilal Desai”, After 25-5-1928."
libtech_48_footnote,1He who does and 	undoes
libtech_49_footnote,"1Book of Rules; vide “Satyagraha Ashram”, 14-6-1928."
libtech_50_footnote,1Illegible in 	the source.
libtech_51_footnote,1From the postmark
libtech_52_footnote,"1Vide “Indians 	in South Africa”, 7-6-1928"
libtech_53_footnote,1From the postmark
libtech_54_footnote,"2Vide “Indians 	in South Africa”, 7-6-1928."
libtech_55_footnote,1Jeth Vad 4 	seems to be an error for Jeth 	Vad 3 which was a 	Wednesday and corresponded to June 6.
libtech_56_footnote,"1From the discussion 	regarding the varnas, continued in his letter to the addressee dated 	23-6-1928, it would seem that this letter too was written in 1928, 	in which year Jeth Vad 	4 corresponded to 	June 6. Wednesday however was Jeth 	Vad 3."
libtech_57_footnote,1From the postmark
libtech_58_footnote,"2The date is from 	The Bombay Chronicle, 	6-6-1928, which 	carried a brief report of this item."
libtech_59_footnote,"1Vide “The Only Issue”, 17-5-1928."
libtech_60_footnote,2As noted on the 	letter
libtech_61_footnote,1This was enclosed with the following item.
libtech_62_footnote,"1From the reference 	to the draft reply to Governor’s letter, it is clear that this was 	written after June 7."
libtech_63_footnote,2From the postmark
libtech_64_footnote,"3Vide “Letter 	to Vasumati Pandit”, 4-6-1928"
libtech_65_footnote,"1For Gandhiji’s 	views on the Madras Exhibition, vide 	“The National 	Congress (subtopic - The Elephant and the Ant)”, January 5, 1928."
libtech_66_footnote,"1English missionary 	who had visited Gandhiji when he was convalescing at Juhu, Bombay, 	in 1924"
libtech_67_footnote,1Metal plate
libtech_68_footnote,"2In his letter 	dated May 16, 1928, 	Sir Daniel 	had written 	: “On my property 	in Sunderbans 	of Bengal 	I want 	to make 	handicraft compulsory as 	well as 	book-learning. I want the children to be 	taught spinning, 	weaving, carpentry 	and improved 	agriculture.”"
libtech_69_footnote,"1This was in reply 	to the addressee’s letter dated June 9, 1928."
libtech_70_footnote,"2This was published 	in Young India, 	29-6-1928, under the 	title “An Impertinence”."
libtech_71_footnote,1This is not translated here. It stated that about 40 patels and eight talatis had resigned in the two preceding months as a protest against the Government’s policy of repression. In their latest notification the Government threatened to take stricter action.
libtech_72_footnote,"1The first line of a song by Pritam, a Gujarati poet"
libtech_73_footnote,"1This is not translated here. The writer had referred approvingly to Gandhiji’s view that no living being should be worshipped and no man could be called good while yet alive (vide “Indulgence in the Name of Devotion”, 6-5-1928.), but had pointed out that, according to Hindu tradition, God could be reached only by the grace of the guru and therefore one could worship the guru. He gave the instance of a Marwari devotee from Calcutta being received by the crowds in Bombay with drums and cymbals."
libtech_74_footnote,"2Appeasement, bribery, (threat of) punishment and divisiveness"
libtech_75_footnote,2A work of Vallabhacharya
libtech_76_footnote,1The letter is not 	translated here. The correspondent had asked whether a spouse 	wishing to observe brahmacharya 	should not first seek 	the concurrence of the other party.
libtech_77_footnote,"2The addressee 	had written 	: “Is 	it not 	possible that 	we could 	collectively clarify our 	ideas by 	a friendly 	discussion during the 	course of 	this summer, and, 	perhaps, arrive 	at some 	agreement, or 	approach to 	agreement, as 	to the lines 	of a 	future constitution? My idea is that this discussion should be 	conducted without regard  	to the Statutory 	Commission, so as to 	bring into 	it both 	those who 	are willing to 	co- operate 	with Commision and those 	who are not.”"
libtech_78_footnote,"1The addressee had 	asked : ‘What is the meaning of ‘honest labourers’, Do you use 	it in the sense of manual labourers or in the wider sence? Is there 	any room for literary, artistic, aesthetic pursuits?”"
libtech_79_footnote,1The addressee had 	written : “I shall certainly write to you before I think of 	sending wife to the Ashram.”
libtech_80_footnote,1Gandhiji visited Ceylon in November 1927
libtech_81_footnote,2With Gandhiji in Ceylon
libtech_82_footnote,"1For the article by Mahadev Desai, vide Appendix “What is the Bardoli Case?”, June 14, 1928."
libtech_83_footnote,1Not reproduced here
libtech_84_footnote,2Abhaydev Sharma
libtech_85_footnote,3The paper here is discoloured.
libtech_86_footnote,1From the postmark
libtech_87_footnote,"1Vide “Satyagraha Ashram”, 14-6-1928."
libtech_88_footnote,1Divine heritage
libtech_89_footnote,"2Vide “Satyagraha 	Ashram”, 14-6-1928."
libtech_90_footnote,1The manuscript of India in Bondage: Her Right to Freedom by Dr. J. T. Sunderland was sent to Gandhiji for comments.
libtech_91_footnote,
libtech_92_footnote,"3Vide “Letter 	to C. Rajagopalachari”, 17-6-1928."
libtech_93_footnote,"1The addressee 	had written 	that he 	had incurred 	certain debts as 	Chairman, Reception 	Committee of the 	Bengal Provincial 	Conference held in 	Faridpur in 	1925. He 	had also 	incurred certain debts in 	his private 	capacity. Several suits were pending 	against him 	and he was 	for some time put 	under arrest. 	Appealing to Gandhiji, 	he wrote 	: “May 	I have 	the indulgence 	of begging 	of you 	a letter 	of introduction? 	I want 	you to write only 	that you 	attended the Conference and heard the  Reception 	 Committee had 	incurred debts for 	defraying the 	expenses, that I 	was the Chairman 	of the 	R.C. and am known to you and that I as the Chairman need help from 	the generous public to 	pay off the debts.”"
libtech_94_footnote,"1An American 	traveller, who studied Eastern religions and wrote articles for 	magazines"
libtech_95_footnote,"3From the contents, 	chiefly the reference to shifting of the joint kitchen to the hostel 	kitchen; vide “Letter 	to Pyarelal Nayar”, June 19, 1928."
libtech_96_footnote,
libtech_97_footnote,"1A copy of the 	letter was sent to the Secretary, A.I.S.A."
libtech_98_footnote,"1Vide “Letter to S. Ramanathan”, 16-6-1928."
libtech_99_footnote,1Mr. and Mrs. 	Standenath
libtech_100_footnote,"1Vide “Letter to J. M. Sen Gupta”, 21-6-1928."
libtech_101_footnote,"1This appeared in Young India issues of May and June, 1928."
libtech_102_footnote,2The source has “function”.
libtech_103_footnote,"1Vide “What Is the Bardoli Case?”, 14-6-1928."
libtech_104_footnote,2Economics of 	Khaddar
libtech_105_footnote,"1Vide “Letter 	to Motilal Nehru”, 19-6-1928."
libtech_106_footnote,1Of the addressee
libtech_107_footnote,"1The addressee, who 	had earlier visited the Ashram, had written suggesting observance of 	united silence on the pattern of Quakers."
libtech_108_footnote,1The title of the 	volume by Krishnadas is Seven 	Months with Mahatma Gandhi.
libtech_109_footnote,"1The questions, to which these are Gandhiji’s answers, are not available."
libtech_110_footnote,1These are not 	available.
libtech_111_footnote,"1The addressee 	had, among other things, 	written : “I 	and Sheth 	Mangaldas have 	understood from personal 	discussions with 	you that you 	entertain certain 	objections on principle regarding the joint administration.       At the same time, I"
libtech_112_footnote,1Of the Ashram
libtech_113_footnote,2Square brackets as in the source
libtech_114_footnote,3ibid
libtech_115_footnote,"1Pt. IV, Ch. XII"
libtech_116_footnote,"1From the postal cansellation mark; also, June 28 in 1928 corresponded to a Thursday."
libtech_117_footnote,4The rest of the paragraph is illegible.
libtech_118_footnote,1Mahadev   Desai  	 had  few  days   earlier   slipped 	  at   a   well   while drawing
libtech_119_footnote,5South Africa
libtech_120_footnote,"1For the settlement reached on the issue on August 6, 1928, vide “All’s Well”, August 9, 1928."
libtech_121_footnote,"1This was an enclosure to “Letter to Mulkaraj”, 1-7-1928."
libtech_122_footnote,1Breath-control
libtech_123_footnote,"1Akha Bhagat, a Gujarati poet"
libtech_124_footnote,"2For the draft constitution of the Satyagraha Ashram, vide “Satyagraha Ashram”, June 14, 1928."
libtech_125_footnote,"1Vide “Satyagraha Ashram”, June 14, 1928."
libtech_126_footnote,"1The letter is not translated here. The correspondent had asked what would happen to his dependants, if he took up national work or joined the satyagraha fight without a wage. For a summary of the Bardoli case, vide Appendix “What is the Bardoli Case”, June 14, 1928."
libtech_127_footnote,"1Vide also “Notes”, June 21, 1928."
libtech_128_footnote,"1Held on July 1. K. F. Nariman presided; Vallabhbhai Patel, Jamnalal Bajaj, Abbas Tyabji and H. J. Amin were among those present. The report adds: “The Conference passed several resolutions supporting the cause of the people of Bardoli, congratulating the people of that taluk for putting up a strong fight in what they believed to be a matter of principle, exhorting the people of Broach not to buy any lands confiscated by the Government, congratulating those members of the Bombay Legislative Council who resigned on the Bardoli issue and calling upon the Hon. Dewan Bahadur Harilal Desai, the Hon. Dehlavi, the Hon. Sir Chunilal Mehta and the Thakore Saheb of Kerwada to resign.”"
libtech_129_footnote,"1Dated June 29, 	this was 	in reply 	to Gandhiji’s 	letter of June 	27; vide 	“Letter to Govardhanbhai 	I. Patel”, 	June 27, 1928."
libtech_130_footnote,"2For the earlier questions and answers in this series, vide “Questions on Education - I”, 3-6-1928, “Questions on Education - II”, 10-6-1928, “Questions on Education - III”, 17-6-1928 and “Questions on Education - IV”, 24-6-1928."
libtech_131_footnote,"2The letter is not translated here. The correspondent had stated that a Maratha labourer had purchased a short-sleeved khadi shirt but had come back with it and was readily given a fresh. one in exchange, Thereafter, he purchased a khadi coat as well."
libtech_132_footnote,1About the boundary 	line
libtech_133_footnote,"2The letter is not translated here. It cited the case of a professor-widower of 45 who had married a girl of 14, despite his having five children including a married daughter."
libtech_134_footnote,"1In reply to his letter dated June 9, 1928, complaining that the Muslims of Jodhpur had not been allowed to sacrifice goats on the Id Day."
libtech_135_footnote,"2On June 19, 1928; vide “Letter to Manilal and Sushila Gandhi”."
libtech_136_footnote,"3Explaining the 	difficulties in 	marketing hand-spun yarn, 	Deshmukh had suggested in 	his letter 	(S.N. 13627) 	that in 	order to enable the 	Co-operative Department 	to make 	hand-spinning la 	subsidiary industry in 	Central Provinces, the 	All-India Spinners’ 	Association, rather than 	the Central Banks, should 	undertake to purchase all such yarn as the members of the co-operative societies produced."
libtech_137_footnote,"2Govardhanbhai had 	written: “It would not be obligatory for the Committee [of 	Inspection of Labour Schools] to refer to the donors their 	suggestions, etc., before asking the Labour Union to comply with 	them, . .” (S.N. 13442)."
libtech_138_footnote,"4Vide “Draft 	Inscription for Jallianwala Bagh Memorial”, 1-7-1928."
libtech_139_footnote,"5In his letter dated July 5, 1928, the Secretary wrote: “Against the standing orders of the State a sacrificial he-goat was taken by a couple of Mohammedans through an open street populated by orthodox Hindus. It has been an old practice with Hindus in the State to take hold of sacrificial he-goats when they are taken out openly through their headquarters, make them Amar by putting iron rings in their ears and maintain them for their lives. That he-goat was thus taken possession of by the Hindus, made Amar and made over to the Police for protection because Mohammedans got excited over their religious conduct. The Police kept the he-goat in the City Police Station but the Mohammedans numbering about 3,000 besieged that place and demanded the animal back by show of criminal force. The assailants scaled the walls of the Police Station with lathis and swords in their hands and were about to attack the Police when Military was called who dispersed them. No casualty happened” (S.N. 12397-A)."
libtech_140_footnote,1Gujarat Vidyapith
libtech_141_footnote,1Bill of exchange
libtech_142_footnote,2Jallianwala Bagh 	Memorial Fund Committee
libtech_143_footnote,2Vide the following item.
libtech_144_footnote,"1Maganlal Gandhi 	passed away on April 23, 1928; vide 	“My Best Comrade 	Gone”, April 26, 1928."
libtech_145_footnote,"2Frederic and 	Francisca Standenath; vide 	footnote 1 to “Letter 	to G. D. Birla”, June 18, 1928."
libtech_146_footnote,1Jethmal Parasram
libtech_147_footnote,"1The reference 	is to the 	All-India Spinners’ 	Association. According to 	its Constitution, 	“A class 	shall consist of persons 	. . . who 	deposit regularly from 	month to 	month . 	. . 1,000 yards of 	self-spun yarn”, 	and the B 	class of 	those “who pay 	an annual 	subscription of 2,000 	yards of self-spun 	yarn . . .” Vide 	“The Constitution 	of the 	All-India Spinners’ 	Association”, September 24, 1925."
libtech_148_footnote,2Jairamdas Daulatram
libtech_149_footnote,1C. F. Andrews
libtech_150_footnote,"2Tucker, an 	American Missionary of 	a Calcutta 	school, had 	written in 	his letter 	(S.N. 13440) dated June 28: 	“I have 	been heartily ashamed 	of the critical 	attitude. . 	. those criticisms were 	most of them 	the products 	of the 	weaker side of 	my nature 	and an 	effort to justify 	some of my attitudes 	about which I have much  uncertainty 	in my own mind 	and heart. ”"
libtech_151_footnote,"1“Whereas the letter dated Bombay, the 13th June 1928, of Seth Jamnalal Bajaj, the acting President, A.I.S.A., over the loan of Rs. 10,000 sanctioned in its Council meeting at Bashirhat Is in contravention of the spirit with which the resolution was adopted in the aforesaid meeting and whereas the treatment accorded to  us is humiliating and whereas injustice has been done to us in the past and is being done even now, this meeting of the members of the Abhoy Ashram resolves that the said loan of Rs. 10,000 be refused with regret and that no further loan be taken from the A.I.S.A. in future” (S.N. 14448)."
libtech_152_footnote,1Vide the following item.
libtech_153_footnote,1Only excerpts are reproduced here.
libtech_154_footnote,2Tucker had written: “I agree with your plan not to deliver public lectures but only to meet selected individuals and groups. It will not only save you from the severe strain but it will also enable you to make your message and personality felt
libtech_155_footnote,"1For its Golden 	Jubilee Commemoration Number, October 4, 1928"
libtech_156_footnote,"2Vide “Satyagraha 	Ashram”, June 14, 1928."
libtech_157_footnote,3An iron 	fencing of 	the Jallianwala Bagh 	memorial ground from  where  bamboo 	jafris erected 	by the 	Committee had 	been forcibly removed by 	some Akalis 	and others 	(S.N. 15367)
libtech_158_footnote,1Vide the 	preceding item.
libtech_159_footnote,"2Vide “Letter 	to Dr. M. A. Ansari”, 6-7-1928."
libtech_160_footnote,"3Vide “Letter to Shah Mohammed Qasim”, 11-7-1928."
libtech_161_footnote,4Vide footnote 5 on the preceding page.
libtech_162_footnote,1Ajmal Khan
libtech_163_footnote,2ibid
libtech_164_footnote,3Tucker had 	written: “I 	was utterly astonished 	when I met Mr. Wares 	[Deputy Commissioner] 	to have 	him tell 	me that 	the offence 	which I had committed 	was that 	I had attended political meetings       that attendance at such meetings was a violation
libtech_165_footnote,
libtech_166_footnote,
libtech_167_footnote,
libtech_168_footnote,"1In reply to his 	letter dated July 3, requesting Gandhiji to meet Ali Ahmed Khan, 	Governor of Kabul"
libtech_169_footnote,1This was in reply 	to the addressee’s letter enumerating his difficulties in joining 	the Ashram and from the contents appears to have been written after 	the preceding one.
libtech_170_footnote,1The letter is not translated here. The correspondent had asked Gandhiji whether monkeys might be killed in the same way as rabid dogs.
libtech_171_footnote,"2The letter is not translated here. The correspondent had stated that, while selling khadi from door to door in Maharashtra, he had received further confirmation of his faith in God."
libtech_172_footnote,"1Vide  “My Notes”, 1-7-1928, sub-title, “Professor’s Marriage to  a Young"
libtech_173_footnote,1•Êà◊flÃ˜ ‚fl¸èÊÍÃcÊÈ
libtech_174_footnote,"2The letter is not translated here. The correspondent had stated that, the requirement of cloth per head being very small, farmers and agricultural labourers, if trained, could produce all that they need."
libtech_175_footnote,"1The principle that one should spin enough yarn to meet all one’s needs by way of cloth; literally, ‘self-reliance, self-sufficiency’"
libtech_176_footnote,"2Kanya Gurukula; 	vide “Letter 	to Vasumati Pandit”, 7-7-1928."
libtech_177_footnote,3A copy of this was 	forwarded to Shankerlal Banker for information.
libtech_178_footnote,1N. C. Kelkar
libtech_179_footnote,"2Vide footnote 	3 to “Letter to Secretary, Jodhpur State”, 1-7-1928."
libtech_180_footnote,"1According to S.N. 	Register this was a reply to Hafiz Mohammed Abdul Shakoor’s letter 	dated June 28, 1928, from Madras asking Gandhiji for his views on 	purdah among 	Muslims."
libtech_181_footnote,1By P. M. L. Varma
libtech_182_footnote,1On account of the 	new school building.
libtech_183_footnote,"1A copy of this was 	forwarded to Secretary, A.l.S.A., Ahmedabad, with reference to his 	letter."
libtech_184_footnote,"1Dated July 7, which 	read: “Manchar Shah Awari of Nagpur had  led  a 	movement known 	as Sword 	Satyagraha and 	was sentenced to 	four years’ rigorous 	imprisonment.       Mr. Awari insists that he should be permitted to wear his own"
libtech_185_footnote,"1The extract which is not reproduced here gave the date of reopening of the Vidyalaya, subjects taught, minimum qualifications for admission, etc."
libtech_186_footnote,2Dated July 7 in 	reply to Gandhiji’s letter of July 1. Govardhanbhai had written: 	“The subject-matter of my recent correspondence with you was 	placed before the meeting of the contributors to the [Ahmedabad 	Mills] Tilak Swaraj Fund for their consideration. The meeting 	rejected the proposal for a Committee of Inspection
libtech_187_footnote,"2Dated May 24, 1928"
libtech_188_footnote,3Non-stealing
libtech_189_footnote,"1Vide “Our Poverty”, 6-9-1928."
libtech_190_footnote,"2Entitled “The Poverty Problem in India”. These were published in Young India on July 12, 19 and 26, August 2 and 9, 1928."
libtech_191_footnote,"1Dated May 	24, 1928, which read: “My 	request of 	you is this: To 	resurrect my 	dear brother who recently passed away.	I know you can accomplish it in a Master’s"
libtech_192_footnote,"2Lated June 20, 	1928, which read: “Pray	be sure of a very hearty and warm"
libtech_193_footnote,"1Which read: “I am 	at a loss to know how my letter to Sustaining Members got 	into your hands, 	and would 	be very 	grateful to 	you if 	you would enlighten 	me” (S.N. 14313)."
libtech_194_footnote,"2Dated May 4, 1928, 	vide “Letter 	to L. Cranna”, May 4, 1928."
libtech_195_footnote,"1Entitled “Drain 	Inspector’s Report” dated September 15, 1927."
libtech_196_footnote,1Teacher and social 	worker
libtech_197_footnote,"1For Gandhiji’s 	reply to Subhas Chandra Bose, vide 	“Letter to Subhas 	Chandra Bose”, July 18, 1928."
libtech_198_footnote,"3Formed by Gandhiji on April 28, 1925"
libtech_199_footnote,"2Editor, Democrat, 	Nairobi; General Secretary, East African Indian National Congress."
libtech_200_footnote,1Which read: “I 	believe you will soon have to lead a strong youth movement and 	personally I think that you will have to lay aside non-violence 	also. Do you not see the gathering clouds all around?”
libtech_201_footnote,"4For resolution as amended and adopted at the meeting, vide “Service, not Protection”, 2-8-1928."
libtech_202_footnote,2Banarsidas 	Chaturvedi
libtech_203_footnote,1Vide the preceding item.
libtech_204_footnote,"2Vide “My Notes”, 8-7-1928, sub-title, “Marriage of Old with Young”."
libtech_205_footnote,1The letter is not translated here. The correspondent had asked Gandhiji how one could observe brahmacharya with regard to one’s wife.
libtech_206_footnote,2Whether there is any purpose underlying the khadi movement other than the proper distribution of wealth and whether as a result of this movement the machine age will eventually come to an end.
libtech_207_footnote,"1Not translated here. The correspondent, referring to Gandhiji’s advice that society should boycott old men who married child-brides, had asked how that could be done when many people considered such unions as permitted and proper. She added that there were men who though married kept mistresses and society did not boycott such men."
libtech_208_footnote,3Prepared by the 	Neutral Committee which had investigated the cause of the World War.
libtech_209_footnote,1The letter is not translated here. The correspondent wondered how silk and tiger-skin could be considered sacred by people who professed nonviolence.
libtech_210_footnote,"2Sonja Schlesin; 	vide An Autobiography, 	Pt. IV, Ch. XII; also “A Correction”, 	June 28, 1928."
libtech_211_footnote,"3Dated June 27, 	1928, suggesting 	terms of 	settlement between 	Indians and Europeans 	of East 	Africa on 	the question 	of common 	electoral roll. Oza had 	added: “The 	European community agree 	to a common electoral 	roll for 	both the 	 communities. The 	voters’ qualification 	should be 	based on 	a residential, 	age and 	educational or 	property qualification. 	The educational 	test should be 	reading and writing of 	English. The 	Indian view has 	been expressed to 	the effect that the 	property should 	be definitely 	possession of real 	estate valued at 	£1,000. I 	differ and 	think it should be lower. The above proposals were first to be put before the Congress and"
libtech_212_footnote,"3The report was 	prepared by Hridayanath Kunzru, Vaze, Editor of The 	Servant  of 	India, and 	Amritlal Thakkar, all 	members of 	the Servants 	of India 	Society. For 	a summary 	of the 	report by 	Mahadev Desai, vide 	Appendix “Bardoli 	Report”, before July 	14, 1928."
libtech_213_footnote,"1Whether in view of capitalists continuing to enjoy comforts at the expense of labour, the world can be said to be progressing."
libtech_214_footnote,2Of the Gita 	translations
libtech_215_footnote,3Urdu verses
libtech_216_footnote,
libtech_217_footnote,"1Vide Appendix “Bardoli Report”, before July 14, 1928."
libtech_218_footnote,1This is not translated here.
libtech_219_footnote,"1Dated July 11, 	suggesting Vallabhbhai Patel or, alternatively, Jawaharlal Nehru for 	the Congress Presidentship (S.N. 13633)"
libtech_220_footnote,"1Pt. IV, Ch. XLVII, 	published in Young 	lndia, 12-4-1928"
libtech_221_footnote,"1The year has been 	inferred from the reference to the outbreak of plague at Panchgani; 	vide “Letter 	to Mathuradas Trikumji”, September 2, 1928. The source, however, 	has “1925”, obviously a slip."
libtech_222_footnote,"2A copy of this with 	Venkatappayya’s letter was forwarded to Secretary, A.l.S.A., for 	necessary action."
libtech_223_footnote,1Shankerlal Banker
libtech_224_footnote,
libtech_225_footnote,
libtech_226_footnote,"1Dated July 17, which read: “Bengal unanimous in favour of Motilalji’s Presidentship. Kindly recommend him otherwise pray remain neutral” (S.N. 13640)."
libtech_227_footnote,"2Shaukat Ali had written: “I flank all moneys as are being collected for the ‘Ajmal Memorial’ should be given for the payment of the debts of the Jamia, and keep    it going up to the time as we were able to get big sums or endowment. What is the use of sitting over the moneys while the Jamia was getting ruined? I want the Jamia to live, as without it we will have no place to educate our children. ”"
libtech_228_footnote,"1In his letter dated July 16, Shaukat Ali had written that the Nawab of Rampur had sent him a “nasty telegram” in reply to his request for permission to visit his sister’s grave."
libtech_229_footnote,"1Shaukat Ali had 	written: “Apparently there is no change in the attitude of 	Panditji and he wants the Madras Resolution to go and the Mussalmans 	to give up the Reservation of Seats and the Separation of Sind also. 	I am afraid, if Panditji insists"
libtech_230_footnote,2Of Bardoli 	Satyagraha
libtech_231_footnote,2ibid
libtech_232_footnote,"1Vide Appendix “South African Condonation”, August 9 and 16, 1928."
libtech_233_footnote,
libtech_234_footnote,"1Vide “The Non-COoperation Resolution”, September 5, 1920."
libtech_235_footnote,1Not reproduced here
libtech_236_footnote,"1A copy of this was 	forwarded to Secretary, A.I.S.A., Ahmedabad, with reference to his 	office letter No. 3783 dated July 18."
libtech_237_footnote,"2Vide Appendix on “Congress Resolution on Non-Cooperation”, December 30, 1920."
libtech_238_footnote,2A devoted khadi worker who had worked in the National School of the Ashram and later went to work in Konkan
libtech_239_footnote,
libtech_240_footnote,"1The source is incomplete. Replying to this in his letter dated July 25, Prakasam wrote: “I quite agree that our experiences and course of public business and public honesty are in this matter ‘as poles as under’. I have known so many cases in which such clauses of personal guarantee have been inserted in the documents to serve merely as penal clauses of threat to keep parties on good behaviour, without any intention of  enforcing  them: . . .  I  am talking only as an ordinary mortal and I have no claim to place myself on a higher level with one in your position. You must excuse me for differing from you in my last letter. I said I was agreeable to an arbitration but in your closing sentence you said that you had advised Sjt. Shankerlal Banker to take such action as he might be advised by his lawyer. I know already that the Khadi Board has been preferring latterly law-courts to arbitration. I am sorry that you could not take a more dispassionate view in the matter. With kind regards. ”"
libtech_241_footnote,2As in the source
libtech_242_footnote,
