footnote_no,footnote
libtech_1_footnote,1Carding
libtech_2_footnote,2Science of carding
libtech_3_footnote,"2The letter is not translated here. Hiralal had suggested the use of a hollow spindle. The correspondent contended that it would result in untwisting the yarn, and making it weak and fragile."
libtech_4_footnote,3Knowledge of carding
libtech_5_footnote,
libtech_6_footnote,4Knowledge of archery
libtech_7_footnote,
libtech_8_footnote,1A thread
libtech_9_footnote,2The source has a footnote advising those ordering the book by post to send three annas extra for postage.
libtech_10_footnote,1Bardoli Satyagrahano Itihas
libtech_11_footnote,"1“If Spinners also Weave?”, 18-8-1929 published in Navajivan, 18-8-1929."
libtech_12_footnote,"2Not translated here. Taking into account the cost of cotton and wages for ginning, carding and spinning, the correspondent had shown that khadi produced thus would cost nearly three rupees a yard of 10 count yarn and 30 inches width."
libtech_13_footnote,1From the postmark
libtech_14_footnote,"1Vide also 	“Letter to Chhaganlal Joshi”, 17-6-1929"
libtech_15_footnote,2This was a form of 	greeting used between Gandhiji and the addressee.
libtech_16_footnote,"2Taramati, addressee’s wife, had fallen ill."
libtech_17_footnote,"1In reply to his telegram dated September 2, which read: “Sarda Bill fixing fourteen for girls. Wire your opinion minimum marriage age for girls and boys.”"
libtech_18_footnote,"1Vide “Forthcoming Andhra Tour”, 7-3-1929"
libtech_19_footnote,"1Vide “Towards a Proper Wheel”, 22-8-1929"
libtech_20_footnote,2Not reproduced here
libtech_21_footnote,"3For Gandhiji’s article on his forthcoming U. P. tour, vide  “Forthcoming U. P. Tour”, 5-9-1929"
libtech_22_footnote,4Only excerpts are reproduced here.
libtech_23_footnote,"1Vide “Our Culture” sub-title Gift from a Peasant”, 8-9-1927"
libtech_24_footnote,"1From Ramacharitamanasa, ‘Uttarakanda’"
libtech_25_footnote,"3Vide “My Note” sub-title Shri Hiralal’s Scheme”, 1-9-1929"
libtech_26_footnote,2Not translated here
libtech_27_footnote,3Khadi exhibition at the Congress session held at Calcutta in December 1928
libtech_28_footnote,4The source has “hand.”
libtech_29_footnote,"4Vide “Letter to Chhaganlal Joshi”, 8-9-1929; also the following item."
libtech_30_footnote,"2According to the source, this was written sometime in September or October before the addressee left the Ashram for Lahore. Evidently, the note was written when both the addressee and Gandhiji were at the Ashram. On September 6, prior to his"
libtech_31_footnote,1Congress Exhibition at Lahore
libtech_32_footnote,2Khadi exhibition held at the Congress session at Madras in December 1927;
libtech_33_footnote,"1This note, intended for submission to an umpire, was on the fresh issue raised by the Labour Union viz., that the cut in the workers’ wages effected in 1923 was not justified. Vide “Letter to Gordhanbhai I. Patel”, 8-8-1929"
libtech_34_footnote,2Umpire
libtech_35_footnote,1Vide “Arbitrators Award”14-8-1929
libtech_36_footnote,"2Vide footnote 2, “Scheme of Self-Reliance”, 1-9-1929"
libtech_37_footnote,"3For the note by Sheth Mangaldas, vide S.N. 14975."
libtech_38_footnote,"4Vide “My Note” sub-title Shri Hiralal’s Scheme, 1-9-1929"
libtech_39_footnote,1This article by Sitaram Purushottam Patwardhan is not translated here.
libtech_40_footnote,"1Held under the presidentship of Jawaharlal Nehru and attended by 1,400 delegates"
libtech_41_footnote,2Seers
libtech_42_footnote,1The letter is not translated here.
libtech_43_footnote,3Ascetics
libtech_44_footnote,1The letter is not translated here. The addressee had written that the rains had delayed the work of digging wells and putting up roofs for the Bhangis of Bulsar. He promised to relieve them of their debts.
libtech_45_footnote,1Not translated here
libtech_46_footnote,2The letter by Hiralal Amritlal Shah is not translated here. It described an improved type of spinning-wheel devised by him.
libtech_47_footnote,"3The letter is not translated here. The correspondent had contended that if yarn was subjected to twisting at a later stage, as in the case of the hollow spindle, it became weak."
libtech_48_footnote,"1Vide “Letter to Chhanganlal Joshi”, 7-9-1929"
libtech_49_footnote,1Released on this 	date by the Associated Press from Ahmedabad
libtech_50_footnote,"2This letter is not traceable. The source, however, in a footnote here quotes a letter to Bhansali dated October 20, 1929, which is included in Vol. XLII in its chronological order."
libtech_51_footnote,
libtech_52_footnote,1Nectar
libtech_53_footnote,2The ruler of Bhopal
libtech_54_footnote,"3A Joint collection of Rs. 8,000 out of which Rs. 4,000 represented Agra citizens’ purse."
libtech_55_footnote,"4This paragraph is from The Leader, 15-9-1929."
libtech_56_footnote,"1From Gandhiji’s 	itinerary mentioned in 	the last para; he 	left Bhopal for 	Agra on September 10, 1929 and visited the Sanchi Stupa the same day."
libtech_57_footnote,1Permanent Address
libtech_58_footnote,"1In the source the letter has been placed between the letters of October 19 and October 21, 1929. From the reference to Gandhiji’s visit to Sanchi, however, it is evident that the letter was written on September 10, 1929. This may be read after “A Letter”, 9-9-1929."
libtech_59_footnote,1This appeared under the title “The U.P. Tour.”
libtech_60_footnote,1From Gandhiji’s 	tour programme supplied at the end of the letter
libtech_61_footnote,"1In a 	letter to 	Gandhiji dated December 	11, 1929, 	Dr. Zakir 	Husain wrote: “I beg 	to enclose 	herewith copy for your 	file of the 	resolution passed by 	the trustees 	of the 	Ajmal Jamia Fund on 	the 11th September, 1929, 	at Bhopal.” 	The source 	contains the 	names of 	Gandhiji, Zakir 	Hussain, Dr. 	M.A. Ansari and Jamnalal 	Bajaj as signatories."
libtech_62_footnote,1This appeared under the title “The U.P. Tour.”
libtech_63_footnote,1Only excerpts are reproduced here.
libtech_64_footnote,"2District Congress Committee, District Board, Municipal Board and Agra Youth League."
libtech_65_footnote,1 The letter is not translated here. It dealt with the question of profits in Khadi.
libtech_66_footnote,"2Literally, supreme good; here it means higher good or altruism as a means to the supreme good."
libtech_67_footnote,"1The letter is not translated here. The correspondent had referred to early marriages, the extravagant ceremonies and the custom of Purdah."
libtech_68_footnote,1This appeared under 	the title “The U.P. Tour II”.
libtech_69_footnote,"1To students of Agra 	College and St. John’s college at Neston Hall, Agra College. This 	appeared under the title “The U.P.Tour”."
libtech_70_footnote,"1In reply 	to his 	letter dated July 30, 	1928, asking for 	a “heart-felt 	message to the 	people who 	call themselves 	Christians”, and to 	offer “suggestions to 	bring about 	 a better understanding between people of foreign birth and those who are natives”."
libtech_71_footnote,"2From The 	Leader, 16-9-1929"
libtech_72_footnote,"3The students of one 	of the colleges had confessed, in their address, their inability to 	put into practice Gandhiji’s ideals although they believed in 	them."
libtech_73_footnote,1An English monthly 	published by the addressee
libtech_74_footnote,
libtech_75_footnote,1Omission as in the 	source
