footnote_no,footnote
libtech_1_footnote,"1“Diet and 	Nutrition”. This was, however, not used in the book. Another 	foreword which Gandhiji wrote in Gujarati was published instead; 	vide “Foreword 	to Ahar Ane Poshan”, 	7-3-1945."
libtech_2_footnote,2Jhaverbhai Patel. 	He was in charge of the oil-presses in Maganwadi.
libtech_3_footnote,3Manshankar
libtech_4_footnote,"3Vide “Statement to the Press”, 17-2-1945."
libtech_5_footnote,"4The addressee who 	was staying at the Sevagram Ashram had asked: “Truth is God, but 	what is Truth? Is it a thing which appeals to our conscience?”"
libtech_6_footnote,
libtech_7_footnote,1The addressee had 	asked: “Why is it easier to pick up vice than virtue? How should 	one rise from the grossness to which the flesh is prone?”
libtech_8_footnote,2This is in English.
libtech_9_footnote,"1Vide “Foreword 	to Ahar Ane Poshan”, 	4-3-1945."
libtech_10_footnote,1A Congress Worker 	of U. P.
libtech_11_footnote,2The addressee had 	asked: “What part does brahmacharya 	play in the 	subjugation of the flesh and what is your definition of the word 	brahmacharya for 	married people?”
libtech_12_footnote,"1The Hindu, 6-3-1945, however, reports this under the date March 4, 1945."
libtech_13_footnote,"2The Additional District Magistrate, Nagpur, had told Congressmen that activities banned in the name of the Congress could not be carried on in the name of any camouflaged Congress organization. He had mentioned such organizations as the Nagpur Provincial Congress Representative Committees,the Political Prisoners’ Aid Committee and Congress Ward Committees and warned that action could be taken against them under the Restrictions and Detention Ordinance."
libtech_14_footnote,3Vide the 	following item.
libtech_15_footnote,1Kedarnath Kulkarni
libtech_16_footnote,1In the scheme for 	propagation of 	Hindustani which the addressee  had 	 submitted to Gandhiji
libtech_17_footnote,1Gandhiji wrote this for the addressee when the latter met him at 3.30 p. m.
libtech_18_footnote,1Opposite of satyagraha.
libtech_19_footnote,"1On May 6, 1944"
libtech_20_footnote,1Dr. Pranjivan J. 	Mehta’s son
libtech_21_footnote,1This is in 	Gujarati.
libtech_22_footnote,"2Jayakunwar M. 	Doctor, addressee’s sister"
libtech_23_footnote,1This is written as 	a postscript to Sushila Nayyar’s letter to the addressee.
libtech_24_footnote,2The letter to which 	this is an answer is dated March 8.
libtech_25_footnote,"4Addressee’s 	brother, vide also 	the following item."
libtech_26_footnote,"3Vide “Letter 	to Maganlal P. Mehta”, 7-3-1945."
libtech_27_footnote,1The addressee had 	asked: “How can man find divine guidance to distinguish between 	good and evil?”
libtech_28_footnote,
libtech_29_footnote,1Of Lucknow 	University
libtech_30_footnote,"1The addressee, an 	engineer, had given up Government service in 1934 and joined 	Gandhiji’s Ashram, devoting himself to the study of weaving."
libtech_31_footnote,"1This seems to be a 	draft reply to Purushottam Gandhi’s letter of March 8, 1945, 	regarding the Committee of the Kathiawar Harijan Sevak Sangh."
libtech_32_footnote,"1By Francis Thompson (1859-1907), English poet and critic"
libtech_33_footnote,1The addressee had 	asked: “Why should there be so much evil and unhappiness  in the 	world in spite of God?”
libtech_34_footnote,2The addressee had 	asked: “What should be our attitude towards Western civilization?”
libtech_35_footnote,"3The addressee was 	to pass through Wardha on March 9, 1945, on his way to Madras from 	Delhi."
libtech_36_footnote,"1The deputation consisted of Congress workers from Andhra, including Chandramouli, Kaleshwar Rao, Prof. Ranga and others."
libtech_37_footnote,2Pyarelal
libtech_38_footnote,1This is in Tamil 	script.
libtech_39_footnote,2Gandhiji uses the English word.
libtech_40_footnote,3Ramachandra Rao had discontinued shredding the vegetables and Prabhakar Parekh and Sushila Nayyar had offered themselves for the work.
libtech_41_footnote,"1Vide “Letter 	to B. G. Kher”, 3-3-1945."
libtech_42_footnote,"2Prow The Bombay Chronicle, 10-3-1945"
libtech_43_footnote,"3Vide “Hints for Constructive Workers”, 22-10-1944."
libtech_44_footnote,4This used to take up so many utensils that the addressee could hardly find any for cooking.
libtech_45_footnote,"1Raja Narendranath, 	addressee’s father, died on March 10."
libtech_46_footnote,1The addressee had 	asked: “What is social service and how should it be pursued?”
libtech_47_footnote,2Addressee’s 	daughter
libtech_48_footnote,
libtech_49_footnote,"4Vide “Interview to N. G. Ranga”, 29-10-1944 and “Interview to N. G. Ranga”, 28-11-1944."
libtech_50_footnote,
libtech_51_footnote,"2Vide “A 	Note”, 24-2-1945."
libtech_52_footnote,1Durgabai Deshmukh
libtech_53_footnote,"2This is written on 	the back of the addressee’s letter dated March 11, 1945."
libtech_54_footnote,2Addressee’s wife
libtech_55_footnote,1III. 33
libtech_56_footnote,"2II. 61, 68"
libtech_57_footnote,1An office-bearer of 	the Calcutta Muslim League
libtech_58_footnote,1C. F. Andrews died 	on this date in 1940
libtech_59_footnote,"2Wife of Kantilal 	Gandhi, Gandhiji’s grandson"
libtech_60_footnote,1This is not 	available.
libtech_61_footnote,"2Vide “Letter 	to Alladi K. Krishnaswamy Iyer”, 2-3-1945."
libtech_62_footnote,3Addressee’s son
libtech_63_footnote,"1In spite of the 	restrictions against the hoisting of the national flag in public 	places in Bihar, the addressee had decided to hoist it on April 6 at 	Kanapasu—a constructive work centre—and had sought Gandhiji’s 	advice about it."
libtech_64_footnote,1Rohitashva was the 	son of king Harishchandra of mythology who underwent great 	sufferings in upholding truth.
libtech_65_footnote,"2For Bombay, to 	attend the Kasturba National Memorial Trust meeting"
libtech_66_footnote,1Gandhiji had given 	this name to the addressee on account of his enthusiasm for ice 	treatment.
libtech_67_footnote,1The addressee had 	suggested entrusting kitchen work to hired staff.
libtech_68_footnote,1These two words are 	in English.
libtech_69_footnote,1G. D. Birla; vide 	the preceding item.
libtech_70_footnote,2Lakshmi Gandhi
libtech_71_footnote,"3The Sapru 	Committee’s proposals about the future constitution of India were 	made public on April 7, 1945. The proposals envisaged, inter 	alia, parity between 	Hindus and Muslims in the constitution-making body, the central 	legislature and the executive, rejected the demand for Pakistan and 	the right of any province to secede and the transfer of paramountcy 	to the Indian Union, with a minister in charge of functions in 	relation to Indian States."
libtech_72_footnote,1The addressee had 	asked: “What is fate and how is it related to human effort?”
libtech_73_footnote,"1A summary of this letter appears in Vol. LXXIX, p. 289."
libtech_74_footnote,2The addressee had 	asked; “How far are asceticism and renunciation beneficial  in life?”
libtech_75_footnote,1The reference is to 	verse I of this Upanishad.
libtech_76_footnote,"1Sir Mirza Ismail, 	Dewan of Mysore"
libtech_77_footnote,1The Indian 	Deadlock
libtech_78_footnote,"1Vide “Letter 	to Shripad Joshi”, 1-3-1945."
libtech_79_footnote,1Of the addressee’s 	booklet To Women
libtech_80_footnote,2Gandhiji has used 	the English word
libtech_81_footnote,"1Vide also 	“Letter to P. C. Ghosh”, 16-3-1945."
libtech_82_footnote,"2i. e., August 7, 	1942."
libtech_83_footnote,1This is in 	Gujarati.
libtech_84_footnote,1Addressee’s wife
libtech_85_footnote,"1This was in reply 	to the addressee’s letter dated March 19, 1945."
libtech_86_footnote,2This is in 	Gujarati.
libtech_87_footnote,3Addressee’s 	daughter
libtech_88_footnote,"1The addressee had 	wired: “Fever left but cough still persisting. Am taking toast, 	vegetable and milk no butter. Would you suggest any change in diet?”"
libtech_89_footnote,1Lavanyalata and the 	addressee had met with an accident while travelling by a cycle 	rickshaw.
libtech_90_footnote,2Sister of C. R. Das
libtech_91_footnote,3Addressee’s 	grand-daughter
