footnote_no,footnote
libtech_1_footnote,1Kisan Ghumatkar
libtech_2_footnote,1Khan Saheb Abdul 	Ghaffar Khan
libtech_3_footnote,1The letter is not traceable.
libtech_4_footnote,2The reference is to 	the All-India Women’s Conference.
libtech_5_footnote,2Wounded Humanity
libtech_6_footnote,1This is not 	traceable
libtech_7_footnote,"2In the court during 	his trial on a charge of sedition; vide 	,”Letter to 	Vallabhabhai Patel”,12-12-1934"
libtech_8_footnote,"2In 1924; vide 	, “ Message to the 	press on fast “,9-10-1924"
libtech_9_footnote,1C. F. Andrews
libtech_10_footnote,1The addressee had 	asked Gandhiji to send a few words of tribute to Mahomed
libtech_11_footnote,2From the postmark
libtech_12_footnote,1Omission as in the 	source
libtech_13_footnote,1What follows was also issued in a statement to the Press.
libtech_14_footnote,2Joint Parliamentary Committee which examined the White Paper  and  endorsed its proposals with some modifications
libtech_15_footnote,3At Karachi and 	Lahore
libtech_16_footnote,3Omission as in the 	source
libtech_17_footnote,"4The source has 	‘29’, but in the manuscript of Mahadev Desai’s Diary the last"
libtech_18_footnote,4The rules framed 	under bye-law 10 were issued to the Press on this date.
libtech_19_footnote,1Embodying the British Government’s proposals for reforms based on the discussions at the Round Table Conferences in 1931-2
libtech_20_footnote,"1Vide Vol. LIX, “A.I V.I.A.—Object and Constitution”, 14-12-1934."
libtech_21_footnote,1Of Gujarat 	and Its Literature
libtech_22_footnote,2For the All-India 	Women’s Conference; vide 	“Letter to Amrit 	Kaur”
libtech_23_footnote,3The letters are not traceable.
libtech_24_footnote,1Daughter of 	Srinivasa Iyengar
libtech_25_footnote,
libtech_26_footnote,1Addressee’s niece
libtech_27_footnote,1This letter is not 	traceable.
libtech_28_footnote,2C. F. Andrews
libtech_29_footnote,1From the post of the paid secretary of the A. I. C. C.
libtech_30_footnote,"2To protest against the sentence of two years’ imprisonment given to Abdul Ghaffar Khan on a charge of sedition; vide ,” Discussn with Abdul Ghaffar Khan”,7- 12-1934"
libtech_31_footnote,1The addressee had 	undertaken a fourteen days’ fast.
libtech_32_footnote,"2Vide, ”Statement 	to the Press”,11-12-1934"
libtech_33_footnote,1Addressee’s wife .
libtech_34_footnote,1 The addressee had requested Gandhiji to recommend his name for the Nobel
libtech_35_footnote,"2Raliatbehn, Gandhiji’s elder sister; the letter is not available."
libtech_36_footnote,1The telegram is not 	traceable.
libtech_37_footnote,2This is in Urdu.
libtech_38_footnote,1Prohibiting Khan Saheb from entering the Punjab
libtech_39_footnote,"2Vide ,”Manure 	Pits”"
libtech_40_footnote,3Addressee’s son
libtech_41_footnote,1Syed Raza Ali
libtech_42_footnote,2On this date Gandhiji arrived at the Hariian Home.
libtech_43_footnote,3Abdul Ghaffar 	Khan’s son
libtech_44_footnote,"1Vide ,” 	Village Improvement”"
libtech_45_footnote,2Vide “Letter 	to Agatha Harrison”
libtech_46_footnote,1Only extracts are reproduced here.
libtech_47_footnote,1This note is in 	Hindi.
libtech_48_footnote,2For other people 	learning about the addressee’s fast
libtech_49_footnote,3It read: “I do not consider any human being as inferior to me in status and I shall strive my utmost to live up to that belief.”
libtech_50_footnote,"4Mehrtaj, Abdul 	Ghaffar Khan’s daughter"
libtech_51_footnote,
libtech_52_footnote,1Extracted from Mahadev Desai’s “Not Hut but a Palace”
libtech_53_footnote,"1Goddess Parvati, literally one who overflows with food"
libtech_54_footnote,"1In a parallelogram, 	where if one angle is made a right angle the remaining angles also 	will be right angles."
libtech_55_footnote,2The pledge which was a part of the constitution was discussed and adopted  on January 2.
libtech_56_footnote,1Gandhiji was 	asked to 	comment on 	the report 	that General 	Smuts “had impressed 	on Gandhiji 	the necessity 	of co-operating 	with Government 	in face 	of the 	strong rebellious Tory 	die-hard group 	which desires to 	sabotage and 	so destroy 	the whole 	scheme of constitutional reforms”.
libtech_57_footnote,"1Bhagavad Gita, 	XVIII. 	63"
libtech_58_footnote,1Extracted from Mahadev Desai’s “Self-introspection week”
libtech_59_footnote,"2Vide , “Letter 	to Carl Heath”, 10-12-1934"
libtech_60_footnote,1Extracted from Mahadev Desai’s “The Self-introspection Week”
libtech_61_footnote,"1M. V. Abhyankar 	died on January 2, 1935."
libtech_62_footnote,"1The Government of India Bill on a new constitution for India. It received Royal assent and became an Act on August 2, 1935."
libtech_63_footnote,2Narayan M. Khare
libtech_64_footnote,"1Wife of 	Dr. Lindsay, 	Master of Balliol 	College. A photostat 	of the 	original  of 	this letter 	was displayed 	at the 	U. K. pavillion 	of the 	Gandhi-Darshan Exhibition 	held at 	New Delhi in 1969-70."
libtech_65_footnote,2January 14
libtech_66_footnote,1Only extracts are reproduced here.
libtech_67_footnote,"1Vide , footnote 1”Letter to V. S. Srinivasa Sastri”,17-11-1934"
libtech_68_footnote,"2Held on 	January 4, 	under the 	auspices of 	the District 	Congress Committee,  at 	which tributes were 	paid to M. V. Abhyankar. 	Gandhiji sent this 	message through 	Mahadev Desai."
libtech_69_footnote,3Wife of Narayan M. Khare
libtech_70_footnote,"1Vide “Letter to Venilal A. Gandhi”, 23-12-1934"
libtech_71_footnote,1Thick chapatis of 	wheat flour
libtech_72_footnote,2From Gandhijini Dinwari
libtech_73_footnote,"3It was  decided 	 that Gandhiji  would  receive  	the  deputation  again 	 on January 	11, to discuss 	the various 	points raised by them."
libtech_74_footnote,1Who  were  alleged 	 to  have  been  ill-treated  by  the  zamindar   of   the 	village
libtech_75_footnote,1Extracted from Mahadev Desai’s “The Self-introspection Week”
libtech_76_footnote,1Vide the 	following item.
libtech_77_footnote,1Addressee’s son
libtech_78_footnote,"1Vide, “Letter 	to Jamnalal Bajaj”, 7-1-1935"
libtech_79_footnote,2Addressees elder 	sister
libtech_80_footnote,3This is in Hindi.
libtech_81_footnote,3Gulzarilal Nanda
libtech_82_footnote,2Shankerlal Banker
libtech_83_footnote,1Surendra Medh
libtech_84_footnote,2As a result 	of this 	meeting it was decided 	to convene 	a bigger 	conference of the representatives 	of the 	two Associations.
libtech_85_footnote,
libtech_86_footnote,"1Kasturbhai Lalbhai, 	Vice-President, Ahmedabad Mill-owners’ Association, Shankerlal 	Banker, Vice-President and Gulzarilal Nanda, Secretary of the Labour 	Association called on Gandhiji in connection with a wage dispute."
libtech_87_footnote,2A leading social worker of Cochin. The notes of the interview prepared by the interviewer were revised by Gandhiji.
libtech_88_footnote,1Omission as in the source
libtech_89_footnote,"2From The Hindustan Times, 10-1-1935"
libtech_90_footnote,"1Extracted from Mahadev Desai’s “Weekly Notes”. The interviewer was a Turkish lady who had taken a leading part in the Turkish Revolution. She was visiting India at the invitation of Jamia Millia to deliver a course of lectures. Mahadev Desai reports: “She came and sat down near Gandhiji and said, ‘I have come to learn from you and take what I can for my own people’.”"
libtech_91_footnote,2The Government 	had proposed 	allotment of one 	crore of rupees to the 	provinces for 	the economic development 	and improvement 	of the 	rural areas in 	order to 	forestall Congress 	activities in the 	villages and 	had issued a 	confidential circular in 	this connection.
libtech_92_footnote,1The subscription is 	in Gujarati.
libtech_93_footnote,3In the circular the Government had described the Bombay session of the Congress as the greatest personal triumph of Gandhiji.
libtech_94_footnote,1This sentence is from a report in The Hindustan Times.
libtech_95_footnote,2What follows is from The Hindustan Times report.
libtech_96_footnote,1This is in Hindi.
libtech_97_footnote,3Against 	untouchability
libtech_98_footnote,1Omission as in the 	source
libtech_99_footnote,1Son of Revashanker 	Jagjivan Jhaveri
libtech_100_footnote,1Raliatbehn
libtech_101_footnote,"1Vide ,”Letter 	to Jamnalal Bajaj”, 14-1-1935"
libtech_102_footnote,"2Extracted from 	Mahadev Desai’s “Weekly Notes”, dated January 14,"
libtech_103_footnote,1Son of Harilal 	Gandhi
libtech_104_footnote,2Revashanker 	Jhaveri’s house in Bombay
libtech_105_footnote,"1Dated December 14, 	1934"
libtech_106_footnote,2Daughter of 	Raliatbehn
libtech_107_footnote,1From the contents; 	vide the 	preceding item.
libtech_108_footnote,2A word here is 	illegible in the source.
libtech_109_footnote,"1The letter being 	damaged here, one sentence following this is illegible."
libtech_110_footnote,"3That is, Delhi, 	which Gandhiji left for Wardha on 28th."
libtech_111_footnote,"2Vide , 	“Letter to Narandas Gandhi”, 14-2-1935"
libtech_112_footnote,"3Krishnasamy, 	addressee’s son"
libtech_113_footnote,"1The source has 	‘17-1-1934’ which is evidently a slip. In January, 1934 Gandhiji 	was on tour in the South."
libtech_114_footnote,1Addressee’s 	daughter
libtech_115_footnote,2This is in Hindi.
libtech_116_footnote,"3The Hindustan Times, 20-1-1935 reports Gandhiji as having said: “Those who die in utter distress and suffering are the real heroes and heroines and not the monarchs and kings, however high their empires might be.”"
libtech_117_footnote,"1The Working 	Committee of the Congress met on January 16 and 18, 1935, during 	which time Gandhiji had discussions with the Committee and also 	drafted this resolution in connection with the Silver Jubilee 	celebrations of the Coronation of King George V"
libtech_118_footnote,2The rest of the 	postscript is illegible.
libtech_119_footnote,2The source has 	‘are’.
libtech_120_footnote,2Vide the 	following item.
libtech_121_footnote,"1According to Mahadev Desai’s “Weekly Notes”, from which this has been extracted, the discussion took place on the day on which Gandhiji spoke at Jamia Millia; vide the following item."
libtech_122_footnote,2From Gandhijini Dinwari
libtech_123_footnote,"1Extracted from Mahadev Desai’s “Weekly Notes”. Gandhiji presided over the lectures delivered by Halid Edib Adivar on January 18 and 19, 1935."
libtech_124_footnote,"2Extracted from 	Mahadev Desai’s “Weekly Notes”, dated January 21, 1938. The 	interviewer was a birth-control enthusiast from England."
libtech_125_footnote,3Congress Working 	Committee
libtech_126_footnote,"1Assistant Director, 	Purana Department, Ramnagar, Varanasi"
