footnote_no,footnote
libtech_1_footnote,1A friend of 	Gandhiji who later gave up legal practice to join States politics 	and Gandhiji’s constructive work.
libtech_2_footnote,1Astrologers.
libtech_3_footnote,"1The following cable had been sent to him from Durban: “Barrister Gandhi, Rajkot. Committee requests fulfil promise. Remitting.” (S. N. 4013)."
libtech_4_footnote,1The petition was 	presented by the deputation of Natal Indians which waited on the 	Secretary of State for the Colonies during his visit to Durban. 	Gandhiji led the deputation.
libtech_5_footnote,1This is not given here.
libtech_6_footnote,2Vide the preceding item.
libtech_7_footnote,"1In a reply 	dated January 7, the 	Lieut.-Governor regretted 	he could 	not aceede to the 	request for 	Gandhiji’s inclusion or 	see any objection 	to the 	presence of 	the Supervisor 	of Asiatics. 	(S.N. 4027). 	Gandhiji deals with this 	incident in 	his Autobiography, 	p. 259."
libtech_8_footnote,2Gandhiji mentions 	in his Autobiography 	(p. 	259) that he drafted 	this memorial.
libtech_9_footnote,3The Address was 	presented an January 7.
libtech_10_footnote,"1Vide “Letter to British Agent”, July 21, 1899."
libtech_11_footnote,1The original did not specify the date.
libtech_12_footnote,2Vide “ Memorial to Secretary of State for the Colonies” 15-3-1897
libtech_13_footnote,"1Vide “Petition to Lord Ripon”, before 5-5-1985"
libtech_14_footnote,1Mr. Chamberlain.
libtech_15_footnote,"2“Memorial to Chamberlain”, December 27, 1902."
libtech_16_footnote,1A brother of the addressee.
libtech_17_footnote,1The reference is to 	the chambers rented by Gandhiji while he practised in Bombay.
libtech_18_footnote,2A nephew of Gandhiji.
libtech_19_footnote,3This was in Tongaat.
libtech_20_footnote,4The reference is to Maganlal.
libtech_21_footnote,5A solicitor in Bombay working with Gandhiji.
libtech_22_footnote,"1The statement was sent to Dadabhai Naoroji, who forwarded  it  to  the Secretary of State for India; a copy sent to Sir William Wedderburn was forwarded by him to the Viceroy of India."
libtech_23_footnote,2Gandhiji had 	interviewed the Lieutenant-Governor.
libtech_24_footnote,"1Vide “Address to Chamberlain”, January 7, 1903."
libtech_25_footnote,"2Vide “Letter to Colonial Secretary”, February 18, 1903."
libtech_26_footnote,1The British 	Committee and the East 	India Association had set 	up a joint body to deal 	with matters concerning Indians in 	South Africa.
libtech_27_footnote,"1“Address to 	Chamberlain”, January 7, 1903."
libtech_28_footnote,"1The stores had been 	refused trading licences; vide 	also “Physician, 	Heal Thyself” , 18-6-1903 & “The Bright side of the 	Picture”, 25-6-1903"
libtech_29_footnote,1 This statement with some verbal changes and omissions was published in
libtech_30_footnote,"2“The Indian 	Question”, February 23, 1903."
libtech_31_footnote,3Chamberlain.
libtech_32_footnote,3W. S. Caine was a 	leading member of | the British Committee of the Indian National 	Congress.
libtech_33_footnote,4Deputation.
libtech_34_footnote,"5“Petition to 	Chamberlain”, December 27, 1902."
libtech_35_footnote,1Situated in Rustenburg.
libtech_36_footnote,"2Telegraphic address 	of the British Indian Association, Transvaal, of which Gandhiji was 	the Honorary Secretary"
libtech_37_footnote,1The British 	Committee of the Indian National Congress.
libtech_38_footnote,1Principal Secretary 	of State for Colonies; vide 	“Petition to 	Transvaal Governor”
libtech_39_footnote,2This is not 	available.
libtech_40_footnote,
libtech_41_footnote,"4Vide “Indian 	Position in New Colonies”, March 16, 1903."
libtech_42_footnote,
libtech_43_footnote,1A solicitor of Pretoria
libtech_44_footnote,"1Vide “Telegram 	to Bhownaggree”, 30-8-1898."
libtech_45_footnote,"1Colonial Secretary; vide also “The New Move”, 25-06-1903"
libtech_46_footnote,1The following item.
libtech_47_footnote,2ibid.
libtech_48_footnote,"1Vide “Address to Chamberlain”, 7-1-1903"
libtech_49_footnote,"1Vide “Dada Osman’s Case”, september 14, 1898"
libtech_50_footnote,1This is an extract from a  report originally published in  The Natal Witness
libtech_51_footnote,"1Vide “Letter to H.V. Vora ”, June 30, 1903"
libtech_52_footnote,1This was published in India as “From a Correspondent”.
libtech_53_footnote,"1Vide “Telegram to Colonial Secretary"" November 3, 1898"
libtech_54_footnote,1Vide the 	preceding item.
libtech_55_footnote,1Hamilton Fowle
libtech_56_footnote,"1From the reference 	to the petition signed by W. M. Hosken, which was dated “April, 	1903”; vide “ 	The Proclamation of 1858”, 9-7-1903"
libtech_57_footnote,1Gandhiji sent a 	copy of this letter to Dadabhai Naoroji to be forwarded to the 	Secretary of State for India.
libtech_58_footnote,"1This was published in India, 25-9-1903."
libtech_59_footnote,2Vide enclosure 	on the following page.
libtech_60_footnote,1This appeared as 	“By an Indian Correspondent”.
libtech_61_footnote,2This is evidently a 	slip; the Proclamation was issued in 1858.
libtech_62_footnote,"1Vide enclosure 	to “ Letter to Lieutenant-Governor”, May 1, 1903."
libtech_63_footnote,"1The papers enclosed 	were: “Letter to Colonial Secretary”, February 18, 1903; “Letter 	to Lieutenant-Governor”, May 1, 1903, “Notes on the Position”, 	May 9, 1903, and the petition of Europeans to the Lieut.-Governor, 	April 1903, “Letter to lieutenant-Governor”, 1-5-1903 	[Enclosure]"
libtech_64_footnote,"2The reference is to 	the newspaper reports of the meeting, which are not given"
libtech_65_footnote,"3Vide enclosure 	to “British Indians in South Africa”, 12-4-1903."
libtech_66_footnote,"1Vide “Open Letter”, before 19-12-1894 & “Letter to Europeans” 19-12-1894"
libtech_67_footnote,1Vide the preceding item.
libtech_68_footnote,
libtech_69_footnote,
libtech_70_footnote,"4Vide “Letter 	to Colonial Secretary”, April 25, 1903."
libtech_71_footnote,1The is not available.
libtech_72_footnote,1Vide the preceding item
libtech_73_footnote,2This was Gandhiji’s unsigned editorial in the inaugural issue of Indian Opinion.
libtech_74_footnote,"1Vide   A   Study  in Facts”, 18-6-1903 & “Immigration Bill” 25-06-1903 2 Vide  ”Immigration Bill” 25-06-1903 & “The Bright Side of the Picture”  3 Vide enclosure to “British Indians in South Africa”, April 12, 1903."
libtech_75_footnote,"1 Vide “Indians in South Africa”, April 22, and “Indians in Natal”, May 10,"
libtech_76_footnote,1A weekly columnist of The Natal Mercury:
