footnote_no,footnote
libtech_1_footnote,"1On the Karachi Resolution; vide”A Manifesto’, 24-10-1921."
libtech_2_footnote,2Not reproduced here
libtech_3_footnote,"3Vide”Notes”, 20-10-1921, under the sub-titles”A Magistrate’s Apology”, and”Accused’s Statement”."
libtech_4_footnote,"1Vide”A Gaol Letter”, 27-10-1921."
libtech_5_footnote,"2Vide”Notes”, 13-10-1921, under the sub-title”Their Inconsistency”."
libtech_6_footnote,"1Vide”Letter to Viceroy“, 29-4-1918."
libtech_7_footnote,"1R. Krishnaswamy Aiyar’s letter in defence of untouchability, quoting texts from Manusmriti and other Shastras, published in Young India, 20-10-1921 and 27-10-1921; not reproduced here"
libtech_8_footnote,"1Viz., kama, krodha, lobha, mada, moha and matsara (lust, anger, greed, intoxication, delusion and jealousy)"
libtech_9_footnote,1Inferred from the 	contents
libtech_10_footnote,"2The reference 	to”the foolish questions” appears to be to the article”The 	Secret of It”; vide”The Secret of it”, 27-10-1921."
libtech_11_footnote,"3The”statement 	about December” probably is the reference made during the”Speech 	on Swadeshi” dated 29-10-l921, ibid, p. 360."
libtech_12_footnote,1Name of a community in Gujarat and Saurashtra
libtech_13_footnote,1Liberation from phenomenal existence as the supreme end of life
libtech_14_footnote,2A preparation of boiled milk
libtech_15_footnote,3A community in Saurashtra
libtech_16_footnote,1In Saurashtra
libtech_17_footnote,2Share in State lands as inheritance
libtech_18_footnote,1Life-force
libtech_19_footnote,1A fabulous jewel supposed to have the virtue of fulfilling a wish instantly
libtech_20_footnote,"1“The Call of Truth” by Rabindranath Tagore in the October issue of The Modern Review, Calcutta"
libtech_21_footnote,1The first day of 	the month of Kartika according to the Vikram era
libtech_22_footnote,"2That is, Kartik Sud 	1, observed in Gujarat as the New Year Day"
libtech_23_footnote,"2Vide”Optimism”, 	23-10-1921."
libtech_24_footnote,1Indian merchant of 	Natal; took prominent part in Gandhiji’s satyagraha campaigns in 	South Africa
libtech_25_footnote,
libtech_26_footnote,"1The letter bears 	the postmark:”Ajmer, November 3, 1921”. It was written while 	Gandhiji was on his way to Delhi. He returned to Ajmer on Wednesday, 	November 11, 1921."
libtech_27_footnote,"1Vide”Notes”, 29-9-1921, under the sub-title”Afflicted Madras”."
libtech_28_footnote,"1Governor of Bihar and Orissa, 1920-21; first Indian member of Viceroy’s Executive Council"
libtech_29_footnote,"1Vide”Notes”, 17-11-1921, under the sub-title”Brave Students”; also”Notes”, 24-11-1921, under the sub-title”More about Medical Students”."
libtech_30_footnote,"1Vide”Chirala-Perala”, 25-8-1921."
libtech_31_footnote,1From Cardinal Newman’s poem”Lead Kindly Light”
libtech_32_footnote,1Rabindranath Tagore in”The Call of Truth”
libtech_33_footnote,"1Vide”The All-India Congress Committee”, 10-11-1921."
libtech_34_footnote,1The meeting agreed to authorize the Working committee to relax  the conditions in exceptional cases.
libtech_35_footnote,1Pandit Motilal 	Nehru presiding
libtech_36_footnote,"1Not translated here. The letter, written by a teacher in the Antyajashram described the unhappy condition of the pupils in their homes. The parents disliked their children’s reformed habits and treated them very harshly."
libtech_37_footnote,"1From the references 	to Dil, tandurust and a bhajan of the addressee, it is evident that 	this letter was written on the Silence Day immediately following the 	one on October 31, 1921; vide”Letter to Mahadev Desai”, 	31-10-1921."
libtech_38_footnote,1The original is damaged here.
libtech_39_footnote,2ibid
libtech_40_footnote,1Delivered in Hindi at Bradlaugh Hall; Lala Lajpat Rai presided.
libtech_41_footnote,"2Vide “Why not in Golden Letters”, 8-2-1908."
libtech_42_footnote,1Swami Dayanand Saraswati (1824-83); founder of the Arya Samaj
libtech_43_footnote,1Sinful
libtech_44_footnote,1Custodian of a temple
libtech_45_footnote,"1Vide “Notes”, 13-10 1921, under the sub-title “A Contrast”; also “Notes”, 20-10-1921, under the sub-titles “A Magistrate’s Apology”, and “Accused’s Statement”."
libtech_46_footnote,"1Vide “Speech on Civil Disobedience, A.I.C.C., Delhi”, 4-11-1921."
libtech_47_footnote,1M. V. Abhyankar from Nagpur
libtech_48_footnote,2M. S. Aney (b. 1880) from Berar
libtech_49_footnote,"31884-1955; member, A.I.C.C., 1921-31"
libtech_50_footnote,"1For Mehta’s protest against this, vide “A Protest”, 1-12-1921."
libtech_51_footnote,"1On November 6, 1913; ” Is India Aroused”, 28-9-1907."
libtech_52_footnote,"1Bhagavad Gita, II. 59"
libtech_53_footnote,"11847-1933; President of the Theosophical Society; founder of the Central Hindu College, Benares; President, Indian National Congress, 1917"
libtech_54_footnote,"1Vide “The Pen or the Sword”, 17-11-1921."
libtech_55_footnote,"1At she Gujarat Political Conference held at Ahmedabad on August 27, 28 and 29, 1920."
libtech_56_footnote,1Millet
libtech_57_footnote,"2A thick, round cake of unleavened bread"
libtech_58_footnote,1A bill of exchange or a draft
libtech_59_footnote,2An Indian game
libtech_60_footnote,1Gujarati sayings
libtech_61_footnote,2ibid
libtech_62_footnote,1A worshipper of Vishnu
libtech_63_footnote,2Community traditionally engaged in trade and commerce. Most Jains belong to this community.
libtech_64_footnote,1Rules of moral and ethical discipline and external religious observances
libtech_65_footnote,2ibid
libtech_66_footnote,"1He was, however, persuaded to come. Vide “Speech at Public Meeting, Bombay, 17-11-1921."
libtech_67_footnote,1The letter was written in connection with the demonstrations on the occasion of the visit of the Prince of Wales who was to arrive in Bombay on November 17.
