footnote_no,footnote
libtech_1_footnote,1Ramnarayan Chaudhary
libtech_2_footnote,"1The source has “6”, but Wednesday was 7th."
libtech_3_footnote,"1Vide “Letter 	to Shanta”, 1-1-1931."
libtech_4_footnote,1Salutation
libtech_5_footnote,"1The source explains : “Harilal asked for an interview with the Sardar in Arthur Road Prison, but the Sardar refused to see him, as he was drunk and as the interview asked for appeared to have been arranged by the British Government of India for propaganda purposes. All the same, an account of the interview—that never took place—appeared in the Evening News of India and words were placed in the Sardar’s mouth which he had never uttered. The Sardar strongly resented this and his  contradiction appeared in the papers the next day.”"
libtech_6_footnote,1A few words here are illegible in the source.
libtech_7_footnote,"1Of Ashram 	Bhajanavali; vide Vol. 	“Let us repent”, 2-4-1931."
libtech_8_footnote,"1The source has “12-12-1931” which appears to be a slip, for on that date Gandhiji was in Rome. From the reference to the addressee’s release from Gujarat Jail which, according to the addressee, took place some time during the last week of December 1930, it is clear that the letter was written in January."
libtech_9_footnote,"1Vide “Letter to Mirabehn”, 7/12-1-1931."
libtech_10_footnote,"1For the text of 	the Gita  discourse 	(Ch. X) which 	followed,  vide 	“Letters on 	 the"
libtech_11_footnote,1The names have been omitted.
libtech_12_footnote,1The names have been omitted.
libtech_13_footnote,1A word here is not 	legible in the source.
libtech_14_footnote,"1Jail Superintendent, Yeravda Central Prison, Poona"
libtech_15_footnote,"1The Golden Book 	of Tagore, 1931"
libtech_16_footnote,"1The reference is to verse 32, Chapter XI of the Bhagavad Gita."
libtech_17_footnote,2ibid.
libtech_18_footnote,2Arthur Road Prison
libtech_19_footnote,3Bombay
libtech_20_footnote,1An offering prepared from sesame and jaggery
libtech_21_footnote,"2Vide “Letter to R.V.Martin”, 8-7-1930."
libtech_22_footnote,3Part of the first verse of the Ishopanishad
libtech_23_footnote,4Dr. Kanuga’s 	daughter
libtech_24_footnote,"2The permission was 	given on January 26, the day Gandhiji was released. The following 	notings, reproduced from Bombay Secret Abstracts, were recorded on 	this letter :"
libtech_25_footnote,"1Vide letter 	to the addressee, “Letter to Vanamala Parikh”, 10-1-1931. This 	letter was presumably written on Saturday week."
libtech_26_footnote,"2‘That which is’; the reference is to verse 16, Chapter 11 of the Bhagavad Gita."
