footnote_no,footnote
libtech_1_footnote,1Vide 	“Constructive Programme: Its Meaning and Place“ 13-12-1941. 	In the revised edition it became the sixteenth item.
libtech_2_footnote,1J. C. Kumarappa’s article about the new constitution of the A.I.V.I.A. to which this note was appended is not reproduced here.
libtech_3_footnote,1Of which only extracts are reproduced here
libtech_4_footnote,"2The pamphlet, not 	reproduced here, described the miserable plight of the"
libtech_5_footnote,1This appeared under “Notes”.
libtech_6_footnote,2In 1934
libtech_7_footnote,"1However, Gandhiji met the addressee on February 18, 1942."
libtech_8_footnote,1Vinoba Bhave’s metrical Marathi rendering of the Gita. Chapters IX and XII deal with devotion.
libtech_9_footnote,"2Jamnalal Bajaj had died of cerebral haemorrhage in the afternoon. For an account by Mahadev Desai, vide Appendix “Mahadev Desai’s Letter to C. Rajagopalachari”, 14-2-1942."
libtech_10_footnote,1Devotional verse
libtech_11_footnote,1The following three sentences are from the Hindi.
libtech_12_footnote,1This sentence is in English.
libtech_13_footnote,"1The source has “1941”, which is a slip, as is evident from the reference to Jamnalal Bajaj’s death."
libtech_14_footnote,2The following paragraph is from the Hindi.
libtech_15_footnote,"1Kamala Nevatia, Madalasa and Umadevi Agrawal"
libtech_16_footnote,"2Vide “Speech at Benares Hindu University”, 21-1-1942."
libtech_17_footnote,"1This was sent on February 12, 1942, to Jawaharlal Nehru who passed it on to the addressee the next day."
libtech_18_footnote,"2The meeting, 	however, took place on the 20th and 21st; vide 	“Talk with Friend”, 	20-2-1942 and “Talk with Friends—II”, 21-2-1942."
libtech_19_footnote,"3One of which is not available; for the other, vide “Letter to Chiang Kai- shek”, 11-2-1942"
libtech_20_footnote,"4Vide “Telegram to Chiang Kai-Shek”, 13-2-1942."
libtech_21_footnote,5Of the Garhwal Regiment who in 1930 had refused to fire upon the Khudai Khidmatgars and had undergone a long sentence
libtech_22_footnote,6Mridula Sarabhai
libtech_23_footnote,1Jamnalal Bajaj
libtech_24_footnote,1What follows is in 	English.
libtech_25_footnote,"3Vide “A 	Letter”, 14-2-1942."
libtech_26_footnote,1Amritlal V. Thakkar
libtech_27_footnote,2This was addressed 	to about 190 friends of Jamnalal Bajaj. Copies in Urdu script were 	also sent.
libtech_28_footnote,"3This appeared under 	“Notes”. The Gujarati original appeared in Harija- nbandhu, 	22-2-1942."
libtech_29_footnote,"1Vide “Letter”, 	14-2-1942."
libtech_30_footnote,2Viyogi Hari
libtech_31_footnote,1This appeared under “Notes”.
libtech_32_footnote,"2The last three 	lines of the letter were struck off by the jail authorities in 	Hazaribagh where Jayaprakash Narayan was imprisoned. Vide also 	“Letter to Jayaprakash Narayan”, 17-2-1942."
libtech_33_footnote,
libtech_34_footnote,"4Vide “Lawless 	Limbdi”, 20-2-1939 and “Limbdi”, 31-8-1939."
libtech_35_footnote,5Evacuees
libtech_36_footnote,"1In April 1928; vide “My Best Comrade Gone”, 26-4-1928."
libtech_37_footnote,2Only extracts from the letter are reproduced here.
libtech_38_footnote,1The following 	paragraph is in Gujarati.
libtech_39_footnote,2This was in reply 	to the question: “What is the reason for people’s apathy to 	social service activities?”
libtech_40_footnote,"1This appeared under “Notes” The Hindi original appeared in Harijan Sevak, 22-2-1942."
libtech_41_footnote,"1This appeared in 	Harijan, 22-2-1942, under “Notes”, sub-title, “Mean and 	Vindictive”, with the date-line “On the train to Calcutta, 	17-2-1942”."
libtech_42_footnote,1Of Meerut
libtech_43_footnote,2Harijan here has 	“workers”.
libtech_44_footnote,1Of the University 	of Melbourne. He had once come to the Ashram.
libtech_45_footnote,1For the dental 	treatment of Amtussalaam
libtech_46_footnote,"2Vide “Hindi 	+ Urdu = Hindustani”, 2-2-1942."
libtech_47_footnote,1To appear for her 	examination
libtech_48_footnote,2Goseva Sangh
libtech_49_footnote,"3A Canadian lady who 	had met Gandhiji in Kingsley Hall, London"
libtech_50_footnote,1Wife of Colonel Bhandari
libtech_51_footnote,2Breathing exercise
libtech_52_footnote,1Pattabhi 	Sitaramayya
libtech_53_footnote,1At the end of the first talk the Madame said: “I have met too many men to succumb to anyone. But the Mahatma has captivated me.”
libtech_54_footnote,2Addressee’s daughter
libtech_55_footnote,1By mistake the dhanush takli offered to the Madame had been taken to the station along with Gandhiji’s luggage.
libtech_56_footnote,2Reproduced from 	Mahadev Desai’s “A Historic Meeting”. Chiang Kai-shek and his 	wife called on Gandhiji within an hour of his arrival at Birla Park.
libtech_57_footnote,3Captain Bhagat
libtech_58_footnote,"1The Gujarati original of this appeared in Harijanbandhu, 1-3-1942, under the date-line “Sevagram, 23-2-1942”."
libtech_59_footnote,"2Approached by correspondents regarding the nature of the talks, Gandhiji said: “Take it from Jawaharlal, I won’t give you anything.”"
libtech_60_footnote,3From Amrita Bazar 	Patrika
libtech_61_footnote,1The Gujarati here adds: “But the woman who suffers the injury can more aptly be described as a victim of rape rather than as one who has lost her virtue.”
libtech_62_footnote,1The Gujarati here adds: “Knowledge of a single case is enough to frighten a woman who is already a victim of fear.”
