footnote_no,footnote
libtech_1_footnote,1The following item
libtech_2_footnote,"1Vide however, “Message to Mahomed Ali”, 10-9-1923."
libtech_3_footnote,"1This was also published in The Hindu, 20-1-1924 and The Searchlight, 25-1-1924."
libtech_4_footnote,"2The message, given to Dr. Phatak in response to anxious inquiries from all"
libtech_5_footnote,"3The source gives the date as January 19, obviously a slip. Gandhiji was"
libtech_6_footnote,"1The interview between Gandhiji and Roy, an exponent of Indian music and inmate of the Aurobindo Ashram, Pondicherry, took place at the Sassoon Hosptial. The extract given here is from a report which was also reproduced in The Hindu,"
libtech_7_footnote,"1Dr. Sumant Mehta, editor of the Gujarati magazine published from Ahmedabad, called on Gandhiji at the Sassoon Hospital before release."
libtech_8_footnote,"1In a letter of March 26, 1924 from New York, to Devdas Gandhi, Drew Pearson threw light on the manner in which the script of the “interview” was prepared for release. Enclosing “the copy of the interview with father which you so kindly cabled me recently,” Pearson went on to write, “You will note that the editor has taken certain privileges with the interview by dating it as cabled from India. My original article explains that the interview was cabled by you. The interview appeared in about 50 papers in the United States, the list of which I enclose, together with 8 papers in Australia and New Zealand, 3 in Japan and China, 4 in Canada and was sent to other papers in Brazil, Argentine, Chile, Mexico, Cuba, South Africa and Hawaii. You will note that I have enlarged a little bit on your skeletonized cable. In such places where you referred to the fact that your father’s views do not change, I looked up his views as recorded in speeches and clippings from Young India and used such as a basis for enlarging the interview. I did this rather in a hurry and there was not time for your approval, but I trust it will be satisfactory for you.” Acknowledging Devdas Gandhi’s letter of March 7, Pearson wrote again on April 15, thanking him for his “trouble and thoughtfulness in telegraphing the message from your father. As I told you in an earlier letter, it was published widely all over the United States. I trust your father did not object to my quoting from his past speeches and writings. . . The telegram arrived in its original form without censorship.”"
libtech_9_footnote,2 The answers were obviously given after Gandhiji’s release on this date.
libtech_10_footnote,"1Vide “Neither 	a Saint nor a Politician”, 12-5-1920."
libtech_11_footnote,"2This was in reply 	to Lajpat Rai’s telegram of February 6, 1924, which read: 	”Returned Lahore this morning. Not quite well. Prakasam wires you 	want me Poona. Wire your wishes.”"
libtech_12_footnote,"3Vide “Letter 	to Lajpat Rai”, 8-2-1924."
libtech_13_footnote,"4This was conveyed 	by C. F. Andrews to the members of the Sabarmati Ashram and the 	Gujarat Vidyapith on February 6. For Andrew’s statement on 	Gandhiji’s release, vide 	Appendix “Andrews’ 	Statement on Gandhiji’s Release”, 7-2-1924."
libtech_14_footnote,1This was also published in The Bombay Chronicle and The Hindu. 8-2-1924.
libtech_15_footnote,1The letter was written on the third day after Gandhiji’s release on February 5.
libtech_16_footnote,"1Part of this 	letter, which is likely to have been written in English, was 	published in The 	Hindu, 12-2-1924. It 	was in reply to a telegram of February 7 from Lajpat Rai, reading: 	“Will be fit to travel few days. Will come immediately. Meantime 	awaiting your letter. Your health greatest importance.”"
libtech_17_footnote,"1Lajpat Rai had 	telegraphed Gandhiji on February 12, 1924,: “Thanks. Can start 	fourteenth reaching eighteenth. Wire wishes.” Lajpat Rai replied 	to this stating that he would reach Poona on February 17 and see 	Gandhiji the following day. S.N. 8326."
libtech_18_footnote,2As given in Mahomed 	Yakub’s reply dated February 17.
libtech_19_footnote,3Central Legislative 	Assembly of which he was a member
libtech_20_footnote,"4Mahomed Yakub in 	his reply agreed to respect Gandhiji’s wish, and added: “The 	contents of your letter are so noble that I would like to have them 	placed on the record of the Assembly.” S.N. 8334"
libtech_21_footnote,1The Wednesday 	following the commencement of addressee’s fast to which the letter 	alludes fell on this date.
libtech_22_footnote,2Addressee’s wife
libtech_23_footnote,3This statement was 	published generally in the Press.
libtech_24_footnote,3Congress leader of 	the Punjab.
libtech_25_footnote,"4Vide “Notes”, 	6-4-1921."
libtech_26_footnote,"1Vide “The End of the Struggle”, 8-7-1914."
libtech_27_footnote,"1The source has “poor”, evidently a misprint."
libtech_28_footnote,2Indians and natives in South Africa were forced to reside in certain areas which were known as “Locations”.
libtech_29_footnote,"1This was in reply 	to Lajpat Rai’s telegram of February 15, 1924, which read: “Had 	fever yesterday. Could not start. Will wire again.”"
