footnote_no,footnote
libtech_1_footnote,"1The Gujarati 	version of this appeared in Harijanbandhu, 	14-12-1947."
libtech_2_footnote,"2Vide “Speech 	at Prayer Meeting”, 25-11-1947."
libtech_3_footnote,"1The article 	entitled “Reconstitute Film Censor Boards” appeared in 	 Harijan,"
libtech_4_footnote,"1M. S. Subbulakshmi, 	eminent exponent of Carnatak music"
libtech_5_footnote,"1Vide Appendix “A. I. C. C. Resolutions”, Resolution (2), “Repatriation of Refugees”, 15-11-1947."
libtech_6_footnote,1Women workers
libtech_7_footnote,"1An Inter-Dominion 	Conference was held in 	Lahore on December 6, to  consider ways and means for the 	restoration of abducted women."
libtech_8_footnote,1Minister in charge of Relief and Rehabilitation in Pakistan; he had suggested at the Conference that a joint organization of the Dominions of India and Pakistan should be formed for the restoration of kidnapped women and children to their families.
libtech_9_footnote,2Daughter of Ambalal Sarabhai; one of the trustees of the Kasturba Gandhi National Memorial Trust
libtech_10_footnote,"3Rameshwari Nehru; Vice-President, Central Board of Harijan Sevak Sangh; President of the women’s section set up by the Ministry of Relief and Rehabilitation"
libtech_11_footnote,"1The simile of the rose is a recurrent analogy in Gandhiji’s definition of service and spiritualism: vide “Speech at Thirumangalam”, 30-9-1927, “Interview to  a Missionary”, before 22-3-1935 and “Answers to Questions”, 1-12-1936."
libtech_12_footnote,"1Charles Freer Andrews (1871-1940); English missionary, author and educationist; a close associate of Gandhiji and Rabindranath Tagore"
libtech_13_footnote,2Benarsidas Chaturvedi and Marjorie Sykes
libtech_14_footnote,"1A Gujarati version of this appeared in Harijanbandhu, 14-12-1947."
libtech_15_footnote,2Pritam
libtech_16_footnote,"1As Gandhiji was 	observing silence, his written speech was read out at the prayer 	meeting."
libtech_17_footnote,1Wife of Mian 	Iftikhar-ud-din
libtech_18_footnote,"2President, Punjab 	Provincial Congress Committee; left Congress in 1946 and joined the 	Muslim League; Minister of Rehabilitation in Pakistan till November, 	1947; President, Punjab Muslim League, 1950; on being expelled from 	it founded the Azad Pakistan Party"
libtech_19_footnote,"1Vide “Speech at Prayer Meeting”, 3-12-1947."
libtech_20_footnote,"1This appeared under “Notes”, a Hindi version of which appeared in Harijan Sevak, 21-12-1947."
libtech_21_footnote,2From Dilhiman Gandhiji—II
libtech_22_footnote,1A group of local Muslims called on Gandhiji soon after. He gave them similar advice that they should set forth their views in a public statement if they felt that the minorities in Pakistan were not getting a fair deal and boldly and unequivocally say that this was a disgrace to Pakistan and a stigma on Islam.
libtech_23_footnote,1Of Hazarat Moinuddin Chishti
libtech_24_footnote,1Wife of Purushottam 	Bhatt
libtech_25_footnote,"2A Hindi version of this appeared in Harijan Sevak, 21-12-1947."
libtech_26_footnote,"1The Rulers of 	Sangli, Aundh, Phaltan, Miraj (Senior), Ramdurg and re- 	presentatives of Bhavnagar and other States met Gandhiji in the 	evening."
libtech_27_footnote,2Purushottam Bhatt
libtech_28_footnote,1The versions available in  Mahatma  and Mahatma Gandhi—The Last Phase
libtech_29_footnote,1J. C. Kumarappa
libtech_30_footnote,1Shrikrishnadas Jaju
libtech_31_footnote,2All India Village Industries Association
libtech_32_footnote,1The two-day session was presided over by Zakir Husain.
libtech_33_footnote,"2From The Hindustan Times, 13-12-1947"
libtech_34_footnote,1It was decided to 	hold an All-India Basic Education Conference from March 6  to 9 in 	Bihar. In 	the mean 	time a preliminary 	conference was to 	be held at 	Sevagram  to 	work on 	the reorganization plan.
libtech_35_footnote,"1Vide “Speech at Prayer Meeting”, 5-12-1947."
libtech_36_footnote,"1On December 11, there was a demonstration in Calcutta against the Security Bill, which was pending in the Assembly. One person was killed and several people were injured in the clash between the demonstrators and the police."
libtech_37_footnote,2The Gujarati 	original is not available.
libtech_38_footnote,"1A Gujarati version of this appeared in Harijanbandhu, 21-12-1947."
libtech_39_footnote,"2Vide “Speech at Prayer Meeting”, 10-12-1947."
libtech_40_footnote,"1A Gujarati version of this appeared in Harijanbandhu, 21-12-1947."
libtech_41_footnote,"2A Hindi version of this appeared in Harijan Sevak, 21-12-1947."
libtech_42_footnote,1Not traceable
libtech_43_footnote,"3The Deccan States’ Union consisted of the States of Aundh, Bhor, Miraj Junior, Sangli, Ramdurg, Phaltan, Kurundwar Senior and Kurundwar Junior."
libtech_44_footnote,1Addressee’s wife
libtech_45_footnote,2Addressee’s 	daughter
libtech_46_footnote,"3Ten volumes of 	Gandhiji’s writings in Gujarati edited by the addressee. For 	Gandhiji’s foreword to it, vide 	“Foreword”, 	before 29-7-1946."
libtech_47_footnote,1Literally “dew”
libtech_48_footnote,1Gandhiji had toured the Punjab in October-December 1919.
libtech_49_footnote,"1The   letter 	  is   not 	  reproduced   here. 	  The   correspondent 	  had   rejected the 	explanation suggested by 	Richard B. 	Gregg, for 	the recent violence in 	India. Vide 	“A Psychological 	Explanation”, 11-11-1947."
libtech_50_footnote,"2Attributing great significance to the Chakra, Prof. Radha Kumud Mookerjee traced its origin to Lord Vishnu’s Sudarshan Chakra— the Cosmic Circle, comprehending all that is animate or inanimate. The Buddha called it the Dhamma-Chakka—the Wheel of Righteousness—which was later adopted by Emperor Ashoka as the State symbol."
libtech_51_footnote,"2I Corinthians, ch. 	13"
libtech_52_footnote,1II. 55-72
libtech_53_footnote,1 The article was published under the title “Democratize Our Railways” in
libtech_54_footnote,"4As Gandhiji was 	observing silence, his written speech was read out at the meeting."
libtech_55_footnote,1December 12
libtech_56_footnote,"2Which appeared in 	Harijan Sevak, 	4-1-1948 and 	11-1-1948 under the title “Prayashchittaki Yatra”"
libtech_57_footnote,"1The articles 	entitled “Hindi ya 	Hindustani”,  	“Somnathka  Mandir” 	 and “Notes” appeared in Harijan 	Sevak, 21-12-1947 and 28-12-1947."
libtech_58_footnote,"1Which appeared in 	Harijan, 4-1-1948 	and 11-1-1948, under the title “The Pilgrimage of Penance”"
libtech_59_footnote,1Varieties of pulses
libtech_60_footnote,"2NMBari Khan, 	addressee’s brother"
libtech_61_footnote,1On top of the 	letter Gandhiji has made the following note in English: Tagore’s 	equations:
libtech_62_footnote,"3MThe date has been 	inferred  from  the  letter 	 to  the  addressee  	dated December 	16, 1947; 	vide the 	preceding 	item."
libtech_63_footnote,"1A rich garment; 	literally, a silk sari, worn at a wedding"
libtech_64_footnote,2ibid
libtech_65_footnote,3Omission as in the source
libtech_66_footnote,
libtech_67_footnote,1Omission as in the source
libtech_68_footnote,1In the Ashram
libtech_69_footnote,2God in the form of the poor
libtech_70_footnote,"1(1865-1928); nationalist leader from  the  Punjab,  educationist  and journalist; organized a massive agrarian movement in the Punjab in 1907, and was deported to Burma; President of the Indian National Congress, 1920; died of injuries sustained during demonstration against Simon Commission"
libtech_71_footnote,"2A member of the Arya Samaj, a reformist sect of Hinduism, founded by Dayanand Saraswati"
libtech_72_footnote,3In Mareh 1918 and April 1935
libtech_73_footnote,} = ideal brother
libtech_74_footnote,1The letter is 	placed in the source among those of this date.
libtech_75_footnote,1The address is in 	Devanagari script.
libtech_76_footnote,"2Chandrani and her 	mother, who were assailed by some miscreants near Bhopal Station. 	Chandrani was thrown out of the train."
libtech_77_footnote,3Shwaib Qureshi
libtech_78_footnote,"1When the addressee 	and her mother failed to arrive at Delhi as scheduled on the 17th, 	Gandhiji had jocularly remarked: “Someone might have thrown Chand 	out mistaking her to be a Punjabi.”"
libtech_79_footnote,1Vide the 	following item.
libtech_80_footnote,"1Launched in 1917 against the  Tinkathia  system, under which peasants had to grow indigo on 3/20 of their holdings at the will of the landlords."
libtech_81_footnote,"1The audience was then addressed by Dr. Gopichand Bhargava. On his way back to Delhi, Gandhiji visited an open-air camp of the Meos and talked with the people there."
libtech_82_footnote,2Last and worst of 	the four yugas (aeons)
libtech_83_footnote,"1The All India Compost Conference; vide “Compost Manure”, 21-12-1947."
libtech_84_footnote,1In Bihar
libtech_85_footnote,2omissions as in the 	source
libtech_86_footnote,"1Bhagavadgita, 	VI. 5"
libtech_87_footnote,3ibid
libtech_88_footnote,1Omission as in the source
libtech_89_footnote,"2For the Gujarati article on the same subject, vide the following item."
libtech_90_footnote,2Vide the following item.
libtech_91_footnote,"1Vide “Letter 	to Narandas Gandhi”, 5-12-1947."
libtech_92_footnote,3Son of Ramdas 	Gandhi
libtech_93_footnote,1Omission as in the 	source
libtech_94_footnote,1From February to August 1928
libtech_95_footnote,"1Which appeared in Harijan Sevak, 28-12-1947, under the title “Somnathka Mandir”"
libtech_96_footnote,"2Vide “Need 	for Storing Grain in Villages”, 22-12-1947."
libtech_97_footnote,"3Sumitra, 	addressee’s daughter"
