footnote_no,footnote
libtech_1_footnote,1One word is 	illegible here.
libtech_2_footnote,"2As in the source. 	This was in reply to the addressee’s letter dated January 23,"
libtech_3_footnote,3In Devanagari
libtech_4_footnote,"1Popularly known as 	Sane Guruji, the addressee went on a fast unto death on May 1 to 	secure entry of Harijans into the Vithoba Temple at Pandharpur."
libtech_5_footnote,2The report of this 	and the following item appeared under this date-line.
libtech_6_footnote,"3The addressee gave 	up the fast on May 10, after an assurance that the templewould be 	opened to Harijans; vide 	also the following 	item and letter to the addressee, p. 401.The temple was opened to 	Harijans in 	November, 1947."
libtech_7_footnote,"4President, 	Maharashtra Harijan Sevak Sangh, Pandharpur"
libtech_8_footnote,5Vide the 	preceding item.
libtech_9_footnote,"6B. G. Kher, Chief 	Minister of Bombay"
libtech_10_footnote,7Shankerrao Deo
libtech_11_footnote,"8Vide also 	“Telegram to G. V. Mavalankar”, 7-5-1947."
libtech_12_footnote,"1Murders, arson, loot, destruction of property and conversions on a large scale had been reported in Dera Ismail Khan and Hazara Districts."
libtech_13_footnote,1Who accompanied 	Gandhiji during his morning walk
libtech_14_footnote,1The letter is not 	available.
libtech_15_footnote,1Ashadevi had drawn 	Gandhiji’s attention to the continuing ill health of Manu Gandhi.
libtech_16_footnote,2From the reference 	to Gandhiji’s arrival at Delhi where he reached on May 1.
libtech_17_footnote,3In the mean while 	the police arrived and took the man away.
libtech_18_footnote,1Gandhiji gave the juice to the two refugee children who had come with their mothers to see him.
libtech_19_footnote,"2Vide “Telegram 	to P. S. Sane” , 	1-5-1947 and “Telegram to Barve”, 1-5-1947"
libtech_20_footnote,1Someone then 	objected to the recitation from the Koran and Gandhiji stopped the 	parayer.
libtech_21_footnote,"1Dr. Sultan Sjhariar, Premier of Indonesia"
libtech_22_footnote,2The Rev. G. Haishao
libtech_23_footnote,3A percussion 	instrument
libtech_24_footnote,"1With Rajendra Prasad, Amrit Kaur and Harekrushna Mahtab"
libtech_25_footnote,1A hymn containing the thousand names of Lord Vishnu
libtech_26_footnote,1The gathering then observed two minutes’ silence.
libtech_27_footnote,"2For a report of the interview as recorded by the Viceroy, vide “Interview with Lord Mountbatten”, 4-5-1947"
libtech_28_footnote,1Sardar Baldev Singh
libtech_29_footnote,2Claude John Eyre Auchinleck
libtech_30_footnote,1Ahmed Mahomed Cachalia
libtech_31_footnote,"1(1876-1947); 	scholar of Buddhism; taught Pali in National College, Bombay and 	Fergusson College, Poona; participated in non-co-operation movement; 	was professor of Buddhist literature in Gujarat Vidyapith, 	Ahmedabad."
libtech_32_footnote,2Omission as in the 	source
libtech_33_footnote,1The addressee had 	slapped a little boy whom he had found tinkering with the garden 	fence.
libtech_34_footnote,"3Namely, the 	management of the Ashram at Sevagram during the illness of Chimanlal 	N. Shah"
libtech_35_footnote,"1According to The Hindu, referring to Lord Mountbatten Gandhiji said, “The British have sent their great warrior and statesman as Viceroy to finish the great act.”"
libtech_36_footnote,2This appeared under 	the title “Quit Now”.
libtech_37_footnote,3Gandhiji later 	remarked: “These people have this special quality. We must admit 	that they are outstanding as far as etiquette and discipline are 	concerned.”
libtech_38_footnote,1Owing to inclement weather the written speech could not be read out on May
libtech_39_footnote,"2The addressee, 	Member, Central Board of Revenue, had sought Gandhiji’s comments 	on his treatise “on the subject of salt in India, in order to 	provide a clear bird’s-eye view of our present production, 	distribution and consumption of salt, and to assist the Cabinet in 	deciding what form our future salt administration should take.”"
