footnote_no,footnote
libtech_1_footnote,"1Originally written 	in Gujarati, this 	appeard as  “from  	Harijanbandhu” published 	simultaneously with the source."
libtech_2_footnote,2Vide “An 	Autobiography”
libtech_3_footnote,3Harijanbandhu 	has “twenty-five”.
libtech_4_footnote,1Vide “Two Requests”
libtech_5_footnote,"1At Press Conference in Bombay on February 24, 1946"
libtech_6_footnote,2Permanent address
libtech_7_footnote,3Kishorelal G. Mashruwala
libtech_8_footnote,4The nine-fold devotion
libtech_9_footnote,
libtech_10_footnote,"1The source, however, has “moment”."
libtech_11_footnote,"2Vide “Statement to the Press”, 23-2-1946"
libtech_12_footnote,"2Vide “Letter 	to Vallabhbhai Patel”, 24-2-1946"
libtech_13_footnote,1Vide also “Conflict of Ideas”
libtech_14_footnote,"1His candidature for 	the University seat in the elections; vide 	“Letter from C. 	Rajagopalchari”, 21-2-1946"
libtech_15_footnote,"1Vide “Statement 	to the Press”, 26-2-1946"
libtech_16_footnote,"1Vide also 	“Statement to the Press”, 27-2-1946 and “Letter to Manchershaw 	R. Awari”, 28-2-1946"
libtech_17_footnote,1Executed in Porbandar State under serial number 3779
libtech_18_footnote,"2The statement was 	reported under the date-line “Poona, February 27”."
libtech_19_footnote,1Vide also 	the following item.
libtech_20_footnote,"3Vide footnote 	1, “Telegram to Secretary, C. P. Provincial Congress Committee”, 	20-2-1946 On February 20, 1946, the General Council of Nagpur 	Congress in an emergency meeting passed a resolution urging the 	Congress High Command to reconsider its decision having regard to 	Awari’s which was condemned by many Congressmen. Awari, however, 	in response to an appeal from Vallabhbhai Patel broke his fast on 	March 10, and agreed to meet him in Bombay on March 13. Vide 	also “Telegram to 	Manchershaw R. Awari”, 27-2-1946 and “Telegram to Manchereshaw 	R. Awari”, 28-2-1946"
libtech_21_footnote,2Temple
libtech_22_footnote,3Vide also 	the preceding item.
libtech_23_footnote,2Addressee’s wife
libtech_24_footnote,"1Vide also 	“Telegram to Poonamchand Ranka”, 27-2-1946"
libtech_25_footnote,"1The letter is 	scribbled on the addressee’s letter of February 27, 1946."
libtech_26_footnote,"2The addressee 	started Ashoka Ashram at 	Kalsi in 	July 1942, but 	was arrested in August. 	On his 	release after eighteen 	months, he resumed 	his work 	of developing 	village industries 	at the 	Ashram. He 	was also 	running a 	school and 	hospital in 	memory of Kasturba Gandhi 	at Nagthat, near Mussoorie."
libtech_27_footnote,4A Gujarati daily 	published from Bombay
libtech_28_footnote,"1The source, 	however, has March 28, 1946, but Gandhiji was not in Poona on that 	date."
libtech_29_footnote,2Illegible in the 	source
libtech_30_footnote,3A saying of the 	saint Dadu; vide 	“Ashram 	Bhajanavali”
libtech_31_footnote,4Ashadevi Aryanayakam
libtech_32_footnote,"5Vide “Letter 	to Poonamchand Ranka”,15-2-1946"
libtech_33_footnote,"1The reference is to 	printing work of Harijan, 	Harijanbandhu and 	Harijan"
libtech_34_footnote,2Addressee’s wife
libtech_35_footnote,"3The reference is to 	a copy of the addressee’s telegram to Abul Kalam Azad which read : 	“My fast on important issues. Central Parlimantary Board 	absolutely overridden and humiliated on undesirable candidates’s 	interference and conspiracy. We branded as cracks and illiterate. 	Grievances real. Please regard Province’s interests.” Vide 	also “Telegram to 	Manchershaw R. Awari”, 27-2-1946"
libtech_36_footnote,"1Addressee’s daughter, Abha Gandhi"
libtech_37_footnote,"2Dated February 20, it was about his and his son, Sailendra Nath’s future programme."
libtech_38_footnote,"3Chimanlal N. Shah, Manager, Sevagram Ashram"
libtech_39_footnote,"1Orginally written in Hindi, this appeared as “from Harijan Sevak” pubished simultaneously with the source."
libtech_40_footnote,"2Originally written in Gujarati, this appeared as “from Harijanbandhu” published simultaneously with the source."
libtech_41_footnote,1The following sentence is translated from the Gujarati version.
libtech_42_footnote,"1Orginally written in Gujarati, this appeared as “from  Harijanbandhu” published simultaneously with the source."
libtech_43_footnote,3The rest of the sentence is translated from the Gujarati version.
libtech_44_footnote,"2Vide “Telegram 	to Manchershaw R. Awari”, 28-2-1946"
libtech_45_footnote,4Grinding stones
libtech_46_footnote,3J. S. Drewe
libtech_47_footnote,4Sir David John 	Colville
libtech_48_footnote,1This word and the 	sentence which follows are translated from the Gujarati version.
libtech_49_footnote,"1Henry Noel 	Brailsford, journalist and author; leader-writer for Manchester 	Guardian and Daily 	News; joined the 	Independent Labour Party in 1907"
