footnote_no,footnote
libtech_1_footnote,"1Vide “Hindi or Hindustani”, 9-5-1936"
libtech_2_footnote,"2For extracts from the letter, vide  Appendix,  “For  Hindustan  only”, 9-5-1936."
libtech_3_footnote,"1Vide “Letter to Purushottam and Vijaya Gandhi”, 14-5-1936"
libtech_4_footnote,2Vide the preceding item.
libtech_5_footnote,"2Kanti Gandhi, Kanu Gandhi and Navin Gandhi; in fact, cousins"
libtech_6_footnote,1A stringed musical instrument
libtech_7_footnote,"1Vide “A 	Great Friend Gone”, 16-5-1936"
libtech_8_footnote,"2Bhagavad Gita, 	II. 20 and 22"
libtech_9_footnote,"1A German architect who became a friend and associate of Gandhiji in South Africa; vide also “Letter to Amrit Kaur”, 28-5-1936"
libtech_10_footnote,1Vide “Letter 	to Esther Menon”14-5-1936
libtech_11_footnote,"2Vide “Letter to Mirabehn”, 14-5-1936"
libtech_12_footnote,1From the contents 	and the G.N. Register
libtech_13_footnote,2A small town in the 	inhosptiable terrain of the Dangs
libtech_14_footnote,"3A worker of the 	Bhagini Samaj, Bombay"
libtech_15_footnote,"1Vide “Telegram 	to Prabhavati”, 13-5-1936"
libtech_16_footnote,1Krishnan Nair
libtech_17_footnote,2Lakshmi Narayan Gadodia
libtech_18_footnote,1Travancore
libtech_19_footnote,"3The first 	cutting read: Bombay, May 	18—Mr. Jawaharlal 	Nehru, addressing  a 	ladies' meeting this 	evening, said that he was 	asked in 	several places why 	he had not included women 	in the 	Congress Working 	Committee. He was 	surprised that no 	such question 	was forthcoming 	from women."
libtech_20_footnote,1The addressee had 	suggested to Gandhiji to accept as his guru a certain person living 	near Madras.
libtech_21_footnote,"1Vide “Letter 	to Zakir Husain”, 11-5-1936"
libtech_22_footnote,2This appears to be 	a slip for ‘13’.
libtech_23_footnote,2Lala Lajpat Rai
libtech_24_footnote,"1Vide Appendix 	“Letter from Jawaharlal Nehru”, 25-5-1936, also “A False 	Alarm”, 6-6-1936."
libtech_25_footnote,1Tansukh Bhatt
libtech_26_footnote,2Balwantsinha G. 	Shah
libtech_27_footnote,"1Gandhiji had used 	this expression in the letter dated May 14, 1936."
libtech_28_footnote,"2The addressee 	had pleaded 	lack of 	confidence in 	her own capacity 	to grow 	into an illustrious 	brahmacharini, as 	hoped for by Gandhiji. 	Vide “Letter to Premabehn 	Kantak”, 13-2-1933"
libtech_29_footnote,3Munnalal G. Shah
libtech_30_footnote,"1Vide “Letter to Premabehn Kantak”, 6-5-1936"
libtech_31_footnote,2Son of Vyasa and the ideal brahmachari described in the Bhagavata.
libtech_32_footnote,"3The addressee 	could not readily 	believe Gandhiji's confession of 	involuntary violation 	of brahmacharya. 	Vide “Nothing 	without Grace”, 	and letter  to 	 the addressee, 	“Letter to Premabehn 	Kantak”, 6-5-1933. After an 	inconclusive discussion 	with and at 	the instance 	of Acharaya 	Bhagavat the addressee 	had hesitantly 	sought clarification 	from him."
libtech_33_footnote,"1Vide  “For Contraceptives”, 4-4-1936 and “For Women Reformers”, 2-5-1936"
libtech_34_footnote,2In fact Chapter III. 6
libtech_35_footnote,"3Vide New Testament, St. Matthew , XIX, 12."
libtech_36_footnote,4Vinoba Bhave's 	disciple Mahadevitai
libtech_37_footnote,1Vide “In 	Memoriam”
libtech_38_footnote,1The addressee “had 	gone down with a severe attack of malaria.”
libtech_39_footnote,1In the last week of October
libtech_40_footnote,1Custom
libtech_41_footnote,2The source has “bribery”.
libtech_42_footnote,3Dr. M.A. Ansari's 	brother's son
libtech_43_footnote,1The source has “customs.”
libtech_44_footnote,"2Radhakrishna; vide 	“Letter to 	Mirabehn”, 22-5-1936"
libtech_45_footnote,
libtech_46_footnote,"1Vide “In Memoriam”, 23-5-1936"
libtech_47_footnote,2ibid
libtech_48_footnote,1The letter is not 	available.
libtech_49_footnote,"1Presumably, 	Rameshwardas Poddar's son 	Shriram  and  	Purushottamdas Jajoria's 	daughter Lakshmi"
libtech_50_footnote,4Illegible
libtech_51_footnote,"1Vide “Letter 	to Prabhavati”, 19-5-1936"
libtech_52_footnote,5ibid
libtech_53_footnote,1Of Purushottam and 	Vijaya
libtech_54_footnote,"2Vide “Letter 	to Purushottam and Vijaya Gandhi”, 14-5-1936"
libtech_55_footnote,"2Vide, “Letter to Khwaja Abdul Majid”, 7-6-1936."
libtech_56_footnote,3Association with 	the good.
libtech_57_footnote,1& 2 	The source is 	mutilated here.
libtech_58_footnote,1Shwaib Qureshi
libtech_59_footnote,"3During Gandhiji's 	21-day fast which commenced on May 8, 1933"
libtech_60_footnote,"1Vide Appendix, “For Hindustani Only”, 9-5-1936."
libtech_61_footnote,"2Vide “Hindi or Hindustani”, 9-6-1936 and 16-5-1936."
libtech_62_footnote,"1Addressee's father, 	Abbas Tyabji"
libtech_63_footnote,3Tasadduq Ahmed Sherwani
libtech_64_footnote,2Addressee's brother's daughter
libtech_65_footnote,1Neither letter is available.
libtech_66_footnote,"3An inmate of the Harijan Ashram, Delhi"
libtech_67_footnote,
libtech_68_footnote,1Addressee's son
libtech_69_footnote,
libtech_70_footnote,2The postscript is 	in English.
libtech_71_footnote,"1The addressee had drawn “two alternative plans for the lay-out of the buil- dings, prayer-ground and compound”."
libtech_72_footnote,"1Gandhiji, in 	fact, stayed 	in Mauritius for 20 days;  vide “Speech  in 	 Mauritius”, 13-11-1901"
libtech_73_footnote,2Gandhiji apparently meant this for the addressee’s reply
libtech_74_footnote,"3Explaining this the 	addressee writes: “While I was building Bapu's mud cottage, a 	pucca brick bungalow happened to be being prepared for Jamnalalji at 	Paunar. In the severe storm referred to the little mud cottage stood 	firm and the brick bungalow collapsed.”"
libtech_75_footnote,"2What follows is a 	translation as given in the source, the corresponding"
libtech_76_footnote,"1Vide “Letter 	to Mirabehn”, 24-5-1936."
libtech_77_footnote,2Jamnalal 	Bajaj
libtech_78_footnote,
libtech_79_footnote,4The A.I.S.A. and 	the A.I.V.I.A.
libtech_80_footnote,1Illegible
libtech_81_footnote,2Addressee's 	daughter
libtech_82_footnote,3Vide footnote to “Letter to Jawaharlal Nehru”
libtech_83_footnote,"1The Association had 	pointed out that they were paying the spinners decent wages and 	...that if they had really reduced the wages of spinners, they would 	not spin for them but would forthwith go to the All-India Spinners' 	Association and that the prices raised by the All-India Spinners' 	Association were too high. Vide 	“Uncertified 	Khadi”, 11-4-1936."
libtech_84_footnote,"2The report appeared 	under the date-line “Tirupur, May 28, 1936”."
libtech_85_footnote,"1Published in 	Harijan, 23-5-1936, 	under the title “A City Woman on the Lucknow Exhibition”"
libtech_86_footnote,"1Vide “Letter to Amtussalaam”, 18-5-1936."
libtech_87_footnote,1Jamnalal Bajaj
libtech_88_footnote,"2Vide, “A False Alarm”, 6-6-1936."
libtech_89_footnote,"1Vide Appendix, “Letter from Jawaharlal Nehru”, 25-5-1936."
libtech_90_footnote,2A self-respecting 	person
libtech_91_footnote,1Shameless
libtech_92_footnote,4Bhulabhai J. Desai
libtech_93_footnote,2The other being 	Balwantsinha
libtech_94_footnote,3C. Rajagopalachari
libtech_95_footnote,1Cousin of S. 	Ambujammal
libtech_96_footnote,"4Vide 	Appendix “Letter 	from Vallabhbhai Patel 	to Rajendra Prasad”, 29-5-1936."
libtech_97_footnote,2Only excerpts of the letter are reproduced here.
libtech_98_footnote,"1Vide “For Contraceptives”, 4-4-1936; “For Women Reformers”, 2-5-1936; also “Birth-Control [-I], “Birth- Control-II” and “For the Young”, 28-3-1936"
libtech_99_footnote,"5Vide “Letter 	to Jawaharlal Nehru”, 21-5-1936"
libtech_100_footnote,2Addressee's sister
libtech_101_footnote,"3This sentence, 	being illegible 	in the 	source, is 	taken from Bapuna 	Patro 10: Shri 	Prabhavatibehnne,. 	The book however places 	the letter under May 20, which  is 	a slip."
libtech_102_footnote,
libtech_103_footnote,"1Not reproduced here; vide “Prize Essay on Barter System”, 26-8-1935"
libtech_104_footnote,"6Motilal Nehru, who 	had passed away on February 6, 1931"
libtech_105_footnote,2Who were accompanied by some students of the Science Institute
libtech_106_footnote,1Omission as in the 	source
libtech_107_footnote,1Jayaprakash 	Narayan's brother's daughter
libtech_108_footnote,"2Vide footnote 3, “Discussuion with C. V. Raman and Lady Raman”,"
libtech_109_footnote,1Sumangal Prakash
libtech_110_footnote,"1From the reference 	to Gandhiji’s proposed visit to Bangalore on May 31; Gandhiji left 	Nandidoorg for Bangalore on May 31, 1936; vide 	“Letter to Begum 	Mohammad Alam”, 9-1-1933"
libtech_111_footnote,3From the reference 	to the telegram; vide 	the preceding item.
libtech_112_footnote,1Some words here are illegible in the source.
libtech_113_footnote,"1On June 16, 1925."
libtech_114_footnote,2A purse of Rs. 100 was presented to Gandhiji. Accepting the purse he smilingly said: “It is too small. Only hundred rupees. Three times shame!”
libtech_115_footnote,"3According to Mahadev Desai's “Weekly Letter”, from which this and the following item are reproduced, these discussions took place at Nandi Hill where Gandhiji stayed till May 31, 1936."
libtech_116_footnote,
libtech_117_footnote,"1Daughter of Dr. Paul Deussen and wife of a doctor who, following the Nazi persecution of Jews had come of India. She was doing welfare work in Mysore."
libtech_118_footnote,"1Sharda, addressee's 	daughter"
libtech_119_footnote,2This sentence is from The Hindu.
libtech_120_footnote,3She had asked Gandhiji “the secret of teaching people to help themselves”.
libtech_121_footnote,
libtech_122_footnote,
libtech_123_footnote,
libtech_124_footnote,1Ismail Sheriff translated Gandhiji's speech into Kannada.
libtech_125_footnote,2The last sentence is illegible.
libtech_126_footnote,1Of Rs. 201
libtech_127_footnote,1The following two paragraphs are from The Hindu.
libtech_128_footnote,"3An address on behalf of the Municipal Council was presented to Gandhiji. Over 2,000 people attended the meeting."
libtech_129_footnote,"2From the reference to Kolar Gold-fields in the speech it is evident that this visit took place after May 31, 1936."
libtech_130_footnote,"1The letter is written from Nandi Hills which Gandhiji visited twice—in 1927 and 1936. The 1927 material has no reference to the addressee whereas the 1936 material indicates that Gandhiji was in communication with the addressee and there is evidence of the addressee teaching at the Rajkot Rashtriya Shala; vide, “Letter to Narandas Gandhi”, 3-7-1935; “Letter to Narandas Gandhi”, 20-9-1935 and “Letter to Narandas Gandhi”, 25-9-1935. Hence, the letter was presumably written between May 10 and 31, 1936 when Gandhiji stayed at Nandi Hills."
libtech_131_footnote,"1Extracted from Mahadev Desai’s “Weekly Letter”. The colony, consisted of 250 huts, built by the Municipality for its employees."
libtech_132_footnote,2He had embraced 	Islam and changed his name to Abdulla.
libtech_133_footnote,"3The reference is to 	the addressee’s cottage which was going to be built at Varoda, “an 	apology for a hill”, as Gandhiji had described it in a previous 	letter; vide “Letter 	to Mirabehn”, 30-5-1936"
libtech_134_footnote,1This was in reply 	to the addressee’s telegram saying: “Hindus shocked over 	Harilal’s conversion. Please guide how we can reclaim misguided 	brother.”
libtech_135_footnote,3Addressee’s wife
libtech_136_footnote,1Not clear in the 	source
libtech_137_footnote,"1Vide “Statement 	to the Press”, 2-6-1936"
libtech_138_footnote,2ibid
libtech_139_footnote,3This is not 	traceable.
libtech_140_footnote,"1The Statement, 	published in Harijan 	under the title 	“To My Numerous  Muslim 	Friends”, was issued 	to the Press 	on June 	2, 1936."
libtech_141_footnote,"1For Gandhiji’s comment on it, vide “Letter to P. M. Naidu”, 3-3-1936"
libtech_142_footnote,2Harilal’s son
libtech_143_footnote,
libtech_144_footnote,1Addressee’s daughter
libtech_145_footnote,1Addressee’s 	daughter
libtech_146_footnote,"2A collection of 	Hindi poems, Rotika 	Raga; vide “Letter 	to Shriman Narayan Agrawal”, 13-7-1936."
libtech_147_footnote,"3Captain C. Oommen, 	the Medical Expert of the Grace Medical Mission"
libtech_148_footnote,1To the Jullundur 	Municipality
libtech_149_footnote,1Narayan Moreshwar Khare
libtech_150_footnote,"2‘Shankarlal’in the source, which is obviously a slip."
libtech_151_footnote,1Addressee’s 	nephew
libtech_152_footnote,2An Ayurvedic 	physician of Bombay
libtech_153_footnote,1Vide the 	preceding item.
libtech_154_footnote,"2Vide, “Letter to Jawaharlal Nehru”, 21-5-1936"
libtech_155_footnote,"1A Swiss pacifist, President of the International Voluntary Service, who had come to India for helping in the relief work in Bihar"
libtech_156_footnote,2A Variety of cotton
libtech_157_footnote,
libtech_158_footnote,"1Not reproduced here. This and the other four articles of the series first appeared in Harijan and later in the form of a booklet, The Leprosy Problem."
libtech_159_footnote,4Addressee’s 	daughter
libtech_160_footnote,2Addressee’s son
libtech_161_footnote,"1Vide “Is Khadi Economically Sound?”, 20-6-1936."
libtech_162_footnote,"2From the contents 	it is evident that this was written after the letter to the 	addressee dated June 6, 1936; “Letter to Chhaganlal Joshi”, 	11-10-1935"
libtech_163_footnote,
libtech_164_footnote,"4Vide 	“Statement to 	the Press”, 2-6-1936"
libtech_165_footnote,5Addressee’s son
libtech_166_footnote,"1Vide 	“Uncertified 	Khadi”, 11-4-1936"
libtech_167_footnote,"1Illegible in the 	source. This letter appears to be the one mentioned in the letter to 	Mirabehn dated June 6, 1936, the following item."
libtech_168_footnote,1Daughter of S. 	Srinivasa Iyenagar. This is written in Hindi.
libtech_169_footnote,"1Mathuradas Asar, a 	khadi expert of Sabarmati Ashram who had gone to work   in Bihar"
libtech_170_footnote,"2The addressee had 	sent a cheque for Rs. 1, 000 for a memorial to Ansari."
libtech_171_footnote,3G. Ramachandran’s 	sisters’daughter.
libtech_172_footnote,4This is in Tamil 	script.
libtech_173_footnote,"1Vide “Letter 	to Zakir Husain”, 25-5-1936"
libtech_174_footnote,"1Mary Chesley, who 	died of pneumonia in May 1936, on her way to Badri- Kedar; vide 	“In Memoriam”, 	23-5-1936"
libtech_175_footnote,"2Vide “Letter 	to F. Mary Barr”, 24-5-1936"
libtech_176_footnote,2Illegible in the 	source.
libtech_177_footnote,"1Vide “Letter 	to Amtussalaam”, 5-6-1936"
libtech_178_footnote,"1Vide “Letter 	to F. Barr”, 7-6-1936"
libtech_179_footnote,2G. Ramachandran’s 	sister.
libtech_180_footnote,
libtech_181_footnote,1“Knowledge itself 	is service”; the motto was needed for the crest of the Lady Irwin 	College in Delhi.
libtech_182_footnote,"1Vide “Letter 	to Narandas Gandhi”, 5-6-1936"
libtech_183_footnote,"1An almost identical 	telegram was sent to Mohammed Habib, son-in-law of Abbas Tyabji."
libtech_184_footnote,2“Service itself 	is knowledge.”
libtech_185_footnote,"1Addressee’s 	father-in-law, Dr. Pranjivan Mehta"
libtech_186_footnote,"1Extracted from Mahadev Desai’s “Weekly Letter”. P.G. D’Souza, leader of the deputation, among other things pointed out that the Harijan Sevak Sangh took no account of work being done by Harijans who wanted H.S.S. Funds to be made available to them, that if Hindu opposition persisted the Missionaries were bound to accentuate their antagonism, that the Harijans were not being admitted in the Gurukul Ashram at Kengeri, that the Harijan Workers’Conference about to be held was going to be a purely non-Harijan affair and that it was no use concentrating on temple-entry when Harijans’economic and social conditions badly needed improvement."
libtech_187_footnote,1This was published in Harijan under the title “The Inwardness of Harijan Movement.”
libtech_188_footnote,"2Addressee’s 	father Abbas Tyabji died on June 9, 1936."
libtech_189_footnote,2From The Hindu
libtech_190_footnote,1Vide the preceding item.
libtech_191_footnote,2From a ghazal 	by Nazir Akbarabadi
libtech_192_footnote,1Areca-nut
libtech_193_footnote,2Extracted from Mahadev Desai’s “Weekly Letter”.
libtech_194_footnote,1A servant
libtech_195_footnote,"2According to the source, this and the following discussion took place at Bangalore where Gandhiji was till June 12, 1936."
libtech_196_footnote,1Of the Mysore University
