chapter_no,date,title,content
1,"August 	16, 1924",LETTER TO VASUMATI PANDIT,"
              CHI. 	VASUMATI,     ON 	THE 	TRAIN 	TO DELHI,  Sravana 	Vad 2 	[August 	16, 1924] 
  	I have your letter. I write this in the train on my way to Delhi. 	Devdaslibtech_1_footnote, 	Pyarelallibtech_2_footnote, 	Mahadevlibtech_3_footnoteand 	 Manzar  Ali  are  with  me.  I  shall return in a couple of days. 	Take care of your health. 
       CHI. 	VASUMATI  C/O 	DOLATRAI 	KASHIRAM 	& CO. 	[SURAT]  Blessings 	from  BAPU 
  From 	the Gujarati original: C.W. 454. Courtesy: Vasumati Pandit   "
2,"August 16,1924",LETTER TO RADHA GANDHI,"
         CHI. 	RADHA,     Saturday, Sravana Vad 2 [August 16,1924]libtech_4_footnote 
  	I got your postcard as well as the papers sent with Kesu. I write 	this letter on the train. I am glad that you find the place 	congenial. Ahmedabad water causes constipation. Both of you sisters 	move about freely as much as you like. I hope to return from Delhi 	on Friday. Devdas, Pyarelal and Mahadev, all three, are with me.   
      CHI. 	RADHA  C/O 	VORA SHIVLAL KARSANJI  RAJKOT 	CITY  Blessings 	from  BAPU 
  From 	the Gujarati original: C.W. 6029. Courtesy: Radhabehn Choudhri         
  "
3,,"RELIEF WORK IN
MALABARlibtech_5_footnote","
  
 I have to confess that the response to this appeal has been more prompt than I had expected. It has been proved not once but many times that, by God’s grace, compassion does exist in the hearts of the people. Many funds have been launched for this work. People may pay their contribution to Whichever fund they choose; I would only urge that pay, they must. Malabar’s misery is unimaginable. If a man expecting death survives, he dances with joy. He forgets hunger, thrist, heat or cold in the excitement of having survived. Our brothers and sisters in Malabar are in this predicament. Those who are dead are gone. The survivors are simply happy because they are alive. As days pass, their misery will increase, not diminish. We are humble creatures before God. We have the power to crush an ant and that makes us arrogant; Whereas God has a thousand times more power to crush us like ants and He does exercise that power on occasion. This action of His is, however, not “violence”, because He is omniscient and an ocean of compassion. Since we cannot pierce His mystery, we call Him the creator, preserver and destroyer of the world. He, in fact, neither creates nor preserves nor destroys. We know not what law governs our birth, life and death.
 Whatever it is, as long as we desire to live, it is our natural and inescapable duty to help others to live.
 Readers will be glad to know that some brothers and sisters are missing a meal every day, some have given up milk or other things and they are contributing to the Fund. What is thus saved. Even children have joined this work spontaneously. A handsome amount is likely to be collected in this way. A small girl had stolen three pice which too she paid to the Fund. A sister has donated her four bracelets and a chain of pure gold. Another sister has given her heavy necklace. A child has parted with his gold trinket and a sister With her silver anklets. One person has given two  toe-rings.  An  Antyajalibtech_6_footnotelibtech_7_footnotegirl  has offered voluntarily the ornaments worn on her feet. A young man has handed over his gold cufflinks.
Rs. 6994-13-3 have been collected in cash up to date. (Pleasesee
 
 “Notes (subtopic - Help to Malabar)”, 14-8-1924.
 the   last  pagelibtech_8_footnote).   The   following   amounts   were  deposited   with   the Bombay branch:
 A gentleman—Rs. 5; Dahyalal Harivallabh Joshi—Rs. I0; Vishveshwar Manilal—Rs. 101; a gentleman—Re.1.
 I trust that the collection will continue at the same rate at which it has started.
 CLOTHES
 Clothes are coming in large numbers. It is difficult to estimate their value. These clothes are most welcome on this occasion. When there is a cloud-burst, it is not possible to think of swadeshi and paradeshilibtech_9_footnotelibtech_10_footnote.  Therefore I  intend  to  accept  any  clothes  that  may  be offered. I do not have the nerve to say that I will not clothe a naked man in foreign garments. If India had been overflowing with khadi by now, I would, indeed, have said this. As long as I have not acquired this power, how can we, who are ourselves loaded with garments, be fastidious while clothing the naked? I have lost sight of the distinction between co-operation and non-co-operation on this occasion  of distress relief. I am prepared to serve under Government officials in the work of feeding the hungry; and I advise the non-co-operators to do the same. It does not mean that we should also attend meetings convened by the Government. We are not interested in these things. We should only perform the soldier’s job. If we collect funds, we should modestly extend relief without coming in the way of the Government to quarters where the Government has not reached or does not wish to reach. If the Government wills, it can extend abundant help. The entire work is so enormous that there is enough scope for private enterprise and private charity. Private enterprise  alone will not be able to meet the challenge; but whatever is left undone by Government aid can be undertaken by private relief alone. I am considering in consultation with Vallabhbhailibtech_11_footnotelibtech_12_footnotehow best to utilize the funds. Much depends upon the amount of money collected.
 If anyone’s contribution is not acknowledged in Navajivan, he should write to me. The intention to acknowledge all amounts is still there. In case of very small amounts, I intend to publish only the
 
 totals. Those who wish to remain anonymous, may kindly let me know their wish.
 If the donors of clothes remember the following instructions, it will be convenient to accept and forward the gifts:
 Used 	clothes may be 	washed before they are offered. Torn 	garments may first 	be stitched.  All 	clothes may 	be properly 	folded, bundled and 	labelled with the name of the donor and the number of garments. 
 We are not giving away these clothes to beggars. These, people, like ourselves, belong to clean and tidy middle-class families. I do hope that the same love, care and courtesy will be shown to them, as we do while giving something to our own brother or sister. Indeed we should show consideration and care while we give even to a beggar. It does not take much time to wash unclean clothes, stitch torn garments or to fold them all properly. It merely tests one’s fellow-feeling.
 STUDENT OF MAHAVIDYALAYA
 Readers are aware that students of the Mahavidyalaya have offered yarn; but, like the pupils of Shraddhanandjilibtech_13_footnotelibtech_14_footnotelibtech_15_footnoteduring the South African campaign, they have also donated manual work. About 75 students put in Work as labourers at the college building which is being constructed for them and they paid to this fund the wages they earned. I congratulate the students and hope that they will often undertake such manual labour which is the true way of utilizing the education acquired by them.
 WHERE TO GIVE?
 At Ahmedabad, the donations can be forwarded to the offices of the Provincial Committee and the Navajivan or to the Ashram. In Bombay, arrangements may be made with the Provincial Committee or the donations may be forwarded to the branch office of the Navajivan on Princess Street. Wherever money, yarn or clothes are forwarded, I Would advise the donors to take a regular receipt.
[From Gujarati]
 Navajivan, 17-8-1924
 
 
  "
4,,TEACHERS AND TRAINING IN SPINNING,"
  
 Bhai Harishankar Trivedi has written the following thought- provoking letter on this subject:libtech_16_footnote
 There is not the least doubt in my mind that students Would certainly learn to spin if teachers take an interest  in  and masterspinning and its related arts. Experience shows that students’ interest in a subject is sustained not by the subject-matter but by the teacher. My own experience has been that one teacher used to bore me to sleep while teaching chemistry, whereas another teacher kept me wide awake and interested in the same subject. The former, who talked and talked without clarifying the topic, was not liked while, as the other teacher elucidated the theme, one wished that his period should never end. The topic was the same as well as the students. Instruction by one, however, was absorbing and by the other insipid. The spinning-wheel holds a jar of nectar. In the Dakshinamurti Bhavan, it appears, there are teachers who can reveal this.
[From Gujarati]
 Navajivan, 17-8-1924
 "
5,,MY NOTES,"
  
 MAULANA SHAUKAT ALI IN KATHIAWAR
 Maulana Shaukat Alilibtech_17_footnotelibtech_18_footnotewired from Delhi that he, along with his companions, will start on a tour of Kathiawar and reach Rajkot on the 18th. the Khilafat Committees and other societies or associations who wish to invite him should write to him in time to the Rajkot address to enable him to fix engagements. I am confident that Maulana Shaukat Ali and his companions will be welcomed by Hindus as well as Muslims everywhere during their tour of Kathiawar.
 UTILITY OF “TAKLI”libtech_19_footnote
 Thislibtech_20_footnoteis  only   one   Of   many   experiences.   This   is   just   the beginning for takli. It has already been reported that the takli can spin
 
 up to 70 yards of yarn in an hour. The spinning-wheel can of course spin much more. But it is not proper to compare the takli with the wheel. A takli can be plied if you are unoccupied even for  five minutes. The Congress has exempted members from spinning during travel because the spinning-wheel cannot be plied in trains. If I had been aware of the utility of the takli then, the exemption during travel would not have been made. Onthe whole, the takli may be more useful than the wheel to one on a journey or otherwise busy, wanting to spin. The takli is an inexpensive spinning tool which can supplement if not replace the wheel. Moreover, if a takli is made out of a bit of tile, it would cost nothing at all.
 PUNISHMENT IN NATIONAL SCHOOLS
 
 A gentleman writes that I have got many resolutions passed in the teachers’ conference; that the teachers assented to all those resolutions half-heartedly in order to humour me; that it would be lucky if even one of them were implemented; and that I forgot to pass  a resolution about punishment of students in national schools.
 I hope the resolutions in the teachers’ conference were adopted not merely to humour me but with the idea of implementing them. I have no doubts like those expressed by this brother. I have presumed that national schools shun physical punishments. If this were not so, some teachers would have raised a discussion. The other possibility is that punishment is too common to surprise anyone. I am not prepared to imagine this possibility. I hope that the correspondent will have noticed only a few instances. Those teachers who punish their students are not teachers but jailors. The function of the teacher is to stimulate and attract the student and thus to help his advancement. I take it that faith in the power of the rod in training a child has been discarded by now. Thousands of teachers all over the world have seen that a child can be brought up better by patience than by punishment; the latter in fact only shows the teacher’s ignorance. It is the job of the teacher to make every subject interesting. A good teacher can make even a dry subject like Arithmetic interesting.
 WERE THEY DEMONS?
A gentleman has condemned Ramachandra, Yudhishthiralibtech_21_footnotelibtech_22_footnoteand
 
 Nalalibtech_23_footnotelibtech_24_footnoteand wants me to defend them. “Ramachandra made   Sita  go through the ordeal of fire and yet later abandoned her; Yudhishthira indulged in gambling and forfeited the right even  to  protect Draupadi; Nala cast aspersions on his wife and forsook her half naked in a dense forest. Should we call these three persons men or demons.?”
 This charge can only be answered by the poets or the virtuous heroines themselves. I judged as a layman and to me all the three men appear worthy of reverence. Rama’s story is extraordinary; but let us, for a moment, put the legendary Rama in line with the other two. If the three women had not been the wives of such heroes, history would not have remembered them as virtuous heroines. Damayanti never left chanting the name of Nala, Sita could not think of anyone in the world except Rama, and Draupadi, although indignant with Yudhishthira, would never move away from him. If we could enter the innermost hearts of these three men when they wronged their virtuous wives, we would be consumed by the fire of anguish seething there. Bhavabhutilibtech_25_footnotehas given us a moving account of the misery experienced by Rama. The five brothers, who tended Draupadi like a fresh flower, used to listen patiently to her angry words. Nala was not himself when he did what he did. Even the gods watched from the heavens Nala’s devotion to his wife when he sped away with Rituparnalibtech_26_footnote. For me at any rate the testimony of these three noble wives is enough evidence. It is, however, true that the poets have depicted these three wives as more virtuous than their husbands. Rama, Nala, Dharmarajlibtech_27_footnotewould become insignificant without Sita, Damayanti, Draupadi. The men are impulsive, their conscience is wayward and their devotion too is not undeviating; whereas the devotion of these heroines was steady like the lustre of a gem. The patience of women far surpasses that of men. Since forbearance is a mark of strength, these virtuous women were not weak but strong. What is man’s courage before woman’s? This weakness, however, is endemic to man as such, not particularly to Nala and the rest. The poets have depicted these women as embodiments of endurance. I do regard them as the pinnacle of virtue; but I cannot
 
 look upon their noble husbands as demons. Would not the fame of these women be sullied if we look on their husbands as demons? A demonic spirit cannot stay by the side of a virtuous woman. The husbands may well be considered inferior to their noble wives. But the men and women belong to the same category—both are worthy of reverence. I think it is equally wrong to regard everything old as despicable or as venerable. We should not give up the ideal  of woman’s duty while espousing the cause of her rights. I see no need for criticizing our ancient heroes in order to champion  women’s rights.
 CONTEMPT FOR “ANTYAJAS”
 Contempt for Antyajas is in evidence more in Kathiawar than in the rest of Gujarat. Antyaja brothers hailing from Kathiawar bring such news and others confirm it. A gentleman write that even now the Antyajas have to suffer the same humiliation in railway trains as  before. They are not allowed to be seated. If they sit down, the other passengers keep at a distance, insult and abuse them. Such contempt is taken as a part of religion since many who perpetrate it flaunt a  tilaklibtech_28_footnoteon their fore-heads. This contempt is not due to any uncleanness because the Antyaja brother can help himself and enjoy respect if he resorts to a small white lie. He has only to give out his  caste  as Thakore or Rathod. Only those who speak the truth have to suffer indignities. The Antyaja brothers who would not resort to untruth for the sake of momentary comfort are entitled to high praise. They thus prove that they are more virtuous than their revilers. If the railway officials are sympathetic, they can protect the poor Antyajas. Not all the passengers have this contempt for the Antyajas. Those who do not despise them should come forward as their protectors. The Antyajas should gain the confidence that the presence of a person with a khadi cap is a sure guarantee of their protection.
 SHORTAGE OF SCHOOLS FOR “ANTYAJAS”
A gentleman writes:
 Towns like Gadhada, Umrala. Mahuwa, Talaja and Sihor in Bhavnagar have enough children to sustain Antyaja schools even today. A gentleman from Bombay has even offered to bear the expenses for a school in Mahuwa; but no local citizen is willing to undertake the management and hence the opening of
 
 a school has been postponed.
 Is no one in Mahuwa and other towns prepared to undertake mere management of schools? If local citizens are not prepared, will not volunteers from other parts of Kathiawar undertake the work?
 DISTRESSING
 A perusal of the following  descriptionlibtech_29_footnoteof  Dholka  tahsil  will distress the reader.
 To sell out all cotton and all food-grains  because  they  fetch  a good price, is only buying trouble. A man cannot keep the money raised in this way and he is left in the end with the dust with which he had started. A man should retain at least his own requirements of cotton and food-grains.
 LACK OF FELLOW-FEELING
Another picture of the same tahsil is given belowlibtech_30_footnote
 The whole tragedy lies in walking away. We have not progressed beyond the family circle; that is why we cannot see our own good in what is good for our town. We were not very much concerned with the distress of Malabar. Mere preaching is the least effective in creating family ties among citizens. The effort may well start with preaching; but that is not enough. A tree does not take shape merely by our sowing a seed. It needs water and nurture and when it is just a sapling, it needs a fence. Without this, the whole effort may go waste. So with preaching too. We shall succeed only if we strive to strike root in one town and, through it, spread enlightenment to all other towns. If our objective is merely to collect funds, then it would be another matter. If, however, we wish to penetrate the hearts of people or to collect yarn from them, that can be achieved only by staying in the village. We shall progress faster if, instead of complaining against the people, we look critically at the shortcomings in our own work.
 FOREIGN V. SWADESHI SUGAR
 A gentleman writes that I have not discussed in detail “which sugar may be considered pure and which foreign”. It is not certain
 
 that bones, etc., are not used in refining swadeshi sugar. India imports sugar worth Rs. 180 million from other countries every year. I do not think that India can produce all this quantity in a short time. I myself use no sugar at all on most occasions. Its nutrient value is very small. Whatever sugar is necessary is available in sweet fruits. Chewing sugarcane is the best way of taking in sugar. When the season for sugarcane is at an end, one should use jaggery. Nevertheless, if one cannot do without sugar, one should try to get swadeshi sugar and should risk the possibility of shopkeepers making spurious mixtures.
 KHADI-WORK IN KATHIAWAR
 I  have  recently read the   distressing   report   published   by Mr. Amhurst in Vishwa Bharati about conditions in Kathiawar. Therein he says that there is progressive erosion of land and consequent danger of famine in Kathiawar on account of the destruction of forests. Since the area under pasture lands is decreasing, the once-famous cattle are decaying. The opening of factories in cities drains away the population from villages, and ultimately,  the extinction of villages leads to the ruin of cities also. These Changes will sap the artistic qualities of Kathiawar.
 This is almost a prophecy. It applies to India as much as to Kathiawar. The latter being a very small peninsula, it can even now be protected; that is why Mr. Amhurst could grasp the past and the future during the present transition. I have often stated that modern industrialism can prosper only in those countries which import raw materials from outside, or in other words, an industrial country can only prosper at the expense of another country. India does not feed on any other country. She herself is the prey of other countries, namely, England, etc. If our cities too start preying like these coun- tries, then the poor villager will have to suffer double exploitation.
 Kathiawar can save itself to some extent from this  awful situation. Trees should be planted and grown in every compound, the area under pasture should be increased and the craze for mills and ginning factories should be reduced. It does not need much mathematics to see that too many mills and ginning factories in a very small region are an unbearable burden on the people. If the princes and their ministers think calmly and unselfishly, they will realize that their sustenance depends upon the welfare of the villagers which requires the fulfilment of two conditions. Their farms should be prosperous and they should have some employment for their idle
 hours. This industry, being based entirely on cotton, is operated in the villagers’ cottage. The spinning-wheel is its centre. One who sustains the wheel, sustains the people. The spread of foreign or mill-made cloth should not be tolerated in Kathiawar.
 KHADI ASSOCIATION AT AMRELI
 I wish as well as hope that Kathiawar will participate in the current efforts to popularize spinning. I therefore welcome the journal issued by the Khadi Association at Amreli; whoever wants to learn the processes or whoever wants to pay his contribution to the Congress in yarn, will find in the journal information regarding many facilities available to him. Training is also available to those who want to learn the processes. I hope  many  brothers  and  sisters  from  Kathiawar  will benefit from these facilities. It is necessary to remember that the object of the Congress resolution was to make the middle-classes spin religiously. If this effort succeeds, the cult of spinning will be revived and the hungry stomachs of the poor will be filled. Before the spinning-wheel finds a place in every home, faith in its power has to be inspired. This can be done if the middle-classes accept the spinning-wheel as a sacrament; popularization of khadi is  as imperative as the spread of the spinning-wheel. The day when khadi sells as easily as ghee, we may presume that there will be no more starvation deaths in India. I wish that Kathiawar will play its full part in this divine sacrifice. The wonderful thing about this sacrifice is that one who performs it reaps his fruit immediately. If 2.6 million Kathiawaris put in labour worth one rupee on an average, they can save 2.6 million rupees every year.
 I would advise the workers of the Khadi Association not to be the least disheartened about their work. Doubt and despondency seem to be taking root in the land these days. At the slightest sign of determination, the clouds of despondency will disperse.
[From Gujarati]
 Navajivan, 17-8-1924
  "
6,,FOR GANDHIJI OR FOR THE COUNTRY,"
  
 A friend says that currently it has become a vogue insistently to ask the students, in the name of Gandhiji, to take up spinning. He wants to know if this is right.
 So long as I work for the country and for the country alone, this sort of appeal, under certain circumstances and to a certain extent, is justifiable. The appeal to spin for me has more effect than the appeal to spin for the country. Still, it is of course right that everyone should spin for the country. It is even better to spin for oneself in the ideal sense of the word spinning. For every worker who works for the country works for himself also. He who works for himself alone does harm to himself. Our good should conform with the country’s good. It should not be separated from the latter. Those who occasionally make a show of spinning and then stop it only throw  dust  into people’s eyes.
[From Hindi]
 Hindi Navajivan, 17-8-1924
 "
7,,APOLOGY,"
  
 Hindi Navajivan completes its third year today. I regret to say I have not been able to do much writing exclusively for  Hindi Navajivan. I want the readers to understand that the reason for this is not so much my unwillingness as the lack of time and to forgive me.
 Hindi Navajivan has not yet become self-supporting. I  have once said that it is not desirable from the public point of view to run a newspaper on loss. Hindi Navajivan is dedicated to the service of the people. Every reader should therefore consider it his own paper and try to make it self-supporting. At present 2,700 copies of it are sold. For it to be self-supporting, at least 3,000 copies should be sold. I do hope the readers will try to make good this deficiency.
[From Hindi]
 Hindi Navajivan, 17-8-1924
  "
8,"August 	18, 1924","LETTER T0 THE TRAFFIC SUPERINTENDENT, AJMER","
  
 
           TO  THE 	TRAFFIC SUPERINTENDENT  AJMER 	SIR,  AS 	AT THE ASHRAM,  SABARMATI,  August 	18, 1924 
  	I travelled 2nd class on Saturday last the I6th instant from 	Ahmedabad to Delhi. I had three third class attendants with me, of 	whom one, by permission of the Deputy Station Master, Ahmedabad, and 	under medical certificate, remained with me in the compartment. Two 	years ago before I was imprisoned I used to travel similarly on your 	as well as other Indian lines. Objection was once raised by a  	G.I.P.libtech_31_footnotelibtech_32_footnoteTicket Examiner. Till then I did not carry a medical 	certificate, as my delicate health I showed on my person. But on the 	 G.I.P. Traffic Superintendent drawing my attention to the rule 	under which attendants with lower class tickets were allowed to 	travel with higher class invalid, I began to carry a medical 	certificate. This time too, therefore, I produced to the Station 	authorities at Ahmedabad  a medical certificate, copy of which is 	enclosed herewith.  	On alighting at Delhi Station on the 17th instant, the Ticket 	Collector, having been advised that an attendant with a third class 	ticket had travelled with me demanded excess fare and penalty. One 	of my attendants explained to the Deputy Superintendent the 	circumstances under which he travelled second class with me, offered 	to produce the medical certificate and to read him the rule (copy of 	which he had taken from the Coaching Tariff, Part I, para 69) 	permitting passengers to carry an attendant with a lower class 	ticket. I am told he would not even look at these, and the  Station 	Superintendent, who was sought to be approached through the Deputy 	Superintendent, would not even see my attendant. I regard these acts 	as highly impolite. The attendant in order to avoid any dispute paid 	Rs. 23 under protest. I enclose receipt therefor, and now beg to 	apply    
 for refund of same for the reasons above mentioned.
 
 
 
Enclosures:	1. Medical Certificate
  Excess 		fare ticket No. A 90257  
 From a photostat: S.N. 10120
 "
9,"August 18, 1924",LETTER TO RAMDAS GANDHI,"
      
 
 
 I am, Yours faithfully,
 M. K. GANDHI
 
 
 
 
 
 
 DELHI,
     CHI. 	RAMDAS,  August 18, 1924libtech_33_footnote 
  	I have been constantly thinking of you on the way and here. I have 	been pondering how your mind may be set at rest. But no one can 	bring peace to another. One can only help to a certain degree. For 	the rest, one can find satisfaction only within oneself.libtech_34_footnoteFurther, “The mind alone is the cause of bondage or 	freedom for man” and “the mind is its own place. It can make a 	hell of heaven and a heaven of hell.”libtech_35_footnote  	Thus have sung various seers and it is true. You too must find 	solace by following this rule. You will. Be patient in the meantime, 	“Make merry today, who knows of the morrow” sang Mirabai when 	confronted by sorrows. An atheist would take it in its gross meaning 	and would be tempted to indulge in physical pleasures. A devotee 	like Mira would find merriment only in devotion to God, in the path 	of service and in innocent joy. If there is God, worrying about Time 	is His concern. Why should we worry about it? Let us do what we have 	got to do with devotion to God.  	I shall reach there by the metre-gauge train by Saturday afternoon 	if not earlier. Be happy in the meantime.  Blessings 	from  BAPU      
 [PS.]
We are staying with Maulana Mohammed Ali. I see little hope of
Hindu-Muslim unity.
 From the Gujarati original: Ramdas Gandhi Papers. Courtesy: Nehru Memorial Museum and Library
 "
10,"August 19, 1924","TELEGRAM T0 N. H.
BELGAUMWALAlibtech_36_footnote","
      
 [On or after August 19, 1924]
 NO	COMPROMISElibtech_37_footnote	SENDING	YOU	CORRESPONDENCE	MOTILAL.libtech_38_footnote ARRIVING	AHMEDABAD			TWENTY-THIRD.
 The Hindu, 23-8-1924
 "
