footnote_no,footnote
libtech_1_footnote,"1In which the 	addressee had referred to Gandhiji's “Appeal to Sanatanists”, 	4-1-1933, and said that the pandits had deceived not only him but 	the whole world; vide 	“Appeal to 	Sanatanists”, 4-1-1933"
libtech_2_footnote,2That the Bill be 	confined to giving authority to the trustee of a temple to allow the 	untouchables to enter it and worship as the caste Hindus do (S.N. 	18893)
libtech_3_footnote,1“The Drive against Untouchability”
libtech_4_footnote,"2The addressee had written in his article: “He [Gandhiji] has given up his creed  of non-co-operation with Government so far as untouchability is concerned by accepting special Government favours, and is actively blessing legislative efforts, once taboo, to facilitate removal of untouchability. ”"
libtech_5_footnote,"1For a discussion, 	vide “Talk 	with Sadashivrao and Shinde”, 13-1-1933"
libtech_6_footnote,"1Vide “Fraagment of Letter to Lord Sankey”, 22-11-1932"
libtech_7_footnote,"1In which the 	addressee had expressed his views on Pyarelal's book The 	Epic Fast and stated: 	“The Inner Voice is either a hallucination or the voice of God. If 	it is truly the voice of God, it cannot counsel self-destruction 	because the life that God gives is for Him alone to put an end to . 	. .”"
libtech_8_footnote,2Vide
libtech_9_footnote,"3For a discussion, 	vide “Discussion 	with a Friend”, 13-1-1933"
libtech_10_footnote,"1Vide, passim"
libtech_11_footnote,1Amritlal V. Thakkar; “Bapa” means father.
libtech_12_footnote,"2“Grand-father” in Gujarati, but “elder brother” in Marathi. Addressee's mother tongue was Marathi."
libtech_13_footnote,"3Kasturbhai Lalbhai, a mill-owner of Ahmedabad"
libtech_14_footnote,1Business partner of 	the late Dr. Pranjivan Mehta
libtech_15_footnote,"2Lilavati Mehta, 	wife of Chhaganlal Mehta"
libtech_16_footnote,3Maganlal Mehta
libtech_17_footnote,"4Radha Gandhi, 	daughter of Maganlal Gandhi."
libtech_18_footnote,1Widow of Maganlal 	Gandhi
libtech_19_footnote,"2Ramabehn Joshi, 	wife of Chhaganlal Joshi"
libtech_20_footnote,"1Vide also “Letter to G.V. Mavalnkar”, 13-1-1933"
libtech_21_footnote,"2Vide “Letter to Margarete Spiegel”, 12-1-1933"
libtech_22_footnote,"1Held on January 8, 	1933, which passed a resolution in favour of temple-entry"
libtech_23_footnote,"1An ex-criminal tribe of central Gujarat. Vide also “Letter to Narandas Gandhi”, 7-1-1933"
libtech_24_footnote,2Troupe of devotional singers
libtech_25_footnote,1One of the oldest 	inmates of the Ashram who was suffering from asthma
libtech_26_footnote,"2Jamnabehn Gandhi, 	addressee’s wife"
libtech_27_footnote,"1Prabhudas Gandhi, son of Chhaganlal Gandhi"
libtech_28_footnote,2Father-in-law of Ratilal Mehta
libtech_29_footnote,"3Totaram Sanadhya, an Ashram inmate"
libtech_30_footnote,1Son of Chhaganlal 	Gandhi
libtech_31_footnote,2Son of Maganlal 	Gandhi
libtech_32_footnote,1Addressee’s son
libtech_33_footnote,1Addressee’s wife
libtech_34_footnote,2The addressee was working in Orissa
libtech_35_footnote,1The correspondent 	had asked how he could cure wet dreams.
libtech_36_footnote,"2The addressee, who 	had recently been released from jail, had not gone to see Gandhiji."
libtech_37_footnote,1The addressee is 	described in the source as “a young man of Dar-es-Salaam”
libtech_38_footnote,1By Vasantram 	Shastri
libtech_39_footnote,"1The addressee had 	pleaded: “Please drop temple-entry; vouch peace; destroy not; but, 	fulfil.”"
libtech_40_footnote,"1State of oneness 	with Brahman, the Absolute"
libtech_41_footnote,"2An extract from 	this letter appears in “Letter to Mathurdas Trikumji”, 16-1-1933"
libtech_42_footnote,"3Ibid.,"
libtech_43_footnote,1Vermilion mark on 	the forehead of women
